4,8
auknll 3,gesamtes objekt
fasanerie 1,gesamtes objekt
gut altenhof 18 20,gesamtes ueres
gut altenhof 20,alteintragung aktualisierung vorgesehen
gut altenhof 22,alteintragung aktualisierung vorgesehen
gut altenhof 22,gesamtes ueres
mvenberg 1,gesamtes objekt
schloss 1 2,alteintragung aktualisierung vorgesehen
gut stift,gutshaus landhausgarten eichensolitre terrassenanlage mit postamenten blumenvasen putten und freitreppen vorplatz teich am vorplatz freitreppe am vorplatz
friedrich vo ufer 57,gesamtes objekt
gut knoop,gesamtes ueres
gut knoop,gesamtes ueres
gut knoop,alteintragung aktualisierung vorgesehen
gut knoop,alteintragung aktualisierung vorgesehen
gut projensdorf,alteintragung aktualisierung vorgesehen
gut stift,alteintragung aktualisierung vorgesehen
oskar kusch strae 1,alteintragung aktualisierung vorgesehen
oskar kusch strae 2,alteintragung aktualisierung vorgesehen
oskar kusch strae,alteintragung aktualisierung vorgesehen
oskar kusch strae,alteintragung aktualisierung vorgesehen
rathmannsdorfer schleuse,alteintragung aktualisierung vorgesehen
rathmannsdorfer schleuse,alteintragung aktualisierung vorgesehen
willy busch strae 3,ehem hof busch zufahrtsallee
gut stift,gut stift landhausgarten eichensolitre vorplatz mit teich und freitreppe terrassenanlage mit postamenten blumenvasen putten und freitreppen
aschberg,alteintragung aktualisierung vorgesehen
nat ole hus 1,alteintragung aktualisierung vorgesehen
nat ole hus 1,alteintragung aktualisierung vorgesehen
nat ole hus 1,alteintragung aktualisierung vorgesehen
tnsheide,gesamtes objekt
zur wassermhle 2,alteintragung aktualisierung vorgesehen
zur wassermhle 2,alteintragung aktualisierung vorgesehen
gut hemmelmark,alteintragung aktualisierung vorgesehen
gut hohenstein 1,alteintragung aktualisierung vorgesehen
gut hohenstein 1,alteintragung aktualisierung vorgesehen
gut hohenstein 1,alteintragung aktualisierung vorgesehen
gut hohenstein 1,alteintragung aktualisierung vorgesehen
gut hohenstein 1,alteintragung aktualisierung vorgesehen
gut hohenstein 2 3,alteintragung aktualisierung vorgesehen
gut hohenstein 4,alteintragung aktualisierung vorgesehen
gut hohenstein 5,alteintragung aktualisierung vorgesehen
gut hohenstein 6 b,alteintragung aktualisierung vorgesehen
gut hohenstein,alteintragung aktualisierung vorgesehen
gut hohenstein,alteintragung aktualisierung vorgesehen
gut hohenstein,alteintragung aktualisierung vorgesehen
gutsweg 3 7,alteintragung aktualisierung vorgesehen
herrenhaus 1,alteintragung aktualisierung vorgesehen
herrenhaus 1,alteintragung aktualisierung vorgesehen
herrenhaus 1,alteintragung aktualisierung vorgesehen
waabser chaussee 101,alteintragung aktualisierung vorgesehen
waabser chaussee 105,alteintragung aktualisierung vorgesehen
waabser chaussee 107 109,alteintragung aktualisierung vorgesehen
waabser chaussee 117,alteintragung aktualisierung vorgesehen
waabser chaussee 119 121,alteintragung aktualisierung vorgesehen
waabser chaussee 123,alteintragung aktualisierung vorgesehen
waabser chaussee 125 127,alteintragung aktualisierung vorgesehen
waabser chaussee 129 131,alteintragung aktualisierung vorgesehen
waabser chaussee,alteintragung aktualisierung vorgesehen
gut hohenstein,landschaftsgarten teiche knstl felsenanlage 1877 gartenallee linden lindenrondell teich sdlich des herrenhauses
gut hohenstein,gesamtes objekt
gut hohenstein,gesamtes objekt
gut hohenstein,gesamtes objekt
ostermhlen 1 2 3 ostermhler strae 21 25,wohn und wirtschaftsgebude alter kuhstall ehem backhaus schweinestall einreihige eichenallee vier hausbume hofzufahrt pflasterung ostermhlen 1 abnahmehaus alte kate ostermhlen 2 neuer kuhstall ostermh
ostermhlen 1,gesamtes objekt
ostermhlen 2,gesamtes objekt
ostermhlen 3,gesamtes objekt
ostermhler strae 21,gesamtes objekt
ostermhler strae 25,gesamtes objekt
ostermhler strae 25,gesamtes objekt
ostermhlen 1,gesamtes objekt
bothkamper weg 2,alteintragung aktualisierung vorgesehen
bothkamper weg 2,alteintragung aktualisierung vorgesehen
eiderstrae 11,alteintragung aktualisierung vorgesehen
blumenthaler berg,gesamtes objekt
lindenplatz 9,klosterkirche mit ausstattung klosterkirchhof grabmale bis 1870 backsteinmauer granitquadermauer
bahnhofstrae 58,alteintragung aktualisierung vorgesehen
bahnhofstrae 60,alteintragung aktualisierung vorgesehen
heintzestrae 6,alteintragung aktualisierung vorgesehen
kieler strae,gesamtes objekt
kieler strae,alteintragung aktualisierung vorgesehen
lindenplatz 9,alteintragung aktualisierung vorgesehen
lindenplatz 9,klosterkirchhof grabmale bis 1870 backsteinmauer granitquadermauer
lindenplatz 11,alteintragung aktualisierung vorgesehen
lindenplatz 11,alteintragung aktualisierung vorgesehen
lindenplatz 14,alteintragung aktualisierung vorgesehen
wildhofstrae 7,alteintragung aktualisierung vorgesehen
wildhofstrae 23 25,alteintragung aktualisierung vorgesehen
wildhofstrae 36,gesamtes ueres
bahnhofstrae 58,gesamtes objekt
der kirche 3 4 8 der kirche,kirche st maria magdalena mit ausstattung kirchhof mit nordertor sderpforte mausoleum hoenck erbbegrbnis von hildebrandt ehrenmal fr die gefallenen des ersten weltkrieges grabmale bis 1870 baumkranz f
gut kluvensiek,herrenhaus gutspark kastanienallee brcke stlich des herrenhauses brcke hauptachse zum wald verlauf alte eider
der kirche 3,gesamtes objekt
der kirche 4,gesamtes objekt
der kirche 8,gesamtes objekt
der kirche,gesamtes objekt
der kirche,gesamtes objekt
gut dengelsberg,gesamtes objekt
gut kluvensiek,gesamtes objekt
gut osterrade,alteintragung aktualisierung vorgesehen
gut osterrade,alteintragung aktualisierung vorgesehen
gut osterrade,alteintragung aktualisierung vorgesehen
gut osterrade,alteintragung aktualisierung vorgesehen
gut osterrade,alteintragung aktualisierung vorgesehen
gut osterrade,alteintragung aktualisierung vorgesehen
gut osterrade,alteintragung aktualisierung vorgesehen
gut osterrade,alteintragung aktualisierung vorgesehen
gut osterrade,alteintragung aktualisierung vorgesehen
gut osterrade,alteintragung aktualisierung vorgesehen
kluvensiek,alteintragung aktualisierung vorgesehen
kluvensiek,alteintragung aktualisierung vorgesehen
kluvensiek,alteintragung aktualisierung vorgesehen
steinwehr 16,alteintragung aktualisierung vorgesehen
der kirche,kirchhof nordertor sderpforte mausoleum hoenck erbbegrbnis von hildebrandt ehrenmal fr die gefallenen des ersten weltkrieges grabmale bis 1870 baumkranz feldstein bschungsmauer mit hecke
gut kluvensiek,gutspark kastanienallee brcke stlich des herrenhauses brcke hauptachse zum wald verlauf alte eider
gut osterrade,gesamtes objekt
rendsburger strae 7,alteintragung aktualisierung vorgesehen
rendsburger strae 7,alteintragung aktualisierung vorgesehen
rendsburger strae 7,alteintragung aktualisierung vorgesehen
am markt 3 am markt,kirche st johannis mit ausstattung kirchhof lindenreihe granitbschungsmauern treppenaufgang am pastorat am markt ehem ksterhaus am markt 3
am markt,gesamtes objekt
sandberg 6,alteintragung aktualisierung vorgesehen
sandberg 8,alteintragung aktualisierung vorgesehen
sandberg 10,alteintragung aktualisierung vorgesehen
am markt,kirchhof lindenreihe granitbschungsmauern treppenaufgang am pastorat
neue dorfstrae 46 67,emil nolde schule neue dorfstrae 67 turnhalle neue dorfstrae 46
brckenstrae 1,alteintragung aktualisierung vorgesehen
brckenstrae 1,alteintragung aktualisierung vorgesehen
hollerstrae 4,wohn und arztpraxenhaus einfriedung
neue dorfstrae 67,gesamtes objekt
drpstraat,kirche st katharina mit ausstattung kirchhof grabmale bis 1870
drpstraat,gesamtes objekt
drpstraat,kirchhof grabmale bis 1870
st johannes stift 13 15 16 18 20 22 24 26 st johannes stift,stiftskapelle mit glockenturm st johannes stift nrdlicher wohnflgel st johannes stift 26 sdlicher wohnflgel st johannes stift 24 fachwerkkaten st johannes stift 16 18 20 22 kate westlich der kapelle s
gut damp,alteintragung aktualisierung vorgesehen
gut damp,alteintragung aktualisierung vorgesehen
gut damp,alteintragung aktualisierung vorgesehen
gut damp,alteintragung aktualisierung vorgesehen
gut damp,alteintragung aktualisierung vorgesehen
gut damp,alteintragung aktualisierung vorgesehen
gut damp,alteintragung aktualisierung vorgesehen
gut damp,alteintragung aktualisierung vorgesehen
hof dorotheental,alteintragung aktualisierung vorgesehen
revkuhl 1,gesamtes objekt
st johannes stift,stiftskapelle glockenturm
gettorfer landstrae 30,herrenhaus gutspark mit zufahrtsallee und teiche
kirchenstrae,kirche mit ausstattung kirchhof grabmale bis 1870 lindenkranz feldsteinwall mauer mausoleum von hildebrandt
am speelplatz 6,alteintragung aktualisierung vorgesehen
gettorfer landstrae 30,gesamtes objekt
kirchenstrae 2,gesamtes ueres
kirchenstrae,alteintragung aktualisierung vorgesehen
kirchenstrae,gesamtes objekt
mhlenstrae 1,gasthof zur eiche zwei hauslinden
reetbrook 2,gesamtes objekt
