0,1
zentrum,ledig
zentrum ost,ledig
zentrum sdost,ledig
zentrum sd,ledig
zentrum west,ledig
zentrum nordwest,ledig
zentrum nord,ledig
schnefeld abtnaundorf,ledig
schnefeld ost,ledig
mockau sd,ledig
mockau nord,ledig
thekla,ledig
plauig portitz,ledig
neustadt neuschnefeld,ledig
volkmarsdorf,ledig
anger crottendorf,ledig
sellerhausen stnz,ledig
paunsdorf,ledig
heiterblick,ledig
mlkau,ledig
engelsdorf,ledig
baalsdorf,ledig
althen kleinpsna,ledig
reudnitz thonberg,ledig
sttteritz,ledig
probstheida,ledig
meusdorf,ledig
liebertwolkwitz,ledig
holzhausen,ledig
sdvorstadt,ledig
connewitz,ledig
marienbrunn,ledig
lnig,ledig
dlitz dsen,ledig
schleuig,ledig
plagwitz,ledig
kleinzschocher,ledig
grozschocher,ledig
knautkleeberg knauthain,ledig
hartmannsdorf knautnaundorf,ledig
schnau,ledig
grnau ost,ledig
grnau mitte,ledig
grnau siedlung,ledig
lausen grnau,ledig
grnau nord,ledig
miltitz,ledig
lindenau,ledig
altlindenau,ledig
neulindenau,ledig
leutzsch,ledig
bhlitz ehrenberg,ledig
burghausen rckmarsdorf,ledig
mckern,ledig
wahren,ledig
ltzschena stahmeln,ledig
lindenthal,ledig
gohlis sd,ledig
gohlis mitte,ledig
gohlis nord,ledig
eutritzsch,ledig
seehausen,ledig
wiederitzsch,ledig
mitte,ledig
nordost,ledig
ost,ledig
sdost,ledig
sd,ledig
sdwest,ledig
west,ledig
alt west,ledig
nordwest,ledig
nord,ledig
stadt leipzig,ledig
zentrum,verheiratet
zentrum ost,verheiratet
zentrum sdost,verheiratet
zentrum sd,verheiratet
zentrum west,verheiratet
zentrum nordwest,verheiratet
zentrum nord,verheiratet
schnefeld abtnaundorf,verheiratet
schnefeld ost,verheiratet
mockau sd,verheiratet
mockau nord,verheiratet
thekla,verheiratet
plauig portitz,verheiratet
neustadt neuschnefeld,verheiratet
volkmarsdorf,verheiratet
anger crottendorf,verheiratet
sellerhausen stnz,verheiratet
paunsdorf,verheiratet
heiterblick,verheiratet
mlkau,verheiratet
engelsdorf,verheiratet
baalsdorf,verheiratet
althen kleinpsna,verheiratet
reudnitz thonberg,verheiratet
sttteritz,verheiratet
probstheida,verheiratet
meusdorf,verheiratet
liebertwolkwitz,verheiratet
holzhausen,verheiratet
sdvorstadt,verheiratet
connewitz,verheiratet
marienbrunn,verheiratet
lnig,verheiratet
dlitz dsen,verheiratet
schleuig,verheiratet
plagwitz,verheiratet
kleinzschocher,verheiratet
grozschocher,verheiratet
knautkleeberg knauthain,verheiratet
hartmannsdorf knautnaundorf,verheiratet
schnau,verheiratet
grnau ost,verheiratet
grnau mitte,verheiratet
grnau siedlung,verheiratet
lausen grnau,verheiratet
grnau nord,verheiratet
miltitz,verheiratet
lindenau,verheiratet
altlindenau,verheiratet
neulindenau,verheiratet
leutzsch,verheiratet
bhlitz ehrenberg,verheiratet
burghausen rckmarsdorf,verheiratet
mckern,verheiratet
wahren,verheiratet
ltzschena stahmeln,verheiratet
lindenthal,verheiratet
gohlis sd,verheiratet
gohlis mitte,verheiratet
gohlis nord,verheiratet
eutritzsch,verheiratet
seehausen,verheiratet
wiederitzsch,verheiratet
mitte,verheiratet
nordost,verheiratet
ost,verheiratet
sdost,verheiratet
sd,verheiratet
sdwest,verheiratet
west,verheiratet
alt west,verheiratet
nordwest,verheiratet
nord,verheiratet
stadt leipzig,verheiratet
zentrum,geschieden
zentrum ost,geschieden
zentrum sdost,geschieden
zentrum sd,geschieden
zentrum west,geschieden
zentrum nordwest,geschieden
zentrum nord,geschieden
schnefeld abtnaundorf,geschieden
schnefeld ost,geschieden
mockau sd,geschieden
mockau nord,geschieden
thekla,geschieden
plauig portitz,geschieden
neustadt neuschnefeld,geschieden
volkmarsdorf,geschieden
anger crottendorf,geschieden
sellerhausen stnz,geschieden
paunsdorf,geschieden
heiterblick,geschieden
mlkau,geschieden
engelsdorf,geschieden
baalsdorf,geschieden
althen kleinpsna,geschieden
reudnitz thonberg,geschieden
sttteritz,geschieden
probstheida,geschieden
meusdorf,geschieden
liebertwolkwitz,geschieden
holzhausen,geschieden
sdvorstadt,geschieden
connewitz,geschieden
marienbrunn,geschieden
lnig,geschieden
dlitz dsen,geschieden
schleuig,geschieden
plagwitz,geschieden
kleinzschocher,geschieden
grozschocher,geschieden
knautkleeberg knauthain,geschieden
hartmannsdorf knautnaundorf,geschieden
schnau,geschieden
grnau ost,geschieden
grnau mitte,geschieden
grnau siedlung,geschieden
lausen grnau,geschieden
grnau nord,geschieden
miltitz,geschieden
lindenau,geschieden
altlindenau,geschieden
neulindenau,geschieden
leutzsch,geschieden
bhlitz ehrenberg,geschieden
burghausen rckmarsdorf,geschieden
mckern,geschieden
wahren,geschieden
ltzschena stahmeln,geschieden
lindenthal,geschieden
gohlis sd,geschieden
gohlis mitte,geschieden
gohlis nord,geschieden
eutritzsch,geschieden
seehausen,geschieden
wiederitzsch,geschieden
mitte,geschieden
nordost,geschieden
ost,geschieden
sdost,geschieden
sd,geschieden
sdwest,geschieden
west,geschieden
alt west,geschieden
nordwest,geschieden
nord,geschieden
stadt leipzig,geschieden
zentrum,verwitwet
zentrum ost,verwitwet
zentrum sdost,verwitwet
zentrum sd,verwitwet
zentrum west,verwitwet
zentrum nordwest,verwitwet
zentrum nord,verwitwet
schnefeld abtnaundorf,verwitwet
schnefeld ost,verwitwet
mockau sd,verwitwet
mockau nord,verwitwet
thekla,verwitwet
plauig portitz,verwitwet
neustadt neuschnefeld,verwitwet
volkmarsdorf,verwitwet
anger crottendorf,verwitwet
sellerhausen stnz,verwitwet
paunsdorf,verwitwet
heiterblick,verwitwet
mlkau,verwitwet
engelsdorf,verwitwet
baalsdorf,verwitwet
althen kleinpsna,verwitwet
reudnitz thonberg,verwitwet
sttteritz,verwitwet
probstheida,verwitwet
meusdorf,verwitwet
liebertwolkwitz,verwitwet
holzhausen,verwitwet
sdvorstadt,verwitwet
connewitz,verwitwet
marienbrunn,verwitwet
lnig,verwitwet
dlitz dsen,verwitwet
schleuig,verwitwet
plagwitz,verwitwet
kleinzschocher,verwitwet
grozschocher,verwitwet
knautkleeberg knauthain,verwitwet
hartmannsdorf knautnaundorf,verwitwet
schnau,verwitwet
grnau ost,verwitwet
grnau mitte,verwitwet
grnau siedlung,verwitwet
lausen grnau,verwitwet
grnau nord,verwitwet
miltitz,verwitwet
lindenau,verwitwet
altlindenau,verwitwet
neulindenau,verwitwet
leutzsch,verwitwet
bhlitz ehrenberg,verwitwet
burghausen rckmarsdorf,verwitwet
mckern,verwitwet
wahren,verwitwet
ltzschena stahmeln,verwitwet
lindenthal,verwitwet
gohlis sd,verwitwet
gohlis mitte,verwitwet
gohlis nord,verwitwet
eutritzsch,verwitwet
seehausen,verwitwet
wiederitzsch,verwitwet
mitte,verwitwet
nordost,verwitwet
ost,verwitwet
sdost,verwitwet
sd,verwitwet
sdwest,verwitwet
west,verwitwet
alt west,verwitwet
nordwest,verwitwet
nord,verwitwet
stadt leipzig,verwitwet
