4,3
fritz henkel schule,stdt gemeinschaftshauptschule
fritz henkel schule,stdt gemeinschaftshauptschule
willi fhrmann schule,stdt gemeinschaftsgrundschule
gemeindezentrum hellerhof,ev kirche
gemeindezentrum hellerhof,ev kirche
dependance willi fhrmann schule,stdt gemeinschaftsgrundschule
dependance willi fhrmann schule,stdt gemeinschaftsgrundschule
st ursula gymnasium,kath gymnasium
luisen gymnasium,stdt gymnasium
grres gymnasium,stdt gymnasium
st benedikt schule,stdt kath hauptschule
st benedikt schule,stdt kath hauptschule
st elisabeht u vinzenz,kath kirche
st benedikt schule,stdt kath hauptschule
humboldt gymnasium,stdt gymnasium
paul klee schule,stdt kath grundschule
humboldt gymnasium,stdt gymnasium
matthias claudius schule,stdt gemeinschaftsgrundschule
jan wellem schule,stdt frderschule
humboldt gymnasium,stdt gymnasium
jan wellem schule,stdt frderschule
jan wellem schule,stdt frderschule
st rochus schule,stdt kath grundschule
matthias claudius schule,stdt gemeinschaftsgrundschule
matthias claudius schule,stdt gemeinschaftsgrundschule
leibnitz gymnasium,stdt gymnasium
leibnitz gymnasium,stdt gymnasium
seniorenzentrum,kath kirchengemeinde herz jesu
leibnitz gymnasium,stdt gymnasium
heilige dreifaltigkeit,kath kirche
seniorenzentrum,awo
st lukas,kath kirche
seniorenzentrum,awo
thomas schule,stdt kath grundschule
thomas schule,stdt kath grundschule
realschule golzheim,stdt realschule
realschule golzheim,stdt realschule
justus von liebig realsch,stdt realschule
kath grundschule mettmanner str,stdt kath grundschule
kath grundschule mettmanner str,stdt kath grundschule
kath grundschule mettmanner str,stdt kath grundschule
kath grundschule mettmanner str,stdt kath grundschule
seniorenzentrum,caritas
stdt montessori grundschule,stdt grundschule
anne frank realschule,stdt realschule
anne frank realschule,stdt realschule
brehm schule,stdt ev grundschule
brehm schule,stdt ev grundschule
thomas edison realschule,stdt realschule
montessori haus,stdt kindertagessttte
stdt montessori grundschule,stdt grundschule
stdt montessori grundschule,stdt grundschule
dependance heinrich heine gesamtschule,stdt gesamtschule
paulusschule,stdt kath grundschule
paulusschule,stdt kath grundschule
goethe gymnasium mit ehem rethel gymnasium,stdt gymnasium
goethe gymnasium mit ehem rethel gymnasium,stdt gymnasium
werner von simens realschule,stdt realschule
werner von simens realschule,stdt realschule
heinrich heine gesamtsch,stdt gesamtschule
heinrich heine gesamtsch,stdt gesamtschule
brehm schule,stdt ev grundschule
dependance leo statz berufskollegschule,kaufmnn schule stadt df
dependance leo statz berufskollegschule,kaufmnn schule stadt df
dependance leo statz berufskollegschule,kaufmnn schule stadt df
dependance leo statz berufskollegschule,kaufmnn schule stadt df
realschule luisenstrae,stdt realschule
realschule luisenstrae,stdt realschule
realschule luisenstrae,stdt realschule
h reymann haus,seniorenzentrum
leo statz berufskolleg,kaufmnn schule stadt df
leo statz berufskolleg,kaufmnn schule stadt df
realschule florastrae,stdt realschule
realschule florastrae,stdt realschule
lore lorentz schule,stdt berufskolleg
pfarrgemeinde st dionysius,kath kirche
dependance,stdt berufskolleg
dumont lindemann schule,stdt gemeinschaftshauptschule
sternwartschule,stdt gemeinschaftsgrundschule
sternwartschule,stdt gemeinschaftsgrundschule
max weber berufskolleg,kaufmnn schule ii df
dumont lindemann schule,stdt gemeinschaftshauptschule
dumont lindemann schule,stdt gemeinschaftshauptschule
dependence elly heuss knapp schule,stdt berufskolleg
dependence elly heuss knapp schule,stdt berufskolleg
sternwartschule,stdt gemeinschaftsgrundschule
dependance,stdt berufskolleg
freiherr von stein realsch,stdt realschule
heinrich hertz berufskolleg,stdtische schule fr elektrotechnik und chemie
seniorenzentrum,diakonie
rudolf hildebrand schule,stdt schule f sprachbehinderte
max weber berufskolleg,kaufmnn schule ii df
heinrich hertz berufskolleg,stdtische schule fr elektrotechnik und chemie
lessing gymnasium,stdt gymnasium
lessing gymnasium,stdt gymnasium
benzenberg realschule,stdt realschule
wim wenders gymnasium,stdt gymnasium
dependence heinrich hertz berufskolleg,stdtische schule fr elektrotechnik und chemie
altenzentrum st josef,caritas
wim wenders gymnasium,stdt gymnasium
wim wenders gymnasium,stdt gymnasium
wim wenders gymnasium,stdt gymnasium
friedrich von bodelschwingh schule,stdt ev grundschule
friedrich von bodelschwingh schule,stdt ev grundschule
don bosco montessoi schule,stdt gemeinschaftsgrundschule
don bosco montessoi schule,stdt gemeinschaftsgrundschule
comenius gymnasium,stdt gymnasium
comenius gymnasium,stdt gymnasium
auferstehungskirche,ev kirche
comenius gymnasium,stdt gymnasium
comenius gymnasium,stdt gymnasium
heinrich heine schule,stdt gemeinschaftsgrundschule
heinrich heine schule,stdt gemeinschaftsgrundschule
pestalozzi schule,stdt kath grundschule
pestalozzi schule,stdt kath grundschule
pestalozzi schule,stdt kath grundschule
stdt gemeinschaftsgrundschule lrick,stdt gemeinschaftsgrundschule
stdt gemeinschaftsgrundschule lrick,stdt gemeinschaftsgrundschule
cecilien gymnasium,stdt gymnasium
gerhard tersteegen schule,stdt gemeinschaftsgrundschule
max planck gymnasium,stdt gymnasium
montessori grundschule farnweg,stdt montessori grundschule
kath grundschule lohausen,stdt kath grundschule
kath grundschule lohausen,stdt kath grundschule
th fliedner gymnasium,ev kirche gymnasium
grundschule kaiserswerth,stdt gemeinschaftsgrundschule
grundschule kaiserswerth,stdt gemeinschaftsgrundschule
grundschule kaiserswerth,stdt gemeinschaftsgrundschule
franz vaahsen schule,stdt kath grundschule
franz vaahsen schule,stdt kath grundschule
franz vaahsen schule,stdt kath grundschule
seniorenzentrum,graf recke stiftung e
seniorenzentrum,gem stiftung f seniorenbetreuung angermund e
friedrich von spee schule,stdt gemeinschaftsgrundschule
friedrich von spee schule,stdt gemeinschaftsgrundschule
st bruno schule,stdt kath grundschule
st bruno schule,stdt kath grundschule
vhs volkshochschule,stdt gebude
zentrum plus unterrath,drk
st bruno schule,stdt kath grundschule
st bruno schule,stdt kath grundschule
kartause hain schule,stdt kath grundschule
kartause hain schule,stdt kath grundschule
st maria unter dem kreuze,kath kirche
kartause hain schule,stdt kath grundschule
st maria unter dem kreuze,kath kirche
friedrich rckert gymnasium,stdt gymnasium
friedrich rckert gymnasium,stdt gymnasium
johannes hver heim seniorenzentrum,caritas
joachim neander schule,stdt gemeinschaftsgrundschule
joachim neander schule,stdt gemeinschaftsgrundschule
friedrich rckert gymnasium,stdt gymnasium
gemeinschaftsgrundschule wrangelstr,stdt gemeinschaftsgrundschule
gemeinschaftsgrundschule wrangelstr,stdt gemeinschaftsgrundschule
gemeinschaftsgrundschule wrangelstr,stdt gemeinschaftsgrundschule
gemeinschaftsgrundschule wrangelstr,stdt gemeinschaftsgrundschule
st franziskus schule,stdt kath grundschule
st franziskus schule,stdt kath grundschule
heinrich heine gesamtsch,stdt gesamtschule
hanna zrndorfer schule,stdt ev grundschule
dependance hanna zrndorfer schule,stdt ev grundschule
hanna zrndorfer schule,stdt ev grundschule
gymnasium gerresheim,stdt gymnasium
marie curie gymnasium,stdt gymnasium
martin luther king schule,stdt frderschule
ferdinand heye schule,stdt gemeinschaftsgrundschule
ferdinand heye schule,stdt gemeinschaftsgrundschule
ferdinand heye schule,stdt gemeinschaftsgrundschule
georg schulhoff realschule,stdt realschule
gutenberg schule,stdt gemeinschaftsgrundschule
gutenberg schule,stdt gemeinschaftsgrundschule
seniorenzentrum,seniorenresidenzen haus schlosspark gmbh
marie curie gymnasium,stdt gymnasium
gymnasium gerresheim,stdt gymnasium
gemeinschaftsgrundschule knittkuhl,stdt gemeinschaftsgrundschule
st michael schule,stdt kath grundschule
st michael schule,stdt kath grundschule
astrid lindgren schule,stdt gemeinschaftsgrundschule
st michael schule,stdt kath grundschule
w h riehl kolleg,weiterbildungskolleg stiftung
astrid lindgren schule,stdt gemeinschaftsgrundschule
astrid lindgren schule,stdt gemeinschaftsgrundschule
w h riehl kolleg,weiterbildungskolleg stiftung
w h riehl kolleg,weiterbildungskolleg stiftung
gumbert schule,stdt gemeinschaftsgrundschule
gumbert schule,stdt gemeinschaftsgrundschule
seniorenzentrum,via kath mdchensoz arbeit df e
volker rosin schule,stdt gemeinschaftsgrundschule
georg schulhoff realschule,stdt realschule
volker rosin schule,stdt gemeinschaftsgrundschule
alfred herrhausen schule,stdt frderschule
alfred herrhausen schule,stdt frderschule
wichern schule,stdt gemeinschaftsgrundschule
wichern schule,stdt gemeinschaftsgrundschule
wichern schule,stdt gemeinschaftsgrundschule
wichern schule,stdt gemeinschaftsgrundschule
joseph beuys gesamtsch,stdt gesamtschule
