5,8
anscharkirche,anscharkirche alter friedhof mit historischen grabmalen 5 lindenalleenkranz christianstrae am alten kirchhof christianstrae 11 gemeindehaus der anschargemeinde am alten kichhof 4 pfarrhaus der anschar
obsthof mehrens,obsthof hauptgebude am bondenholz 26 ehem grtnerhaus am bondenholz 30 apfelwiese am bondenholz 26 30
kath kirche st maria st vicelin,kath kirche st maria st vicelin bahnhofstrae 33 pfarrhaus bahnhofstrae 35
tuchfabrik heinrich wittorf,wohnhaus bahnhofstrae 40 wohnhaus ehem kontor ehem fabrikgebude bahnhofstrae 42
justizvollzugsanstalt,pfortengebude hafthaus ehem weibergefngnis hafthaus c vierstrahler gefngnismauer sdstlicher eckbau des werkstattgebudes werkstattgebude bckerei restaurant und arbeitsgebude boostedter strae 30 dienstg
eisenbahnersiedlung neumnster,wohnhuser buddestrae 7 9 11 13 15 17 19 straenpflasterung buddestrae
villa moll mit garten,villa moll garten
wasserwerk neumnster,wasserturm ehem pumpenhaus
ehem papierfabrik,ehem wahlesche fabrik mit einfriedung ehem kutscherhaus
feuerwache schtzenstrae,feuerwache schtzenstrae 60 feuerwehr kraftfahrzeughalle gartenstrae 23 vier familien wohnhuser gartenstrae 25 27 29 31 feuerwehr verwaltungsgebude wittorfer strae 38 40
ehem sick kaserne,ehem leichenhalle des garnisonslazaretts kasernenmauer goebenstrae stabs und unterkunftsgebude goebenstrae 1 verwaltungsgebude des ehem garnisationslazaretts goebenstrae 2 offiziersgebude goebenstrae 
caspar von saldern haus,caspar von saldern haus garten lindenallee
arbeiterhuser haart 65 65a 65b 65c,arbeiterhuser haart 65 65a 65b 65c
ehem lederfabrik kster,verwaltungsgebude maschinenhaus fabrikhalle
fabrikantenvilla hauptstrae 15,fabrikantenvilla garten der fabrikantenvilla mit eiseneinfriedung
fabrikantenvilla hauptstrae 17,fabrikantenvilla garten der fabrikantenvilla mit allee schmiedeeiserner zaun
vicelinkirche,vicelinkirche mit ausstattung kirchhof der vicelinkirche mit lindenreihen lindenalleen esche naturdenkmal hinter der kirche gemeindehaus der vicelinkirche mit garten des ehem pastorats hinter der kirc
theodor litt schule,hauptgebude auenraum turnhalle und hausmeisterwohnung nebengebude flgel von 1960 61 verbindungsgang von 1970 71
volkshaus tungendorf,volkshaus tungendorf nrdliches ehem stallgebude sdliches ehem stallgebude ehem brogebude ehrenmal erster weltkrieg baumkranz sportplatz gartenanlage mit halbrunder allee mit mittelallee und seitlichen
villengebiet marienstrae,villa marggraff mit ehem pferdestall einfriedung fritz reuter strae 2 villa erbt mit remise fritz reuter strae 6 villa holstenstrae 41 wohnhaus marienstrae 7 villa mit ehem pferdestall einfriedung mar
ansgar stift,haupthaus mit einfriedung pastorat
eisenwarenhandlung august gnutzmann,wohn und geschftshaus mhlenbrcke 4 geschfts und lagerhaus mhlenbrcke 5 7
mhlenhof schule,mhlenhof schule mit lindenreihe schulhof der mhlenhof schule mit lindenreihe schulhof
villenviertel mhlenhof,straenpflasterung allee franz rohwer strae villa hungerberg franz rohwer strae 6 einfamilienhaus mit einfriedung mhlenhof 32 einfamilienhaus mhlenhof 34 wohnhaus mhlenhof 36 villa bremer mhlenhof 38 v
ehem textilfachschule theodor litt schule,theodor litt schule park der theodor litt schule
nordfriedhof,nordfriedhof mit steinstelen sttte der besinnung friedhofsmauer friedhofstor mausoleum moll gruft blunck gruft sager grabmal fam christian friedrich kster grabsttte fam mller selck grabmal fam max mll
gadelander mhle,gadelander mhle mit feldsteineinfriedung gartenpavillon mhlenscheune schweinestall mhlenlager
wohnanlage wilhelmstrae 15 c,vorderhaus mit zwei hofgebuden hinterhaus mit hofgebude
villen altonaer strae 84 86,stadtvilla mit remise altonaer strae 84 wohnhaus altonaer strae 86
villen carlstrae 50 64,villen carlstrae 50 52 54 56 58 60 62 64
sager villen,villa carlstrae 71 doppel wohnhuser carlstrae 73 75 77 79
wohn und geschftshuser christianstrae 22 32 klosterstrae 2,wohn und geschftshuser christianstrae 22 24 26 28 30 32 klosterstrae 2
siedlungsgebiet westliche feldstrae,mietwohnungshuser feldstrae 20 24 26 28 mietwohnungshauszeilen feldstrae 30 38 40 48 50 56 plner strae 77 83 plner strae 65 67 ringstrae 39 45 blockbinnenbebauung feldstrae 22 b c e f g h i n
mietwohnungshuser frberstrae 31 33,mietwohnungshaus frberstrae 31 mietwohnungshaus mit vorgartenzaun frberstrae 33
wohnhuser frberstrae 44 50,einfamilien wohnhaus mit vorgartenzaun frberstrae 44 einfamilien reihenwohnhaus mit vorgartenzaun frberstrae 46 einfamilien reihenwohnhaus mit vorgartenzaun frberstrae 48 einfamilien wohnhaus frberstr
heimatschutzvillen frberstrae 45 61,villa padberg frberstrae 45 villa fehrs frberstrae 47 villa delfs frberstrae 49 49a villa silbertoff mit einfriedung frberstrae 51 einfamilienhaus frberstrae 53 einfamilienhaus frberstrae 55 doppelwoh
baugruppe frsthof 3 10,wohn und geschftshuser frsthof 3 4 ehem pferdestall und remise frsthof 5 wohnhuser frsthof 6 10 mietwohnungshaus frsthof 7 wohnhaus mit gewerbe frsthof 8 fachwerkgiebelhaus frsthof 9
doppelwohnhuser goebenstrae 19 41,doppelwohnhuser goebenstrae 19 21 23 25 27 29 31 33 35 37 39 41
wohnbebauung goebenstrae beethovenstrae,mietwohnungshuser goebenstrae 28 43 beethovenstrae 20 22 26
wohn und geschftshuser groflecken 26 32,wohn und geschftshuser groflecken 26 28 30 32
wohn und geschftshuser groflecken 29 43,wohn und geschftshauser groflecken 29 31 33 35 37 39 41 43
wohn und geschftshuser groflecken 73 75 haart 1 3 5,wohn und geschftshuser groflecken 73 75 haart 1 3 5
wohnhuser hansaring 7 9,wohnhuser hansaring 7 9
siedlung verein arbeiterbund,wohn und geschftshaus mit hofgebude hansaring 34 wasbeker strae 70 hansahaus hansaring 36 wohnblock mit hofgebude hansaring 38 50 werderstrae 29 35
baugruppe hinter der kirche 1 7 mhlenhof 1 3,wohn und geschftshuser mhlenhof 1 3 hinter der kirche 1 3 5 wohnhuser hinter der kirche 2 6 ehem stadtbcherei hinter der kirche 7 straenpflasterung
wohn und geschftshuser holstenstrae 1 22,ehem hotel brigel holstenstrae 1 wohn und geschftshuser holstenstrae 2 3 4 5 6 7 8 9 12 14 16 18 20 22
wohnhuser holstenstrae 40 42 44,villa holstenstrae 40 wohnhuser holstenstrae 42 44
mietwohnungshuser kieler strae 67 75,mietwohnungshuser kieler strae 67 69 71 73 75
wohnhuser kummerfelder strae 5 7,wohnhuser kummerfelder strae 5 7
doppelwohnhuser lerchenstrae,doppelwohnhuser lerchenstrae 6 8 10 12 14 16
wohnhuser luisenstrae 7 13,villa luisenstrae 7 doppel wohnhaus luisenstrae 9 11 mietwohnungshaus luisenstrae 13
wohnhuser luisenstrae 8 10 augustastrae 2,wohnhuser luisenstrae 8 10 augustastrae 2
wohnblock frberstrae luisenstrae,wohnblcke frberstrae 18 20 22 luisenstrae 31 mit hofgebude und einfriedung
ein familien reihenwohnhuser marienstrae,ein familien reihenwohnhuser mit vorgartenzunen marienstrae 3 5
mietwohnungshuser roonstrae 20 26 28,mietwohnungshuser mit einfriedungen roonstrae 20 22 24 26 28
baugruppe schleusberg 16 18,wohn und geschftshaus scheusberg 16 villa kracht scheusberg 18
wohnhuser schtzenstrae 22 30,wohnhuser schtzenstrae 22 24 26 28 30
baugruppe schtzenstrae 31 33 34,mietwohnungshuser schtzenstrae 31 33 wohnhaus mit gaststtte schtzenstrae 34
bcklersiedlung,mietwohnungshuser gerhart hauptmann platz 1 4 5 6 7 9 legienstrae 1 9 max richter strae 1 3
ehem amts gemeinde haus,gesamtes objekt
mietwohnungshaus,gesamtes objekt
vollmeilenstein,gesamtes objekt
holstenschule,holstenschule einfriedung
doppelwohnhaus,gesamtes objekt
stadtvilla,stadtvilla remise
sdbahnhof,gesamtes objekt
straenwrterhaus,alteintragung aktualisierung vorgesehen
halbmeilenstein,gesamtes objekt
gemeindehaus der anschargemeinde,gemeindehaus der anschargemeinde gemlde von august westpahlen
ehem jugendwohnheim,gesamtes objekt
pastorat und verwaltungsgebude,gesamtes objekt
obsthof hauptgebude,gesamtes objekt
wohn und geschftshaus,gesamtes ueres
pestalozzi schule,pestalozzi schule auenraum
stadtvilla,alteintragung aktualisierung vorgesehen
stadtvilla,alteintragung aktualisierung vorgesehen
doppelwohnhaushlfte,gesamtes objekt
villa,alteintragung aktualisierung vorgesehen
villa,villa einfriedung
mietwohnungshaus,gesamtes objekt
kath kirche st maria st vicelin,gesamtes objekt
kath pfarrhaus,alteintragung aktualisierung vorgesehen
wohnhaus,gesamtes objekt
pissoir,alteintragung aktualisierung vorgesehen
berliner br,gesamtes objekt
mietwohnungshaus,gesamtes objekt
ehem gasthaus,gesamtes objekt
ehem saggau sche kaserne musikschule neumnster,gesamtes ueres
amtsgericht,gesamtes objekt
pfortengebude,gesamtes objekt
hafthaus ehem weibergefngnis,gesamtes objekt
hafthaus c vierstrahler,gesamtes objekt
dienstgebude ehem direktorenhaus,dienstgebude ehem direktorenhaus einfriedung
mietwohnungshaus,mietwohnungshaus auenanlagen einfriedung
mietwohnungshaus boostedter strae 16 24 gerichtsstrae 2 8,gesamtes ueres baumbestandener vorplatz
ehem stadthaus,ehem stadthaus nrdliche einfriedungsmauer
ehem realschule,ehem realschule einfriedung holstenstrae
mietwohnungshaus,gesamtes objekt
villa strhmer wachholtz,alteintragung aktualisierung vorgesehen
remise,alteintragung aktualisierung vorgesehen
zweigeschossiges mehrfamilien wohnhaus,gesamtes objekt
doppelwohnhaus,gesamtes objekt
bahnbetriebswerksttte neumnster,alteintragung aktualisierung vorgesehen
brckendrehscheibe,alteintragung aktualisierung vorgesehen
ringlokschuppen,alteintragung aktualisierung vorgesehen
werkstatt und verwaltungsgebude,alteintragung aktualisierung vorgesehen
lokleitungsgebude,alteintragung aktualisierung vorgesehen
kohlenbansen,alteintragung aktualisierung vorgesehen
bahnschuppen,alteintragung aktualisierung vorgesehen
gleisanlagen mit betriebstechnik,alteintragung aktualisierung vorgesehen
villa gloy,villa gloy einfriedung
villa bracker,gesamtes objekt
wohnhaus,gesamtes objekt
eisenzaun,gesamtes objekt
logenhaus,gesamtes objekt
villa moll,gesamtes objekt
villa sager,alteintragung aktualisierung vorgesehen
nrdliches torhaus,alteintragung aktualisierung vorgesehen
sdliches torhaus,alteintragung aktualisierung vorgesehen
villa leissner sager,villa leissner sager villengarten
landeszentralbank,gesamtes objekt
anscharkirche,alteintragung aktualisierung vorgesehen
villa kracht,gesamtes objekt
mietwohnungshaus,gesamtes objekt
wasserturm,gesamtes objekt
christuskirche,christuskirche mahnmal zweiter weltkrieg vorplatz feldsteinmauer
altes schulhaus,gesamtes objekt
mietwohnungshaus,gesamtes objekt
vollmeilenstein,gesamtes objekt
