5,2
wohnhaus,kreis schleswig flensburg
scheune,kreis schleswig flensburg
hof ahnebygaard,kreis schleswig flensburg
schifferkirche,kreis schleswig flensburg
wohnhaus,kreis schleswig flensburg
wohnhaus,kreis schleswig flensburg
wohnhaus,kreis schleswig flensburg
wohnhaus,kreis schleswig flensburg
haustr,kreis schleswig flensburg
wohnhaus,kreis schleswig flensburg
ehem packhaus,kreis schleswig flensburg
ehem angler schwansner hof,kreis schleswig flensburg
pastorat von 1802,kreis schleswig flensburg
schifferkirche mit ausstattung,kreis schleswig flensburg
kirchhof,kreis schleswig flensburg
kirche bergenhusen,kreis schleswig flensburg
hallenhaus,kreis schleswig flensburg
pastorat von 1795,kreis schleswig flensburg
kirche mit ausstattung,kreis schleswig flensburg
kirchhof,kreis schleswig flensburg
ehem mllerhaus,kreis schleswig flensburg
dreiseithof ehlers,kreis schleswig flensburg
hofanlage papenfeld 6,kreis schleswig flensburg
st marienkirche,kreis schleswig flensburg
gut lindauhof herrenhaus,kreis schleswig flensburg
fhrhaus kleine ni,kreis schleswig flensburg
wandstnderhaus,kreis schleswig flensburg
windmhle,kreis schleswig flensburg
wohnhaus,kreis schleswig flensburg
fachwerkscheune,kreis schleswig flensburg
wohn und wirtschaftsgebude,kreis schleswig flensburg
klappbrcke lindaunisbrcke,kreis schleswig flensburg
stellwerkturm,kreis schleswig flensburg
maschinenhaus,kreis schleswig flensburg
st marienkirche mit ausstattung,kreis schleswig flensburg
wohnhaus,kreis schleswig flensburg
wohnhaus,kreis schleswig flensburg
kirchhof,kreis schleswig flensburg
hofanlage hansen flh,kreis schleswig flensburg
kirche st andreas,kreis schleswig flensburg
pastorat,kreis schleswig flensburg
wohnhaus,kreis schleswig flensburg
kirche st andreas mit ausstattung,kreis schleswig flensburg
kirchhof,kreis schleswig flensburg
kirche st andreas,kreis schleswig flensburg
kirche st andreas mit ausstattung,kreis schleswig flensburg
kirchhof,kreis schleswig flensburg
kirche st ursula,kreis schleswig flensburg
ehem bckerei,kreis schleswig flensburg
kirche st ursula mit ausstattung,kreis schleswig flensburg
kirchhof,kreis schleswig flensburg
kirche fahrenstedt,kreis schleswig flensburg
kirche mit ausstattung,kreis schleswig flensburg
