1,0
underworld,08 02 2014
bottom hill,08 02 2014
bottom hill,08 02 2014
birthdays,08 06 2014
rebellion punk music festival,08 07 2014
rebellion punk music festival,08 08 2014
rebellion punk music festival,08 09 2014
big dipper,08 14 2014
gwar b q dave brockie memorial,08 15 2014
total fest,08 15 2014
tba,08 16 2014
pappy harriet's,08 22 2014
rock formation festival palms restaurant,08 23 2014
jabber jaws,09 20 2014
low spirits,09 23 2014
rhythm room,09 24 2014
echo,09 25 2014
lost horizon,09 26 2014
casbah,09 26 2014
crepe place,09 27 2014
bug jar,09 28 2014
great american music hall,09 28 2014
dante's,09 30 2014
tractor tavern,10 01 2014
shakedown,10 02 2014
wise hall,10 03 2014
logan's pub,10 04 2014
palomino,10 07 2014
stone fly lounge,10 08 2014
filling station,10 09 2014
andy's bar lounge,10 10 2014
red river revel,10 11 2014
jb's speakeasy,10 11 2014
marquis theater,10 11 2014
