2,1
jungle fortitude,la ley de la selva
circle life,círculo de la vida
spiritual attunement,sintonía con los espíritus
gruesome feast,festín truculento
blood ritual,ritual de sangre
bad medicine,curare
zombie handler,pastor de zombis
pierce veil,rasgar el velo
spirit vessel,médium
fetish sycophants,fetiche guardaespaldas
rush essence,ectoplasma
vision quest,encomienda
fierce loyalty,lealtad mutua
grave injustice,la danza de la muerte
tribal rites,ritos tribales
creeping death,muerte acechante
physical attunement,armonización física
midnight feast,festín de medianoche
