0,11
apr 02 13 ott bos,19 33
apr 04 13 njd bos,17 02
apr 06 13 bos mtl,18 52
apr 08 13 car bos,15 02
apr 10 13 bos njd,14 51
apr 11 13 nyi bos,15 56
apr 13 13 bos car,15 44
apr 17 13 buf bos,12 34
apr 20 13 pit bos,5 18
feb 02 13 bos tor,20 36
feb 06 13 bos mtl,18 27
feb 10 13 bos buf,16 46
feb 12 13 nyr bos,19 58
feb 15 13 bos buf,17 29
feb 17 13 bos wpg,16 53
feb 21 13 bos tbl,18 09
feb 24 13 bos fla,15 20
feb 26 13 bos nyi,16 10
feb 28 13 ott bos,15 38
game,toi
jan 19 13 nyr bos,16 02
jan 21 13 wpg bos,17 17
jan 23 13 bos nyr,18 42
jan 25 13 nyi bos,18 01
jan 28 13 bos car,18 18
jan 29 13 njd bos,19 14
jan 31 13 buf bos,21 09
mar 02 13 tbl bos,16 01
mar 03 13 mtl bos,16 06
mar 05 13 bos wsh,16 04
mar 07 13 tor bos,18 01
mar 09 13 phi bos,17 53
mar 11 13 bos ott,17 48
mar 12 13 bos pit,14 46
mar 14 13 fla bos,15 55
mar 16 13 wsh bos,12 39
mar 17 13 bos pit,16 29
mar 19 13 bos wpg,17 45
mar 21 13 bos ott,18 06
mar 23 13 bos tor,17 45
mar 25 13 tor bos,17 43
mar 27 13 mtl bos,17 10
mar 30 13 bos phi,19 24
mar 31 13 bos buf,16 11
