0,1
us20010037281,15 mars 2001
us20010042785,8 mai 2001
us4032931,22 d c 1975
us4454414,5 avr 1982
us4523087,7 avr 1981
us4641239,19 nov 1984
us5021967,16 mars 1990
us5083272,2 nov 1988
us5220501,8 d c 1989
us5283829,1 oct 1992
us5326960,25 nov 1992
us5350906,25 nov 1992
us5448043,12 oct 1993
us5461217,8 f vr 1994
us5477037,11 mars 1994
us5477038,25 oct 1993
us5524073,14 sept 1993
us5570465,20 avr 1994
us5604802,18 juil 1994
us5650604,22 f vr 1995
us5691525,16 d c 1996
us5717868,7 mars 1995
us5721768,18 nov 1996
us5732136,9 avr 1997
us5745886,7 juin 1995
us5764888,19 juil 1996
us5774879,16 oct 1996
us5779379,28 mars 1997
us5787403,8 mars 1995
us5799087,21 avr 1995
us5826241,16 sept 1994
us5875435,18 mai 1998
us5896298,8 ao t 1997
us5897620,8 juil 1997
us5897989,23 juil 1996
us5898154,11 janv 1995
us5899982,25 juin 1998
us5902983,29 avr 1996
us5903881,5 juin 1997
us5909673,3 janv 1996
us5913202,13 juin 1997
us5920629,19 d c 1997
us5920848,22 janv 1998
us5936221,2 oct 1997
us5937396,4 d c 1996
us5949044,13 juin 1997
us5952639,5 d c 1996
us5953703,17 mars 1997
us5953709,19 f vr 1998
us5953710,9 oct 1996
us5963647,17 juin 1997
us5993047,2 oct 1997
us6003763,29 d c 1995
us6012048,30 mai 1997
us6015087,4 oct 1996
us6027216,15 oct 1998
us6032137,19 mai 1998
us6035406,2 avr 1997
us6039250,3 juil 1996
us6044360,16 juin 1997
us6045039,16 oct 1997
us6064990,31 mars 1998
us6070156,17 f vr 1998
us6088684,29 juin 1998
us6098053,26 janv 1999
us6119106,26 nov 1997
us6119931,2 oct 1997
us6122625,18 f vr 1998
us6145738,12 mai 1997
us6149056,12 mai 1997
us6206283,23 d c 1998
us6223168,30 d c 1998
us6250557,25 ao t 1998
us6275829,25 nov 1997
us6282523,29 juin 1998
us6286756,28 f vr 2000
us6292789,21 ao t 1998
us6314169,15 juin 2000
us6324522,15 sept 1998
us6332134,9 mars 2000
us6351739,11 mai 2000
us6367693,4 f vr 2000
us6394343,14 oct 1999
us6415271,26 mars 1999
us6473500,28 oct 1998
us6488203,26 oct 1999
us6502747,17 d c 1999
us6547132,9 ao t 2000
us6554184,5 mai 2000
us6736314,8 juin 2001
us6761309,7 nov 2002
us6814282,4 janv 2002
us6908031,7 nov 2002
us6994251,22 mai 2003
us7070094,27 mai 2004
us7104440,26 juil 2002
us7229011,25 ao t 2006
us7654449,29 f vr 2008
usre36365,4 sept 1996
usre37122,17 avr 1998
usre38255,2 avr 2001
