4,3
superior general order friars minor,cristoforo numai o.f.m
auxiliary bishop hereford england great britain,thomas fowler
bishop patti italy,miguel figueroa
bishop llandaff wales great britain,george de athequa o.p
titular bishop belline,pedro carmelet o.s.a
administrator marseille france,innocenzo cibo cybo
bishop augsburg germany,heinrich von lichtenau
venice italy,luigi cornaro
cardinal cardinal bishop palestrina,jaime serra i cau
cardinal cardinal bishop albano,francisco de remolins
zaragoza spain,antonio agustín
cardinal administrator nardò italy,luigi d’aragona
administrator bitonto italy,giulio de medici
bishop lecce italy,giovanni antonio acquaviva d’aragona
patriarch aquileia italy,domenico grimani
bishop termoli italy,sancio de ayerbe
bishop massa marittima italy,alfonso petrucci
bishop lettere gragnano italy,valentino d’apreja de apreis
cardinal bishop carpentras france,jacopo sadoleto
cardinal priest sant’anastasia,antoine bohier du prat o.s.b
cardinal archbishop toulouse france,jean d’orléans longueville
titular bishop lydda,giovanni brainfort o.s.b
cardinal deacon santa maria domnica,innocenzo cibo cybo
administrator bitonto italy,giulio de medici
apostolic administrator passau germany,ernst von bayern
napoli italy,carlo carafa
auxiliary bishop zaragoza spain,pedro carmelet o.s.a
administrator lucca italy,sisto gara della rovere franciotti
bishop laon france,louis de bourbon de vendôme ii
bishop emeritus saint papoul france,denis de bar
bishop tui spain,luis martiano
bishop lucca italy,leonardo grosso della rovere
bishop teramo italy,camillo porzj
auxiliary bishop konstanz constance germany,balthasar brennwald o.p
bishop llandaff wales great britain,george de athequa o.p
bishop padova padua italy,marco cornaro
title,bishop
bishop caithness scotland great britain,andrew stewart
coadjutor bishop augsburg germany,christoph von stadion
bishop malta,bernardo catagnano
bishop molfetta italy,alessio celadoni di celadonia
titular bishop albanen,juan corona o.p
bishop lettere gragnano italy,andrea curiale
administrator pamplona spain,amanieu d’albret
bishop nardò italy,antonio de caro
bishop andria italy,simone de nor
priest,antoine du prat
bregenz,jakob eliner
administrator umbriatico umbriaticum italy,niccolò fieschi
administrator andria italy,niccolò fieschi
bishop ascoli satriano italy,giosuè de gaeta
cardinal priest santa balbina,adrien gouffier de boissy
administrator ceneda italy,domenico grimani
hasselt,gerard van groesbeeck
bishop termoli italy,angelo antonio guiliani
bishop brechin scotland great britain,john hepburn
archbishop sassari italy,angelo leonini
genoa,benedetto lomellini
torre de miguel sesmero spain,bartolomé martinez menacho y mesa mechado
bishop polignano polinianum italy,christoforo magnacurius
archbishop bar antivari montenegro,jerome de montagna
bishop terracina priverno e sezze italy,zaccaria de moris
cardinal administrator alatri italy,cristoforo numai o.f.m
bishop coria spain,juan ortega bravo de la laguna
bishop bitonto italy,giovanni battista orsini
illescas spain,andrés de oviedo s.j
bishop casale monferrato italy,gian giorgio paleologo
bishop muro lucano italy,nicolò antonio pesci piscibus
bishop teramo italy,filippo porcelli
bishop castellaneta italy,marco antonio prioldo
bishop cefalù italy,juan requeséns
bishop ostuni italy,giovanni antonio de rogeriis
apostolic administrator pamplona spain,giovanni ruffo de theodoli
titular archbishop corinthus,juan de sepúlveda
administrator anagni italy,francesco soderini
bishop casale monferrato italy,bernardino de tebaldeschi
bishop civitate città civita italy,roberto tibaldeschi
patriarch aquileia italy,marino grimani
bishop baracoa all cuba cuba,juan de witte hoos ubite o.p
bishop sarno italy,ludovico platamone
administrator sarno italy,francisco de remolins
titular bishop philadelphia arabia,felipe de urríes
bishop bitonto italy,giacomo orsini
cardinal bishop padova padua italy,sisto gara della rovere franciotti
cardinal priest san pietro vincoli,leonardo grosso della rovere
bishop lucca italy,leonardo grosso della rovere
administrator lucca italy,raffaele sansone riario
coadjutor bishop huesca spain,felipe de urríes
cardinal bishop emeritus cambrai france,guillaume de croy
bishop ascoli satriano italy,giovanni francisco de gaeta
administrator giovinazzo italy,lorenzo pucci
titular bishop verissa,juan cazalla o.f.m
bishop terracina priverno e sezze italy,andrea cibo cybo
titular bishop tiberias,pietro giovanni de melis
bishop montemarano italy,pietro giovanni de melis
bishop montemarano italy,severo petrucci
bishop molfetta italy,ferdinando ponzetti poncetti
bishop augsburg germany,christoph von stadion
administrator torino turin italy,innocenzo cibo cybo
archbishop torino turin italy,claudio di seyssel
administrator alessano italy,luigi d’aragona
bishop narni italy,ugolino martelli
administrator narni italy,francesco soderini
cardinal deacon santa maria aquiro,guillaume de croy
cardinal deacon santa maria aquiro,luigi d’aragona
archbishop besançon france,antoine de vergy verzy
titular bishop utica,pedro carmelet o.s.a
bishop clermont france,thomas du prat
cardinal priest san lorenzo damaso,raffaele sansone riario
cardinal priest san clemente,giulio de medici
