0,2
141857,1435
161950,2323
162054,0049
162055,1630
162057,1613
162062,2032
163187,1910
163188,1705
163192,2316
163432,1850
163888,0715
163920,2235
163921,0115
164163,0751
164347,1500
164582,1334
164670,2000
164671,2150
164672,1925
164673,2125
164811,1718
164813,1803
164814,1803
164815,1803
164816,1820
164818,1851
164819,1600
164820,1814
164821,2045
164824,1817
164843,1730
164847,1715
164951,2130
164953,1920
164954,0030
164959,0510
165424,2351
165687,1734
165738,2052
165740,1839
165743,1612
165744,1708
165744,1708
165746,1702
165747,1825
165964,2050
166020,1751
166021,1751
166022,1953
166023,1613
166024,1613
166052,1515
166053,1515
166054,1700
166055,1838
166060,1614
166061,1614
166226,1700
166227,1700
166229,0048
166253,1140
166254,1138
166255,1138
166257,0803
166258,1322
166259,1322
166260,1322
166261,1155
166263,1129
166264,1348
166304,0311
166306,0311
166313,2354
166315,0304
166316,0304
166373,1635
166374,1631
166402,1857
166403,1725
166406,1700
166451,1600
166452,1600
166453,1720
166456,1950
166457,1530
166576,1635
citation,violtime
z0014335f,1500
z0014358,1319
z0014359,1319
z0015826,1236
z0017895,2152
z0020590f,1500
z0021527,1945
z0021529,0040
z0021530,0040
z0021531,0040
z0022917,0307
z0022921,2145
z0022927,2216
z0022929,2246
z0022930,2246
z0022943,1917
z0022947,1956
z0022948,1956
z0022956,2140
z0022959,2220
z0022962,0018
z0022982,1431
z0022995,0159
z0022999,0220
z0023146,2144
z0023147,2144
z0023149,1556
z0023558,1346
z0023563,0304
z0023564,0246
z0024523,1102
z0024526,1029
z0024529,1005
z0024532,1429
z0024533,1429
z0024534,1429
z0024539,1449
z0024540,1456
z0024547,1149
z0024548,1149
z0024554,2035
z0024562,1748
z0024564,1910
z0025014,0612
z0025024,2234
z0025025,0220
