7,13
2009 ciclo pedalata assistita 26 alu 7v li ion 24v 10ah,"287,70"
2009 ciclo corsa alu alta velocita 20s xenon mix,"193,50"
2009 ciclo corsa alu lite exis 20s 105,"407,70"
2009 ciclo corsa alu lite exis 20s centaur carbon,"509,70"
2009 ciclo corsa alu lite exis 20s ultegra,"499,50"
2009 ciclo corsa alu lite exis 20s veloce,"377,70"
2009 ciclo corsa alu top sprinter2 20s veloce mix,"284,70"
2009 ciclo corsa alu top sprinter2 20s xenon mix,"239,70"
2009 ciclo corsa carbon 8avio 20s 105,"647,70"
2009 ciclo corsa carbon 8avio 20s centaur carbon,"700,00"
2009 ciclo corsa carbon 8avio 20s dura ace,"700,00"
2009 ciclo corsa carbon 8avio 20s ultegra,"700,00"
2009 ciclo corsa carbon 8avio 20s veloce,"647,70"
2009 ciclo corsa carbon 8avio 22s chorus,"700,00"
2009 ciclo corsa carbon 8avio 22s record,"700,00"
2009 ciclo corsa carbon 8avio 22s super record,"700,00"
2009 ciclo corsa carbon typhon 20s 105,"539,70"
2009 ciclo corsa carbon typhon 20s centaur,"650,70"
2009 ciclo corsa carbon typhon 20s dura ace,"700,00"
2009 ciclo corsa carbon typhon 20s ultegra,"629,70"
2009 ciclo corsa carbon typhon 20s veloce,"509,70"
2009 ciclo corsa carbon typhon 22s chorus,"700,00"
2009 ciclo corsa carbon typhon 22s record,"700,00"
2009 ciclo cross alu 105 10v,"419,70"
2009 ciclo cross alu veloce mix 10v,"349,50"
2009 ciclo cross carbon 20s ultegra,"700,00"
2009 ciclo ctb 20 6v girl,"55,50"
2009 ciclo ctb 24 6v girl,"68,70"
2009 ciclo fitness 28 alu lite exis 20v 105,"322,50"
2009 ciclo fitness 28 alu 21v acera,"116,70"
2009 ciclo fitness 28 alu 24v 2200,"155,70"
2009 ciclo fitness 28 alu 24v 2200,"188,70"
2009 ciclo fitness 28 alu fs 24v de ore,"155,70"
2009 ciclo fitness 28 alu fs 27v disk slx de ore idraulico,"226,50"
2009 ciclo fitness 28 carbon 27v xt deore v brake,"368,70"
2009 ciclo fitness 28 carbon fs 27v xt deore disk,"386,70"
2009 ciclo fitness 28 carbon typhon 20v 105,"458,70"
2009 ciclo free style del 20,"65,70"
2009 ciclo mtb 12,"40,50"
2009 ciclo mtb 16,"44,70"
2009 ciclo mtb 16 full suspension,"49,50"
2009 ciclo mtb 20 fs 6v boy,"56,70"
2009 ciclo mtb 20 full s 6v,"63,30"
2009 ciclo mtb 24 alu fs 21v tx 50 boy,"77,70"
2009 ciclo mtb 24 fs 18v boy,"63,00"
2009 ciclo mtb 24 full s 21v tx 50,"72,90"
2009 ciclo mtb 26 alu full s comp disk slx deore,"314,70"
2009 ciclo mtb 26 alu full s comp disk xt slx,"590,70"
2009 ciclo mtb 26 alu full s pro disk xt,"700,00"
2009 ciclo mtb 26 alu full s pro disk xt slx,"473,70"
2009 ciclo mtb 26 carbon fs pro disk xt,"620,10"
2009 ciclo mtb 26 carbon fs xtr disk,"700,00"
