2,1
campo grande,agente administrativo
alcinópolis,agente operacional
japorã,agente operacional
anaurilândia,agente de tratamento de esgoto
água clara,encanador
itaquiraí,encanador
campo grande,motorista de carga
amambaí,operador de equipamento automotivo
ladário,operador de equipamento automotivo
aquidauana,assistente administrativo
água clara,assistente comercial
nova andradina,assistente comercial
amambaí,assistente técnico operacional
amambaí,atendente comercial
ponta porã,atendente comercial
aquidauana,eletromecânico eletricista industrial
campo grande,eletromecânico torneiro mecânico
campo grande,desenhista projetista
aquidauana,laboratorista
anastácio,operador de tratamento de água
campo grande,sondador de poços
campo grande,técnico em contabilidade
aquidauana,técnico em construção civil
coxim,técnico em construção civil
campo grande,técnico em desenvolvimento comercial
aquidauana,técnico em desenvolvimento operacional eletromecânica
campo grande,técnico em desenvolvimento operacional eletrônica
aquidauana,técnico em saneamento
campo grande,administrador
campo grande,advogado
campo grande,analista de tecnologia da informação
campo grande,biólogo
campo grande,contador
aquidauana,engenheiro civil
campo grande,engenheiro ambiental
campo grande,engenheiro eletricista
campo grande,engenheiro mecânico
campo grande,geólogo
município distrito,emprego
