0,2
acsrvmui lv lv.msp,"4,030,464"
acsrvmui sk sk.msp,"3,923,968"
acsrvmui ar sa.msp,"3,994,624"
acsrvmui bg bg.msp,"4,091,392"
acsrvmui cs cz.msp,"4,018,176"
acsrvmui da dk.msp,"4,018,688"
acsrvmui de de.msp,"3,981,824"
acsrvmui en us.msp,"4,246,016"
acsrvmui et ee.msp,"3,978,240"
acsrvmui fi fi.msp,"4,030,464"
acsrvmui fr fr.msp,"3,977,216"
acsrvmui it.msp,"3,983,872"
acsrvmui ja jp.msp,"2,133,504"
acsrvmui kk kz.msp,"3,991,552"
acsrvmui ko kr.msp,"3,885,056"
acsrvmui nb no.msp,"4,017,152"
acsrvmui nl nl.msp,"3,983,872"
acsrvmui pl pl.msp,"4,020,224"
acsrvmui ro ro.msp,"3,966,976"
acsrvmui ru ru.msp,"4,056,576"
acsrvmui sl si.msp,"4,005,888"
acsrvmui sr latn cs.msp,"3,932,160"
acsrvmui sv se.msp,"3,962,880"
acsrvmui tr tr.msp,"3,985,408"
acsrvmui zh cn.msp,"3,899,392"
acsrvmui zh tw.msp,"3,946,496"
acsrvmui i br.msp,"4,005,376"
acsrvmui i pt.msp,"4,065,280"
acsrvmui in.msp,"4,246,016"
acsrvwfe x none.msp,"3,258,368"
dlc x none.msp,"3,357,184"
dlcmui lv lv.msp,"2,170,368"
dlcmui sk sk.msp,"2,182,656"
dlcmui ar sa.msp,"2,170,880"
dlcmui bg bg.msp,"2,171,904"
dlcmui ca es.msp,"2,169,344"
dlcmui cs cz.msp,"2,170,368"
dlcmui da dk.msp,"2,168,320"
dlcmui de de.msp,"2,169,856"
dlcmui en us.msp,"2,167,296"
dlcmui et ee.msp,"2,169,344"
dlcmui fi fi.msp,"2,180,608"
dlcmui fr fr.msp,"2,169,344"
dlcmui gl es.msp,"2,168,832"
dlcmui it.msp,"2,169,344"
dlcmui ja jp.msp,"2,356,736"
dlcmui kk kz.msp,"2,171,904"
dlcmui ko kr.msp,"2,301,952"
dlcmui nb no.msp,"2,168,832"
dlcmui nl nl.msp,"2,169,344"
dlcmui pl pl.msp,"2,170,368"
dlcmui ro ro.msp,"2,169,344"
dlcmui ru ru.msp,"2,172,416"
dlcmui sl si.msp,"2,181,120"
dlcmui sr latn cs.msp,"2,169,856"
dlcmui sv se.msp,"2,188,288"
dlcmui tr tr.msp,"2,169,856"
dlcmui zh cn.msp,"2,301,440"
dlcmui zh tw.msp,"2,307,072"
dlcmui i br.msp,"2,169,344"
dlcmui i pt.msp,"2,169,856"
dlcmui in.msp,"2,185,216"
es.msp acsrvmui o,"4,006,912"
es.msp dlcmui o,"2,168,832"
es.msp dlcmui ڷ,"2,168,832"
es.msp ifsmui o,"2,167,296"
es.msp ifsmui ڷ,"2,236,416"
es.msp osrchmui o,"2,718,208"
es.msp osrchmui ڷ,"2,710,528"
es.msp osrvmui o,"2,360,832"
es.msp osrvmui ڷ,"2,357,760"
es.msp ppsmamui o,"6,208,000"
es.msp spsmui o,"2,523,648"
es.msp spsmui ڷ,"2,518,528"
es.msp wdsrvmui o,"2,529,280"
es.msp wosrvmui o,"2,361,344"
es.msp wosrvmui ڷ,"2,358,272"
es.msp wssmui o,"3,451,392"
es.msp wssmui ڷ,"3,448,320"
es.msp xlsrvmui o,"2,389,504"
es.msp xlsrvmui ڷ,"2,350,592"
gr.msp acsrvmui u,"4,075,520"
gr.msp dlcmui u,"2,174,464"
gr.msp ifsmui u,"2,245,120"
gr.msp osrchmui u,"2,859,520"
gr.msp osrvmui u,"2,376,192"
gr.msp ppsmamui u,"6,259,200"
gr.msp spsmui u,"2,575,360"
gr.msp wosrvmui u,"2,376,704"
gr.msp wssmui u,"3,581,952"
gr.msp xlsrvmui u,"2,359,296"
hr.msp acsrvmui b z,"5,041,664"
hr.msp dlcmui b z,"3,224,576"
hr.msp ifsmui b z,"3,292,160"
hr.msp osrchmui b z,"3,836,416"
hr.msp osrvmui b z,"3,416,576"
hr.msp ppsmamui b z,"7,278,592"
hr.msp spsmui b z,"3,582,464"
hr.msp wosrvmui b z,"3,416,576"
hr.msp wssmui b z,"4,522,496"
hr.msp xlsrvmui b z,"3,406,848"
hu.msp acsrvmui hu,"4,053,504"
hu.msp dlcmui hu,"2,170,880"
hu.msp ifsmui hu,"2,238,976"
hu.msp osrchmui hu,"2,795,008"
hu.msp osrvmui hu,"2,365,440"
hu.msp ppsmamui hu,"6,225,408"
hu.msp spsmui hu,"2,537,472"
hu.msp wosrvmui hu,"2,365,952"
hu.msp wssmui hu,"3,492,864"
hu.msp xlsrvmui hu,"2,352,640"
ifsmui lv lv.msp,"2,236,416"
ifsmui sk sk.msp,"2,238,464"
ifsmui ar sa.msp,"2,169,856"
ifsmui bg bg.msp,"2,241,536"
ifsmui ca es.msp,"2,237,440"
ifsmui cs cz.msp,"2,237,952"
ifsmui da dk.msp,"2,167,808"
ifsmui de de.msp,"2,169,856"
ifsmui en us.msp,"2,165,760"
ifsmui et ee.msp,"2,234,880"
ifsmui fi fi.msp,"2,236,928"
ifsmui fr fr.msp,"2,167,808"
ifsmui gl es.msp,"2,236,416"
ifsmui it.msp,"2,167,296"
ifsmui ja jp.msp,"2,167,808"
ifsmui kk kz.msp,"2,241,024"
ifsmui ko kr.msp,"2,165,760"
ifsmui nb no.msp,"2,235,392"
ifsmui nl nl.msp,"2,168,832"
ifsmui pl pl.msp,"2,169,344"
ifsmui ro ro.msp,"2,236,928"
ifsmui ru ru.msp,"2,172,928"
ifsmui sl si.msp,"2,236,928"
ifsmui sr latn cs.msp,"2,238,464"
ifsmui sv se.msp,"2,167,296"
ifsmui tr tr.msp,"2,235,904"
ifsmui zh cn.msp,"2,164,224"
ifsmui zh tw.msp,"2,164,736"
ifsmui i br.msp,"2,168,320"
ifsmui i pt.msp,"2,236,928"
ifsmui in.msp,"2,172,928"
ifswfe x none.msp,"4,574,720"
il.msp acsrvmui l,"4,029,440"
il.msp dlcmui l,"2,169,344"
il.msp ifsmui l,"2,168,832"
il.msp osrchmui l,"2,776,576"
il.msp osrvmui l,"2,355,200"
il.msp ppsmamui l,"6,210,048"
il.msp spsmui l,"2,523,648"
il.msp svrproof l,"6,333,440"
il.msp wosrvmui l,"2,355,712"
il.msp wssmui l,"3,458,560"
il.msp xlsrvmui l,"2,351,104"
lpsrvwfe x none.msp,"2,129,920"
lt.msp acsrvmui p,"4,035,584"
lt.msp dlcmui p,"2,170,368"
lt.msp ifsmui p,"2,236,928"
lt.msp osrchmui p,"2,796,544"
lt.msp osrvmui p,"2,361,344"
lt.msp ppsmamui p,"6,221,824"
lt.msp spsmui p,"2,543,616"
lt.msp wosrvmui p,"2,361,856"
lt.msp wssmui p,"3,464,192"
lt.msp xlsrvmui p,"2,351,616"
osrchmui lv lv.msp,"2,778,624"
osrchmui sk sk.msp,"2,789,888"
osrchmui ar sa.msp,"2,790,400"
osrchmui bg bg.msp,"2,821,632"
osrchmui ca es.msp,"2,720,256"
osrchmui cs cz.msp,"2,785,792"
osrchmui da dk.msp,"2,769,408"
osrchmui de de.msp,"2,739,712"
osrchmui en us.msp,"2,271,744"
osrchmui et ee.msp,"2,765,312"
osrchmui fi fi.msp,"2,773,504"
osrchmui fr fr.msp,"2,727,936"
osrchmui gl es.msp,"2,712,064"
osrchmui it.msp,"2,712,576"
osrchmui ja jp.msp,"2,713,600"
osrchmui kk kz.msp,"2,809,856"
osrchmui ko kr.msp,"2,694,144"
osrchmui nb no.msp,"2,765,312"
osrchmui nl nl.msp,"2,791,936"
osrchmui pl pl.msp,"2,821,632"
osrchmui ro ro.msp,"2,782,720"
osrchmui ru ru.msp,"2,799,616"
osrchmui sl si.msp,"2,776,064"
osrchmui sr latn cs.msp,"2,780,672"
osrchmui sv se.msp,"2,765,312"
osrchmui tr tr.msp,"2,771,456"
osrchmui zh cn.msp,"2,686,976"
osrchmui zh tw.msp,"2,685,952"
osrchmui i br.msp,"2,727,936"
osrchmui i pt.msp,"2,778,624"
osrchmui in.msp,"2,830,336"
osrchwfe x none.msp,"158,795,776"
osrv x none.msp,"8,164,864"
osrvmui lv lv.msp,"2,359,296"
osrvmui sk sk.msp,"2,363,904"
osrvmui ar sa.msp,"2,358,272"
osrvmui bg bg.msp,"2,369,536"
osrvmui ca es.msp,"2,358,784"
osrvmui cs cz.msp,"2,362,368"
osrvmui da dk.msp,"2,358,784"
osrvmui de de.msp,"2,362,880"
osrvmui en us.msp,"2,289,664"
osrvmui et ee.msp,"2,355,200"
osrvmui fi fi.msp,"2,358,784"
osrvmui fr fr.msp,"2,361,856"
osrvmui gl es.msp,"2,357,248"
osrvmui it.msp,"2,357,248"
osrvmui ja jp.msp,"2,352,128"
osrvmui kk kz.msp,"2,364,928"
osrvmui ko kr.msp,"2,348,032"
osrvmui nb no.msp,"2,356,224"
osrvmui nl nl.msp,"2,360,832"
osrvmui pl pl.msp,"2,363,904"
osrvmui ro ro.msp,"2,361,856"
osrvmui ru ru.msp,"2,370,048"
osrvmui sl si.msp,"2,361,856"
osrvmui sr latn cs.msp,"2,361,344"
osrvmui sv se.msp,"2,357,248"
osrvmui tr tr.msp,"2,357,760"
osrvmui zh cn.msp,"2,344,960"
osrvmui zh tw.msp,"2,345,984"
osrvmui i br.msp,"2,360,832"
osrvmui i pt.msp,"2,360,832"
osrvmui in.msp,"2,366,464"
pplwfe x none.msp,"15,517,696"
ppsmamui lv lv.msp,"6,220,288"
ppsmamui sk sk.msp,"6,225,408"
ppsmamui ar sa.msp,"6,212,096"
ppsmamui bg bg.msp,"6,253,056"
ppsmamui cs cz.msp,"6,239,744"
ppsmamui da dk.msp,"6,214,656"
ppsmamui de de.msp,"6,212,096"
ppsmamui en us.msp,"7,637,504"
ppsmamui et ee.msp,"6,211,072"
ppsmamui fi fi.msp,"6,216,704"
ppsmamui fr fr.msp,"6,231,552"
ppsmamui it.msp,"6,205,440"
ppsmamui ja jp.msp,"6,259,200"
ppsmamui kk kz.msp,"6,251,008"
ppsmamui ko kr.msp,"6,205,952"
ppsmamui nb no.msp,"6,211,584"
ppsmamui nl nl.msp,"6,215,168"
ppsmamui pl pl.msp,"6,230,528"
ppsmamui ro ro.msp,"6,220,800"
ppsmamui ru ru.msp,"6,242,304"
ppsmamui sl si.msp,"6,223,360"
ppsmamui sr latn cs.msp,"6,219,264"
ppsmamui sv se.msp,"6,211,072"
ppsmamui tr tr.msp,"6,214,656"
ppsmamui zh cn.msp,"6,200,832"
ppsmamui zh tw.msp,"6,199,296"
ppsmamui i br.msp,"6,224,384"
ppsmamui i pt.msp,"6,217,216"
ppsmamui in.msp,"6,248,960"
ppsmawfe x none.msp,"4,321,792"
spsmui lv lv.msp,"2,526,208"
spsmui sk sk.msp,"2,533,888"
spsmui ar sa.msp,"2,569,728"
spsmui bg bg.msp,"2,555,392"
spsmui ca es.msp,"2,525,184"
spsmui cs cz.msp,"2,531,328"
spsmui da dk.msp,"2,519,040"
spsmui de de.msp,"2,534,912"
spsmui en us.msp,"2,202,112"
spsmui et ee.msp,"2,516,992"
spsmui fi fi.msp,"2,522,624"
spsmui fr fr.msp,"2,531,328"
spsmui gl es.msp,"2,520,576"
spsmui it.msp,"2,520,576"
spsmui ja jp.msp,"2,522,624"
spsmui kk kz.msp,"2,548,736"
spsmui ko kr.msp,"2,508,800"
spsmui nb no.msp,"2,515,968"
spsmui nl nl.msp,"2,540,032"
spsmui pl pl.msp,"2,551,296"
spsmui ro ro.msp,"2,529,792"
spsmui ru ru.msp,"2,558,464"
spsmui sl si.msp,"2,523,136"
spsmui sr latn cs.msp,"2,528,768"
spsmui sv se.msp,"2,541,568"
spsmui tr tr.msp,"2,522,112"
spsmui zh cn.msp,"2,502,656"
spsmui zh tw.msp,"2,503,168"
spsmui i br.msp,"2,526,720"
spsmui i pt.msp,"2,526,208"
spsmui in.msp,"2,559,488"
sts x none.msp,"34,499,072"
svrproof ar sa.msp,"7,991,808"
svrproof ca es.msp,"4,639,232"
svrproof cs cz.msp,"5,434,368"
svrproof da dk.msp,"3,861,504"
svrproof de de.msp,"5,737,472"
svrproof en us.msp,"3,766,784"
svrproof fr fr.msp,"4,019,200"
svrproof gu in.msp,"3,102,720"
svrproof it.msp,"5,121,024"
svrproof kn in.msp,"3,347,968"
