2,0
30 12 2009 21 16,holiday message from stevie wonder un messenger peace
12 12 2009 13 07,btx halted x86_64 master
12 12 2009 18 52,re btx halted x86_64 master
12 12 2009 20 39,re btx halted x86_64 master
12 12 2009 20 50,re btx halted x86_64 master
13 12 2009 15 07,re btx halted x86_64 master
13 12 2009 18 01,re btx halted x86_64 master
13 12 2009 23 36,re btx halted x86_64 master
14 12 2009 08 58,re btx halted x86_64 master
20 12 2009 22 40,re btx halted x86_64 master
14 12 2009 01 22,re btx halted x86_64 master
18 12 2009 14 52,re issue1313 signal code kernel needs major overhaul signal queues si_code si_addr
08 12 2009 11 39,re issue1621 livecd boot v mountroot fails
08 12 2009 20 24,re issue1622 devfs doesn't create my ad4s3 macbook
08 12 2009 20 28,re issue1622 devfs doesn't create my ad4s3 macbook
08 12 2009 21 22,re issue1622 devfs doesn't create my ad4s3 macbook
09 12 2009 00 16,re issue1622 devfs doesn't create my ad4s3 macbook
09 12 2009 21 52,re issue1622 devfs doesn't create my ad4s3 macbook
14 12 2009 09 38,re issue1625 coer dump from hammer info
14 12 2009 14 17,re issue1625 coer dump from hammer info
14 12 2009 16 09,re issue1625 coer dump from hammer info
14 12 2009 16 15,re issue1625 coer dump from hammer info
14 12 2009 16 27,re issue1625 coer dump from hammer info
14 12 2009 16 34,re issue1625 coer dump from hammer info
17 12 2009 14 15,re issue1632 seek end file returns 136 cd dvd drives
17 12 2009 18 21,re issue1632 seek end file returns 136 cd dvd drives
19 12 2009 18 43,re issue1632 seek end file returns 136 cd dvd drives
17 12 2009 14 57,re issue1632 seek end file returns 136 cd dvd drives
17 12 2009 16 36,re issue1632 seek end file returns 136 cd dvd drives
19 12 2009 18 44,re issue1632 seek end file returns 136 cd dvd drives
19 12 2009 19 27,re issue1632 seek end file returns 136 cd dvd drives
22 12 2009 21 23,re issue1634 panic spin_lock 0xe4ad1320 indefinitive wait
23 12 2009 11 39,re issue1634 panic spin_lock 0xe4ad1320 indefinitive wait
06 12 2009 05 44,re issue953 dma.c some errors
14 12 2009 01 06,re coer dump from hammer info
14 12 2009 07 05,re coer dump from hammer info
14 12 2009 13 41,re hammer cleanup coredumps
14 12 2009 16 00,re hammer cleanup coredumps
07 12 2009 06 46,re hammer expand root fs
24 12 2009 03 18,re panic assertion pmap pm_stats.resident_count 0 pmap_release_free_page
24 12 2009 03 38,re panic assertion pmap pm_stats.resident_count 0 pmap_release_free_page
24 12 2009 04 44,re panic assertion pmap pm_stats.resident_count 0 pmap_release_free_page
