0,3
ngc 3002,44 3 24
ngc 3003,33 25 19
ngc 3004,44 6 42
ngc 3005,44 7 50
ngc 3006,44 1 32
ngc 3007,6 26 16
ngc 3008,44 6 10
ngc 3009,44 17 43
ngc 3010,44 18 53
ngc 3011,32 13 18
ngc 3012,34 42 53
ngc 3013,33 34 11
ngc 3014,4 44 34
ngc 3015,1 8 43
ngc 3016,12 41 43
ngc 3017,2 49 17
ngc 3018,0 37 22
ngc 3019,12 44 46
ngc 3020,12 48 49
ngc 3021,33 33 15
ngc 3022,5 9 59
ngc 3023,0 37 8
ngc 3024,12 45 56
ngc 3025,21 44 29
ngc 3026,28 33 5
ngc 3027,72 12 15
ngc 3028,19 11 4
ngc 3029,8 3 4
ngc 3030,12 13 33
ngc 3031,69 4 2
ngc 3032,29 14 12
ngc 3033,56 25 18
ngc 3034,69 40 59
ngc 3035,6 49 22
ngc 3036,62 40 32
ngc 3037,27 0 39
ngc 3038,32 45 13
ngc 3039,2 9 13
ngc 3040,19 25 58
ngc 3041,16 40 39
ngc 3042,0 41 52
ngc 3043,59 18 26
ngc 3044,1 34 46
ngc 3045,18 38 38
ngc 3046,27 19 54
ngc 3047,1 17 28
ngc 3048,16 27 22
ngc 3049,9 16 19
ngc 3050,10 22 59
ngc 3051,27 17 10
ngc 3052,18 38 20
ngc 3053,16 26 0
ngc 3054,25 42 13
ngc 3055,4 16 10
ngc 3056,28 17 54
ngc 3057,80 17 7
ngc 3058,12 28 56
ngc 3059,73 55 17
ngc 3060,16 49 53
ngc 3061,75 51 59
ngc 3062,1 25 45
ngc 3063,72 7 4
ngc 3064,6 21 51
ngc 3065,72 10 12
ngc 3066,72 7 32
ngc 3067,32 22 12
ngc 3068,28 52 41
ngc 3069,10 25 58
ngc 3070,10 21 37
ngc 3071,31 37 15
ngc 3072,19 21 17
ngc 3073,55 37 6
ngc 3074,35 23 36
ngc 3075,14 25 10
ngc 3076,18 10 42
ngc 3077,68 44 6
ngc 3078,26 55 34
ngc 3079,55 40 53
ngc 3080,13 2 39
ngc 3081,22 49 34
ngc 3082,30 21 27
ngc 3083,2 52 39
ngc 3084,27 7 42
ngc 3085,19 29 34
ngc 3086,2 58 33
ngc 3087,34 13 32
ngc 3088,22 24 22
ngc 3089,28 19 52
ngc 3090,2 58 7
ngc 3091,19 38 12
ngc 3092,3 0 44
ngc 3093,2 58 17
ngc 3094,15 46 12
ngc 3095,31 33 12
ngc 3096,19 39 44
ngc 3097,60 7 33
ngc 3098,24 42 41
ngc 3099,32 42 26
ngc 3100,31 39 51
ngc 3101,2 59 41
ngc 3102,60 6 28
ngc 3103,31 39 51
ngc 3104,40 45 26
ngc 3105,54 47 15
ngc 3106,31 11 9
ngc 3107,13 37 19
ngc 3108,31 40 33
ngc 3109,26 9 30
ngc 3110,6 28 29
ngc 3111,47 15 47
ngc 3112,20 46 56
ngc 3113,28 26 41
ngc 3114,60 7 0
ngc 3115,7 43 5
ngc 3116,31 5 54
ngc 3117,2 54 48
ngc 3118,33 1 38
ngc 3119,14 18 20
ngc 3120,34 13 15
ngc 3121,14 22 26
ngc 3122,6 28 29
ngc 3123,0 4 2
ngc 3124,19 13 18
ngc 3125,29 56 8
ngc 3126,31 51 49
ngc 3127,16 7 34
ngc 3128,16 7 22
ngc 3129,18 25 54
ngc 3130,9 58 36
ngc 3131,18 13 52
ngc 3132,40 26 10
ngc 3133,11 57 55
ngc 3134,12 22 37
ngc 3135,45 57 2
ngc 3136,67 22 39
ngc 3137,29 3 49
ngc 3138,11 57 26
ngc 3139,11 46 40
ngc 3140,16 37 40
ngc 3141,16 39 11
ngc 3142,8 28 46
ngc 3143,12 34 55
ngc 3144,74 13 14
ngc 3145,12 26 4
ngc 3146,20 52 15
ngc 3147,73 24 1
ngc 3148,50 29 49
ngc 3149,80 25 20
ngc 3150,38 39 29
ngc 3151,38 37 13
ngc 3152,38 50 37
ngc 3153,12 40 0
ngc 3154,17 2 4
ngc 3155,74 20 52
ngc 3156,3 7 47
ngc 3157,31 38 34
ngc 3158,38 45 56
ngc 3159,38 39 18
ngc 3160,38 50 34
ngc 3161,38 39 28
ngc 3162,22 44 14
ngc 3163,38 39 10
ngc 3164,56 40 20
ngc 3165,3 22 30
ngc 3166,3 25 33
ngc 3167,29 35 48
ngc 3168,60 14 6
ngc 3169,3 28 1
ngc 3170,46 36 45
ngc 3171,20 38 51
ngc 3172,89 5 37
ngc 3173,27 41 36
ngc 3174,74 13 14
ngc 3175,28 52 16
ngc 3176,19 1 0
ngc 3177,21 7 23
ngc 3178,15 47 28
ngc 3179,41 6 53
ngc 3180,41 26 57
ngc 3181,41 24 48
ngc 3182,58 12 22
ngc 3183,74 10 38
ngc 3184,41 25 24
ngc 3185,21 41 19
ngc 3186,6 57 52
ngc 3187,21 52 26
ngc 3188,57 25 23
ngc 3189,21 49 56
ngc 3190,21 49 58
ngc 3191,46 27 18
ngc 3192,46 27 18
ngc 3193,21 53 38
ngc 3194,74 20 52
ngc 3195,80 51 29
ngc 3196,27 40 10
ngc 3197,77 49 13
ngc 3198,45 33 0
ngc 3199,57 55 18
ngc 3200,17 58 56
ngc 3201,46 24 38
ngc 3202,43 1 17
ngc 3203,26 41 56
ngc 3204,27 49 2
ngc 3205,42 58 18
ngc 3206,56 55 51
ngc 3207,42 59 9
ngc 3208,25 48 52
ngc 3209,25 30 17
ngc 3210,79 49 59
ngc 3211,62 40 12
ngc 3212,79 49 26
ngc 3213,19 39 6
ngc 3214,57 2 20
ngc 3215,79 48 45
ngc 3216,23 55 24
ngc 3217,10 57 35
ngc 3218,74 10 38
ngc 3219,38 34 47
ngc 3220,57 1 36
ngc 3221,21 34 8
ngc 3222,19 53 12
ngc 3223,34 16 1
ngc 3224,34 41 46
ngc 3225,58 8 59
ngc 3226,19 53 51
ngc 3227,19 51 55
ngc 3228,51 43 42
ngc 3229,0 3 56
ngc 3230,12 34 3
ngc 3231,66 48 45
ngc 3232,28 1 42
ngc 3233,22 16 4
ngc 3234,28 1 27
ngc 3235,28 1 27
ngc 3236,61 16 24
ngc 3237,39 38 50
ngc 3238,57 13 34
ngc 3239,17 9 37
ngc 3240,21 47 29
ngc 3241,32 29 0
ngc 3242,18 38 31
ngc 3243,2 37 20
ngc 3244,39 49 40
ngc 3245,28 30 28
ngc 3246,3 51 45
ngc 3247,57 45 48
ngc 3248,22 50 51
ngc 3249,34 57 50
ngc 3250,39 56 37
označenie,deklinácia
