0,16
4 01 2014,167
4 02 2014,1.000
4 03 2014,818
4 04 2014,643
4 05 2014,722
4 06 2014,636
4 08 2014,750
4 09 2014,714
4 10 2014,667
4 11 2014,606
4 12 2014,571
4 13 2014,625
4 15 2014,644
4 17 2014,654
4 17 2014,625
4 18 2014,618
4 19 2014,593
4 20 2014,581
4 22 2014,569
4 23 2014,574
4 24 2014,556
4 25 2014,553
4 26 2014,605
4 27 2014,588
4 29 2014,614
4 30 2014,598
5 01 2014,583
5 02 2014,594
5 03 2014,613
5 04 2014,596
5 05 2014,580
5 06 2014,595
5 07 2014,583
5 08 2014,573
5 09 2014,563
5 10 2014,553
5 11 2014,537
5 12 2014,564
5 13 2014,556
5 14 2014,554
5 15 2014,546
5 16 2014,536
5 17 2014,561
5 18 2014,550
5 20 2014,543
5 21 2014,533
5 22 2014,552
5 23 2014,549
5 24 2014,536
5 25 2014,533
5 26 2014,524
5 27 2014,529
5 28 2014,529
5 29 2014,538
5 30 2014,555
5 31 2014,562
6 01 2014,558
6 03 2014,552
6 04 2014,561
6 05 2014,557
6 06 2014,565
6 07 2014,555
6 08 2014,548
6 09 2014,549
6 10 2014,544
6 11 2014,548
6 12 2014,547
6 13 2014,544
6 14 2014,542
6 15 2014,545
6 17 2014,537
6 18 2014,540
6 19 2014,536
6 20 2014,532
6 21 2014,524
6 22 2014,526
6 29 2014,524
7 01 2014,531
7 02 2014,539
7 03 2014,535
7 04 2014,529
7 05 2014,529
7 06 2014,522
7 07 2014,517
7 08 2014,513
7 09 2014,510
7 11 2014,510
7 12 2014,505
7 13 2014,502
7 18 2014,495
7 19 2014,495
7 20 2014,495
7 21 2014,491
7 22 2014,491
7 23 2014,503
7 24 2014,502
date,ytd slg
