4,0
0228564984711,astoria
0228564984729,auburndale
0228564984257,bay terrace
0228564984224,bay terrace
0228564984695,bayside
0228564984737,bayside
0228562928405,bookmobile
0228564984240,briarwood
0228564984216,briarwood
0228572005970,broad channel
0228564984661,broadway
0228564984232,broadway
0228564984265,cambria heights
0228564977970,central adult fiction
0228572363239,central adult fiction ask desk
0228564977996,central adult fiction ask desk
0228564977988,central lib current collection
0228564977947,central lib current collection
0228519450180,central library hot picks
0228519450032,central library hot picks
0228519450024,central library hot picks
0228519450065,central library hot picks
0228519449976,central library hot picks
0228519450057,central library hot picks
0228564984273,corona
0228564984307,court square
0228564984299,douglaston
0228564984281,douglaston
0228564984331,east elmhurst
0228562945805,east flushing
0228564984349,east flushing
0228564984315,elmhurst
0228564984497,far rockaway
0228564984489,far rockaway
0228564984323,flushing
0228564984356,flushing
0228564984653,forest hills
0228564984646,forest hills
0228564984505,fresh meadows
0228564984638,fresh meadows
0228569710327,glen oaks
0228573778773,glen oaks
0228573779003,glen oaks
0228564984612,glen oaks
0228573778989,glen oaks
0228564984588,glendale
0228564984604,hillcrest
0228564984620,hillcrest
0228564984562,hollis
0228555488953,howard beach
0228564984596,howard beach
0228564984539,jackson heights
0228564984547,jackson heights
0228564984570,kew gardens hills
0228564984554,kew gardens hills
0228564984802,langston hughes
0228564984794,laurelton
0228564984513,lefferts
0228564984760,lefferts
0228564984521,lefrak city
barcode,location
0228564984380,long island city
0228564984752,maspeth
0228564984786,maspeth
0228562928496,mcgoldrick
0228564984778,mcgoldrick
0228562928512,middle village
0228572031166,mitchell linden
0228562928520,mitchell linden
0228563001574,north forest park
0228562928546,north forest park
0228566032832,north forest park
0228562928504,north forest park
0228562928538,north hills
0228564984463,pomonok
0228564984471,poppenhusen
0228564984455,queens village
0228562928579,queens village mab
0228573605133,queens village mab
0228573605026,queens village mab
0228562928371,rego park
0228562928421,rego park
0228562928389,richmond hill
0228562928397,richmond hill
0228562928355,ridgewood
0228562928363,ridgewood
0228562928413,rochdale village
0228564977228,seaside
0228564977210,seaside
0228562928488,south hollis
0228562928561,south jamaica
0228562928587,south ozone park
0228562928447,st.albans
0228562928439,steinway
0228556669585,whitestone
0228564984414,whitestone
0228556669619,whitestone
0228564984422,whitestone
0228564984430,windsor park
0228564984448,woodhaven
0228564984372,woodside
0228564984364,woodside
