0,2
10,apr 20
100,jul 30
101,jul 31
102,aug 1
103,aug 2
104,aug 3
105,aug 4
106,aug 5
107,aug 6
108,aug 8 1
109,aug 8 2
11,apr 21
110,aug 9
111,aug 10
112,aug 11
113,aug 12
114,aug 13
115,aug 15
116,aug 16
117,aug 17
118,aug 18
119,aug 19
12,apr 22
120,aug 20
121,aug 21
122,aug 22
123,aug 23
124,aug 24
125,aug 25
126,aug 26
127,aug 27
128,aug 28
129,aug 29
13,apr 23
130,aug 30
131,aug 31
132,sep 1
133,sep 3
134,sep 4
135,sep 5
136,sep 6
137,sep 7
138,sep 8
139,sep 9
14,apr 25
140,sep 10
141,sep 11
142,sep 12
143,sep 13
144,sep 14
145,sep 17 1
146,sep 17 2
147,sep 18
148,sep 19
149,sep 20
15,apr 26
150,sep 21
151,sep 22
152,sep 23
153,sep 24
154,sep 26
155,sep 27
156,sep 28
157,sep 30
158,oct 1
159,oct 2
16,apr 27
160,oct 3
161,oct 4
162,oct 5
17,apr 29
18,apr 30
19,may 2
2,apr 11
20,may 3
21,may 4
22,may 6
23,may 7
24,may 8
25,may 9
26,may 10
27,may 11
28,may 12
29,may 13
3,apr 12
30,may 14
31,may 16
32,may 17
33,may 18
34,may 19
35,may 20
36,may 21
37,may 22
38,may 23
39,may 24
4,apr 13
40,may 25
41,may 26
42,may 27
43,may 28
44,may 30
45,may 31
46,jun 1
47,jun 2
48,jun 3
49,jun 4
5,apr 15
50,jun 5
51,jun 6
52,jun 7
53,jun 8
54,jun 10
55,jun 11 1
56,jun 11 2
57,jun 13
58,jun 14
59,jun 15
6,apr 16
60,jun 16
61,jun 17
62,jun 18
63,jun 19
64,jun 20
65,jun 21
66,jun 22
67,jun 23
68,jun 24 1
69,jun 24 2
7,apr 17
70,jun 25
71,jun 27
72,jun 28
73,jun 29
74,jun 30
75,jul 1
76,jul 2
77,jul 3
78,jul 4
79,jul 5
8,apr 18
80,jul 6
81,jul 10
82,jul 11
83,jul 12
84,jul 13
85,jul 14
86,jul 15
87,jul 16
88,jul 17
89,jul 18
9,apr 19
90,jul 19
91,jul 20
92,jul 21
93,jul 22
94,jul 23
95,jul 24
96,jul 25
97,jul 26
98,jul 27
99,jul 29
rk,date
