4,1
59 06,nicole freedman
6 40 17,judith arndt
13 54,mari holden
14 09,alison dunlap
15 09,cybil diguistini
15 09,trish choo
15 16,alison sydor
15 22,sue haywood
15 27,chrissy redden
15 37,tina mayolo pic
15 59,rhonda quick
15 59,jenny eyerman
6 18,andrea hannos
17 26,kelli emmett
17 43,kim anderson
18 05,sue thomas
19 06,alison littlefield
19 12,joanne kiesanowski
19 18,erin carter
19 20,amy jarvis
19 24,barbara blatter
19 41,katrina berger
19 53,dotsie cowden
7 37,genevieve jeanson
20 12,kori kelly
20 17,stacey peters
20 29,nicole demars
20 31,lesley tomlinson
20 45,erin mirabella
20 54,deborah durand
21 18,joan wilson
21 20,belem guererro
22 06,kimberly davidge
22 47,maatje benassi
10 12,lyne bessette
22 55,trish sinclair
23 52,heather cole
24 14,cynthia mommsen
25 15,gina hall
25 41,jennifer stevens
25 52,cheryl binney
27 22,gina grain
27 41,suzanne sonye
28 55,gabriela gonzales de ferrat
28 56,giselle trahan
12 15,susy pryde
29 02,emma davies
30 15,kirstin fisher
30 16,joy shaffer
30 43,gail longenecker
31 05,catherine powers
0 40,catherine powers
31 35,cynthia carroll
1 09,kirstin fisher
32 14,nicole freedman
1 23,ina teutenberg
33 01,petra rossner
2 06,emma davies
33 13,april henderson
3 17,lenora felker
33 21,kiara bisaro
12 53,lara ruthven
33 25,desira utzig
33 29,mina pizzini
all s.t,barbara blatter
34 06,sandra kolb
3 41,lisa hunt
34 28,lisa hunt
s.t,trish sinclair
34 39,ivana bisaro
5 22,gabriela gonzales de ferrat
34 42,meredith miller
34 45,jennifer wilson
36 38,melissa sanborn
36 41,ina teutenberg
36 43,christine vardaros
13 17,manon jutros
36 55,riley mcalpine
37 17,dara rogers
all s.t,patricia mckay
37 18,patricia patencia
5 54,joy shaffer
37 51,lauren franges
41 02,renee eastman
45 01,lenora felker
45 27,karen dodge
48 11,lorraine manning
48 22,sally warner
50 02,patricia mckay
13 31,caroline alexander
all s.t,dara rogers
50 49,daphne perry
7 23,monica huerta
50 54,linda biederman
51 10,lisa milkavich
52 34,monica huerta
55 31,alexe yeung
1 06 34,nicole brandt
1 11 12,jennifer scott
all s.t,martha meyer
1 15 19,patty davis
11 49,lisa milkavich
1 21 27,martha meyer
1 25 14,jennifer petosa
13 48,susan palmer komar
1 26 06,marisol ponciano
all s.t,patty davis
1 27 15,missy thompson
19 42,marisol ponciano
1 32 05,maren partridge osguthorpe
