6,3
slovensko luxembursko,20 15
česko lotyšsko,18 00
slovensko česko,20 40
zápas,20 00
zápas,20 00
zápas,20 00
zápas,20 00
zápas,20 45
island česko,20 45
slovensko macedónsko,20 15
zápas,20 15
zápas,20 15
finále,20 45
16 etapa,14 10
16 etapa,14 10
16 etapa,14 15
bayer leverkusen lokomotiv moskva,17 15
turnaj,17 30
nemecko srbsko,17 45
rakúsko izreal,17 45
závod,19 00
siants fc slovan,19 30
fk šachtar doněck fc dynamo kyjev,19 55
závod,20 00
portugalsko maďarsko,20 15
turnaj,20 15
2 kolo,20 30
la galaxy manchester united,05 00
17 etapa,13 25
17 etapa,13 30
17 etapa,14 10
zápas,16 00
turnaj,17 30
zápas,17 30
zápasy,17 45
zápas,19 00
turnaj,20 15
2 kolo,20 30
zápas,20 30
saint patrick’s athletic legia warszawa,20 40
18 etapa,12 50
18 etapa,13 00
1 kolo,14 00
18 etapa,14 10
turnaj,17 30
zápas,17 45
fc slovan liberec mfk košice,18 45
fc slovan liberec mfk košice,18 45
juventus krasnodar,19 00
vojvodina trenčín,20 00
vojvodina trenčín,20 00
štvrťfinále,20 30
turnaj,20 30
1 kolo,21 00
turnaj,22 00
olympiacos ac milan,02 00
vc 1 tréning,09 55
vc 1 tréning,10 00
vc 2 tréning,13 45
vc 2 tréning,13 55
vc 2 tréning,13 55
2 kolo,14 00
19 etapa,14 10
19 etapa,14 10
19 etapa,14 15
štvrťfinále,15 35
štvrťfinále,17 30
turnaj,17 30
bohemians sparta,17 40
rakúsko portugalsko,17 45
izrael maďarsko,17 45
bohemians sparta,18 00
eintracht braunschweig fc sevilla,18 15
sevilla eintracht braunschweig,18 30
senica žilina,19 20
senica žilina,19 30
nemecko ukrajina,20 00
štvrťfinále,20 00
turnaj,20 00
dukla ostrava,20 15
dukla ostrava,20 15
závod družstiev,20 30
2 kolo,21 00
turnaj,22 00
vc 3 tréning,10 55
hawthorn hawks sydney swans,11 30
semifinále,11 30
3 kolo,12 00
turnaj,13 00
vc kvalifikácia,13 30
vc kvalifikácia,13 45
vc kvalifikácia,13 55
vc kvalifikácia,13 55
vc kvalifikácia,13 55
20 etapa,14 00
