2,1
draft,chris davis bal 1b
free agency,anthony rendon wsh 2b 3b s
free agency,howie kendrick laa 2b s
draft,pedro alvarez pit 3b s
draft,jay bruce cin s
free agency,evan gattis atl c dl15
free agency,gio gonzalez wsh sp
free agency,salvador perez kc c s
draft,cc sabathia nyy sp dl60
draft,bryce harper wsh
draft,giancarlo stanton mia
draft,justin upton atl
free agency,matt kemp lad
draft,aroldis chapman cin rp
draft,jon lester bos sp
free agency,francisco rodriguez mil rp
free agency,rafael soriano wsh rp
free agency,justin verlander det sp
free agency,alex wood atl sp rp
acq,player team pos
free agency,jimmy rollins phi ss s
free agency,charlie blackmon col
