0,1
born,neville kenneth wran 1926 10 11 11 october 1926 paddington new south wales australia
children,five
deputy,jack ferguson ron mulock
died,20 april 2014 2014 04 20 aged 87 elizabeth bay new south wales australia
governor,sir roden cutler sir james rowland
monarch,elizabeth ii
nickname s,nifty 1
occupation,lawyer
political party,australian labor party
preceded,sir eric willis
preceded,clarrie earl
spouse s,marcia oliver m 1946 76 divorced jill hickson m 1976 2014 his death
succeeded,barrie unsworth
succeeded,michael owen
