1,2
saxum proprietary red paderewski vineyard 2009 750ml,wa97
turley wine cellars charbono tofanelli vineyard 2001 750ml,wa88 nl
blackbird vineyards proprietary red paramour 2007 750ml,js93 wa93
blackbird vineyards proprietary red contrarian 2007 1.5l,wa94 etched
quilceda creek proprietary red 2008 750ml,wa92 st90
saxum proprietary red paderewski vineyard 2009 750ml,wa97
neyers carignan evangelho vineyard 2010 750ml,ws93
copain wines proprietary red les copains james berry vineyard 2005 750ml,wa93
blackbird vineyards proprietary red paramour 2007 750ml 2,js93 wa93 st91
jonata proprietary red todos 2006 750ml 2,st90
behrens hitchcock proprietary red everything kitchen sink 2003 750ml 1,wa88 st88
mark herold wines proprietary red collide 2010 2,wa93 ag vinous 93
jonata proprietary red todos 2010 750ml 4,wa95
