1,0
colville river delta alaska collection louisiana digital library baton rouge la,cite
http www.louisianadigitallibrary.org cdm4 index_crd.php cisoroot crd,collection url
walker h j harley jesse 1921,creator
1962 07 12,date
fog bank horizon fog bank horizon,description
gif,format
see reference url navigation bars,item url
eng,language
photograph 62 8 8,notes
louisiana state university libraries special collections http www.lib.lsu.edu special,repository
sands dunes colville river delta alaska putu weather,subject
fog bank horizon,title
