1,4
leyburn socks,march 2007
anastasia socks,march 2007
stir me up potholders,february 2010
bainbridge scarf,2007
tapestry cowl,august 2008
zokni socks,march 2007
lace headband,april 2007
merion mitts,march 2009
roman earflap hat,september 2007
mine coasters,november 2009
boardwalk skirt,july 2010
55 coffee sleeves,october 2012
mr pointy,march 2007
sock hop sweater,september 2010
sock hop knee socks,september 2010
bewitching birdies,march 2010
argyle mitten garland,july 2013
twirly scarf,october 2009
33 teddy bear,june 2013
22 earflap hat,july 2014
