1,2
commendation,best idea 30 seconds
gold,best mobile
winner,best national press advertising typolography
diploma,best 30 60 second commercial
winner,best camera operator
highly commended,best financial corporate advert
silver,best individual international press advert
gold lion,best media campaign
chip,best ambient media
emerald,best art direction
nominee,art direction press advertising
nominee,art direction press advertising
nominee,art direction press advertising
nominee,art direction press advertising
gold,360 integration
gold,360 integration
gold,360 integration
gold,360 integration
gold,360 integration
gold,360 integration
gold,360 integration
finalist,alcohol brand revitalisation
finalist,alcohol brand revitalisation
finalist,alcohol brand revitalisation
finalist,alcohol brand revitalisation
gold,best long term
bronze,best new product launch
finalist,alcoholic drinks
finalist,alcoholic drinks b
finalist,alcoholic drinks b
finalist,alcoholic drinks b
bronze campaign,banking investment insurance
bronze campaign,banking investment insurance
bronze campaign,banking investment insurance
winner,best loyalty programme year food retail
winner,best green international
winner,best integrated campaign
bronze campaign,banking investment insurance
bronze campaign,banking investment insurance
bronze campaign,banking investment insurance
finalist,alcoholic drinks
fab campaign,alcoholic drinks
fab campaign,alcoholic drinks
diploma,alcoholic drink
winner,agency year
highly commended,best digital campaign year
highly commended,best launch campaign
winner,best crm loyalty scheme
bronze,best digital campaign
silver,best media campaign
ad month,april
winner,best advertising campaign
silver worldmedal,banking financial services insurance
distinction,category
