3,2
texas foundries inc,feb 5 1957
brickman alan e,jan 15 1963
prescon corp,oct 13 1964
arrowall corp,mar 31 1970
hovey t freeman jr,feb 8 1972
stelling w,jan 23 1973
bahram bahramian,nov 11 1975
olsen audun p,may 2 1978
watry c nicholas,apr 3 1979
rojo agustin jr,dec 11 1979
landreth george h,jan 29 1980
salazar rafael d,dec 16 1980
old north manufacturing co inc,dec 15 1981
brandley reinard w,oct 12 1982
edilvelox s.r.l,apr 2 1985
slaw sr robert,aug 12 1986
epic metals corporation,aug 11 1987
paul millman,oct 27 1987
slaw sr robert,nov 27 1990
ellison jr russell p,dec 20 1994
nelson stevan t,mar 14 1995
waters construction co inc,aug 22 1995
sf kooperation gmbh beton konzepte,dec 31 1996
kramer donald r,aug 25 1998
taisei rotec corporation,sep 28 1999
we mar inc,dec 21 1999
yamax corp,apr 25 2000
august mohr,apr 23 1907
