0,1
aasness alisha,business management horticulture bs
adams lorrie,manufacturing management bmm
adelman paul,sport recreation management bs
adkins amanda,agricultural education bs
ahn duk jin,information technology management bs
anderson jenna,business management bs
arne brett,natural resources bs
bach maxine,equine science bs
bartholomew angela,business management equine science bs
bergemann brittany,marketing bs
berglund tyler,post secondary enrollment option
bergquist carrie,business management bs
beske andrew,golf turf management bs
biddle jessica,equine science bs
bochow amanda,natural resources bs
bowar kayla,business management bs
brinkmann thomas,applied health bah
burkard nicole,natural resources bs
carlson amy,health sciences preprofessional track bs
carpendedo karen,equine science bs
carr jeffrey,sport recreation management bs
carrlson virginia,agricultural education bs
carty amoy,hotel restaurant institutional management bs
charles jessica,animal science equine science bs
chung seiyoung,undeclared
chute thomas,agricultural education bs
claeys brandon,manufacturing management bmm
coffman matthew,agronomy bs
critchett laura,equine science bs
crots jensen,health sciences preprofessional track bs
dagoberg seth,agricultural business agronomy bs
dank anthony,equine science animal science bs
davis kristine,applied health bah
deboer janessa,marketing bs
dikaitis victor,health sciences bs
dimmler cole,agricultural business bs
donati lewis heather,equine science bs
dufresne kylie,communication bs
duick benjamin,natural resources bs
ellenberg jada,horticulture bs
ellingson ryan,hotel restaurant institutional management bs
felts bruce,biology health sciences bs
fillmore jonathan,horticulture bs
finke shanel,communication bs
fisher eric,business management bs
flint amanda,equine science bs
funk maria,agricultural education bs
graves trent,undeclared
green matthew,agricultural systems management bs
grenell monica,hotel restaurant institutional management bs
gysbers brian,natural resources bs
halver thomas,golf turf management bs
hannon megan,equine science bs
hanson eddie,accounting bs
harris danielle,agricultural business animal science bs
heggedal jakob,agronomy bs
heo joongi,computer software technology bs
holland philip,agronomy golf turf management horticulture bs
hughes andrew,business management bs
hullman jennifer,applied studies bs
huso nicholas,applied health bah
im soo bin,hotel restaurant institutional management bs
jackson naomi,criminal justice bs
jaroszewski gina,sport recreation management bs
johnson becky,animal equine science bs
johnson sean,natural resources bs
johnston trey,communication bs
jones justine,hotel restaurtant institutional management bs
kaiser kelsey,natural resources bs
karras jacob,business management bs
kaschmitter brianna,agricultural business bs
keimig rachel,agricultural systems mgmt bs
kern elizabeth,communications bs
khan shozab,manufacturing management quality management bmm
kilian michelle,information technology mgmt bs
kim hee sup,hotel restaurant institutional mgmt bs
kim ji yeon,business mgmt bs
kim keunsoo,undeclared
kim keunyung,horticulture bs
kim kyu tae,business mgmt bs
kim min soo,undeclared
kim minjeoung,undeclared
knickrehm ashley,early childhood education bs
knudson michael,natural resources bs
knudson timothy,natural resources bs
knutson abigail,animal science bs
koerber kyle,accounting bs
kramer megan,equine science bs
