4,11
pit cnt sequence,play description
5 3 1 cbbbx,single lf ground ball thru weak 3b
4 2 1 bcb x,groundout 1b unassisted weak 1b hatteberg 2b
4 1 2 cbcc,strikeout looking
4 2 1 fbbx,single lf fly ball short lf cf hatteberg scores
3 0 2 sfc,strikeout looking
4 1 2 sbfx,flyball lf deep lf cf
4 1 2 bsfc,strikeout looking
4 0 2 cffc,strikeout looking
3 0 2 ccc,strikeout looking
3 2 0 bbx,single cf ground ball thru ss 2b
8 0 2 cffffffc,strikeout looking
2 0 1 fx,flyball cf deep cf
2 1 0 bx,single rf line drive
3 0 2 csx,ground ball double play ss 1b weak ss 2b
4 1 2 bcfx,groundout 1b unassisted 2b 1b
1 0 0 x,groundout ss 1b weak ss
2 0 1 cx,reached e5 ground ball weak ss
3 1 1 blx,bunt groundout 1b 2b sacrifice p's left moeller 2b
6 3 2 bbbccx,single rf line drive short rf moeller scores uner hatteberg 3b adv e9 throw
4 1 2 fbcx,groundout 2b 1b
5 2 2 fbfbx,home run fly ball deep cf
2 1 0 bx,flyball rf deep rf
1 0 0 x,groundout 3b 1b weak 3b
6 3 2 bfbfbb,walk
5 2 2 b11cfb 1x,home run fly ball deep lf line hopper scores
3 0 2 css,strikeout swinging
3 1 1 bcx,flyball lf deep lf
1 0 0 x,flyball cf deep cf
2 0 1 cx,single lf line drive
1 0 0 b,phillips steals 2b
4 3 0 b.bbb,walk
5 2 2 cfbbx,single cf line drive phillips scores griffey 2b
4 1 2 ccbx,flyball rf short cf rf
2 0 1 cx,flyball rf short cf rf
4 1 2 ccbx,groundout 3b 1b weak 3b
6 3 2 bsfbbx,flyball lf short lf
4 1 2 bffx,single lf line drive short lf
4 1 2 cbcx,single lf ground ball conine 2b
6 2 2 bcsbfx,groundout 3b 1b weak ss conine 3b hatteberg 2b
5 3 1 bsbbx,groundout 1b unassisted 2b 1b conine scores hatteberg 3b
4 1 2 fcbs,strikeout swinging
3 0 2 ccx,groundout 2b 1b
3 0 2 fcx,lineout 1b 2b 1b
2 0 1 cx,flyball rf short rf
8 3 2 bcsbfbfb,walk
2 0 1 c b,matthews steals 2b
6 3 2 c b.fbbx,popfly 3b weak ss
3 1 1 cbx,single cf ground ball thru ss 2b matthews scores adv e8 rbi
6 2 2 1c1bc1b1fx,single cf line drive short cf kendrick 2b
7 3 2 bfbbc f x,single rf ground ball kendrick scores molina 3b
2 0 1 lx,bunt popfly c front home
3 1 1 fbx,groundout ss 2b forceout 2b weak ss
1 0 0 x,double cf fly ball deep cf
1 0 0 c,cabrera steals 3b
2 0 1 c.x,lineout lf sacrifice fly lf cf cabrera scores
6 3 2 fbsbbx,single 2b ground ball
2 1 1 c b11,matthews picked off 1b p 1b
3 1 1 c b11 x,double rf line drive deep 1b
3 1 1 s bx,flyball rf short rf
1 0 0 x,flyball rf rf line
4 1 2 cbfh,hit pitch
1 0 0 x,groundout 3b 1b p's right willits 2b
5 3 1 bbbfx,groundout 2b 1b
2 1 0 bx,groundout 2b 1b
6 1 2 ssbffc,strikeout looking
1 0 0 x,flyball lf short lf cf
3 1 1 bfx,single lf ground ball
3 0 2 ssx,ground ball double play ss 2b 1b weak ss
6 2 2 sbffbx,groundout ss 1b weak ss
5 3 1 cbbbb,walk
6 3 2 bbccb b,walk willits 2b
3 0 2 ssx,single lf line drive short lf willits 3b aybar 2b
5 3 1 bbfbb,walk willits scores aybar 3b figgins 2b
2 0 1 fx,single rf line drive short cf rf aybar scores figgins scores cabrera 3b
6 3 2 b1bcbfx,flyball rf sacrifice fly deep rf line cabrera scores guerrero 2b
1 0 0 x,single rf line drive short cf rf guerrero scores kotchman 2b adv throw
2 0 1 sx,groundout 2b 1b kotchman 3b
9 1 2 cbsfffffx,single rf ground ball kotchman scores
1 0 0 b,molina steals 2b
8 3 2 b.sbbcffx,groundout 3b 1b weak 3b
5 0 2 cfffx,groundout ss 1b weak ss
1 0 0 x,groundout p 2b 1b weak 2b
3 1 1 sbx,flyball rf cf rf
1 0 0 x,reached e5 throw ground ball weak 3b
3 1 1 bcx,flyball lf deep lf
3 1 1 bfx,flyball cf
1 0 0 x,groundout 1b unassisted 2b 1b
