1,2
fri 16 dec 2011 19 30 50 0700,109 lines
fri 2 dec 2011 20 40 20 0700,106 lines
fri 23 dec 2011 19 56 49 0700,161 lines
fri 30 dec 2011 12 18 21 0700,105 lines
thu 8 dec 2011 20 44 27 0700,113 lines
mon 26 dec 2011 14 44 49 0600,10 lines
fri 30 dec 2011 22 19 36 0600,97 lines
sat 10 dec 2011 12 06 24 0600,29 lines
thu 15 dec 2011 17 10 24 0700,105 lines
fri 2 dec 2011 09 57 26 0700,111 lines
sat 24 dec 2011 07 19 47 0700,112 lines
sat 31 dec 2011 08 22 54 0700,108 lines
thu 8 dec 2011 15 27 07 0700,122 lines
thu 1 dec 2011 21 24 19 0700,209 lines
thu 15 dec 2011 19 27 26 0700,201 lines
thu 22 dec 2011 19 55 14 0700,170 lines
thu 8 dec 2011 19 47 20 0700,170 lines
wed 28 dec 2011 18 45 06 0700,137 lines
sun 4 dec 2011 17 15 05 0600,65 lines
sat 10 dec 2011 03 09 11 0600,125 lines
thu 15 dec 2011 15 37 29 0700,32 lines
thu 15 dec 2011 22 58 21 0600,29 lines
fri 23 dec 2011 12 07 29 0600,74 lines
fri 23 dec 2011 19 53 20 0700,93 lines
sat 24 dec 2011 08 49 46 0700,142 lines
sat 24 dec 2011 09 54 31 0700,15 lines
sat 24 dec 2011 13 17 34 0700,185 lines
sun 25 dec 2011 21 29 04 0700,44 lines
thu 1 dec 2011 09 18 46 0700,51 lines
tue 27 dec 2011 08 32 41 0700,63 lines
wed 28 dec 2011 10 20 45 0700,174 lines
wed 28 dec 2011 11 09 23 0700,86 lines
wed 28 dec 2011 13 17 47 0700,33 lines
wed 28 dec 2011 14 53 10 0700,48 lines
thu 29 dec 2011 05 58 28 0700,71 lines
fri 2 dec 2011 22 34 53 0700,46 lines
sat 3 dec 2011 10 57 35 0700,73 lines
sun 11 dec 2011 10 05 16 0600,23 lines
sun 4 dec 2011 11 09 11 0600,31 lines
date,size
fri 9 dec 2011 10 20 50 0700,31 lines
thu 15 dec 2011 15 16 29 0700,28 lines
thu 22 dec 2011 16 33 46 0700,43 lines
thu 29 dec 2011 17 01 56 0700,33 lines
mon 19 dec 2011 20 10 37 0700,22 lines
tue 27 dec 2011 18 38 38 0700,36 lines
thu 1 dec 2011 17 15 37 0700,20 lines
tue 13 dec 2011 21 16 24 0700,42 lines
wed 21 dec 2011 11 28 20 0700,28 lines
thu 22 dec 2011 18 45 39 0700,72 lines
mon 19 dec 2011 09 08 47 0700,25 lines
wed 14 dec 2011 20 16 07 0700,41 lines
mon 12 dec 2011 15 58 37 0700,27 lines
tue 13 dec 2011 17 31 30 0700,23 lines
tue 20 dec 2011 12 26 42 0700,17 lines
sun 4 dec 2011 16 42 20 0700,15 lines
sun 4 dec 2011 16 43 28 0700,25 lines
sat 24 dec 2011 16 07 23 0700,26 lines
mon 26 dec 2011 16 00 25 0700,34 lines
sat 31 dec 2011 10 10 05 0700,93 lines
sun 4 dec 2011 07 51 48 0700,61 lines
thu 1 dec 2011 12 23 00 0700,38 lines
fri 23 dec 2011 11 07 13 0700,17 lines
thu 22 dec 2011 13 59 52 0700,23 lines
sun 11 dec 2011 18 54 36 0700,33 lines
thu 8 dec 2011 19 28 51 0700,30 lines
fri 30 dec 2011 14 00 41 0700,31 lines
mon 12 dec 2011 17 28 05 0700,35 lines
sat 3 dec 2011 13 33 18 0700,26 lines
wed 7 dec 2011 16 21 39 0700,21 lines
sat 10 dec 2011 16 13 51 0700,20 lines
thu 1 dec 2011 10 05 54 0700,20 lines
sat 10 dec 2011 11 35 23 0700,18 lines
sun 4 dec 2011 13 00 10 0700,26 lines
sat 17 dec 2011 10 52 05 0700,23 lines
tue 27 dec 2011 07 32 58 0700,27 lines
mon 26 dec 2011 07 53 19 0700,22 lines
mon 5 dec 2011 18 26 57 0700,47 lines
sun 4 dec 2011 16 27 53 0700,65 lines
sun 25 dec 2011 09 22 20 0700,31 lines
sat 3 dec 2011 17 23 12 0700,34 lines
mon 12 dec 2011 12 50 16 0700,56 lines
sat 24 dec 2011 13 36 02 0700,24 lines
fri 9 dec 2011 13 47 48 0700,95 lines
thu 15 dec 2011 21 45 48 0700,46 lines
tue 13 dec 2011 16 14 45 0700,21 lines
tue 20 dec 2011 06 12 38 0700,49 lines
sat 10 dec 2011 16 03 21 0700,30 lines
fri 2 dec 2011 21 46 38 0700,30 lines
wed 28 dec 2011 16 45 42 0700,31 lines
sun 4 dec 2011 23 04 56 0700,25 lines
sun 4 dec 2011 19 01 14 0700,43 lines
fri 16 dec 2011 10 57 57 0700,19 lines
fri 23 dec 2011 17 11 08 0700,22 lines
wed 21 dec 2011 13 30 09 0700,18 lines
tue 20 dec 2011 12 28 25 0700,29 lines
fri 2 dec 2011 10 25 58 0700,14 lines
sat 3 dec 2011 08 05 58 0700,30 lines
sat 17 dec 2011 10 03 46 0700,21 lines
fri 30 dec 2011 15 28 04 0700,21 lines
tue 27 dec 2011 09 15 42 0700,28 lines
sat 24 dec 2011 14 19 08 0700,22 lines
sat 10 dec 2011 18 34 54 0700,23 lines
sun 11 dec 2011 13 21 27 0700,20 lines
wed 21 dec 2011 07 30 19 0700,34 lines
sat 17 dec 2011 09 37 46 0700,21 lines
fri 30 dec 2011 17 40 33 0700,27 lines
thu 29 dec 2011 21 24 19 0700,26 lines
thu 29 dec 2011 12 25 42 0700,21 lines
fri 30 dec 2011 10 09 27 0700,45 lines
