1,4
thiem dominic,gak tennis
granollers marcel,ötb tv babolat urfahr
ager johannes,1 klosterneuburger tennisverein
haider maurer mario,1 klosterneuburger tennisverein
brunner pascal,1 klosterneuburger tennisverein
zemlja grega,tc neumarkt
haider maurer andreas,1 klosterneuburger tennisverein
hejhal dominic,utc casa moda steyr
ofner patrick,sportunion klagenfurt
rosol lukas,1 salzburger tc stiegl
phau björn,tc gleisdorf
oswald philipp,1 klosterneuburger tennisverein
egger markus,tc kirchdorf
koubek stefan,1 klosterneuburger tennisverein
wirlend dominik,tc lenzing
crivoi victor,askö sgs spittal drau
ignatik uladzimir,tc kirchdorf
meffert dominik,1 klosterneuburger tennisverein
starace potito,ötb tv babolat urfahr
satral jan,sportunion klagenfurt
urrutia fuentes laslo,askö steyrermühl papier
fischer martin,tc gleisdorf
magg christian,tc gleisdorf
raditschnigg maximilian,tc schwarzenberg
skugor franco,1 klosterneuburger tennisverein
stancik jan,askö sgs spittal drau
balazs attila,tc scheibbs
michalicka marek,utc sportstadt oberwart
hrbaty dominik,askö sgs spittal drau
lustig daniel,tc telfs
reissig nicolas,tc neumarkt
meigel marc,tk gratkorn
milko michal,tc haydnbräu st margarethen
trevisan matteo,askö sgs spittal drau
schiessling thomas,tk iev tiroler wasserkraft
trinker bastian,tk iev tiroler wasserkraft
neuchrist maximilian,tc schwarzenberg
novak dennis,utc amstetten
eschauer werner,colony competition club wilson
juska andis,utc casa moda steyr
jebavy roman,utc pöttsching
bruthans viktor,tsv hartberg tennis
kretschmer gero,tc schwarzenberg
pröll manuel,utc amstetten
ulihrach bohdan,tc kirchdorf
sandbichler armin,tc kirchdorf
schranz wolfgang,utc sportstadt oberwart
mirnegg marco,tc kirchdorf
novak jiri,colony competition club wilson
salaba libor,sportunion klagenfurt
tabara michal,colony competition club wilson
capkovic kamil,utc sportstadt oberwart
kucera karol,colony competition club wilson
bradaric marin,tc kundl
albot radu,utc pöttsching
giannessi alessandro,ötb tv babolat urfahr
dubarenco maxim,utc pöttsching
ndayishimiye hassan,tc harland
melzer gerald,tc neumarkt
tattermusch andreas,askö steyrermühl papier
moneke steven,tc kirchdorf
devoty theodor,tc tulln
jarc rok,tc feldbach
pospisil jaroslav,1 salzburger tc stiegl
minar jan,tv hochwolkersdorf
koniusz blazej,utc amstetten
kamitz gerald,tc neumarkt
jecminek tomas,tc kirchdorf
trubrig christian,wiener athletiksport club
kern robin,1 salzburger tc stiegl
podlipnik castillo hans,tc kirchdorf
sedletzky markus,tc harland
vega hernandez david,ötb tv babolat urfahr
balazs györgy,tc scheibbs
stiefelmeyer sebastian,wiener athletiksport club
weissborn tristan samuel,wiener athletiksport club
kircher leonardo,sportunion klagenfurt
treu walter,askö sgs spittal drau
vilella martinez mario,ötb tv babolat urfahr
gremelmayr denis,wiener athletiksport club
bar dekel,tc gm sports anif
pichler david,tc haydnbräu st margarethen
azzaro leonardo,askö sgs spittal drau
crugnola marco,utc vandans
michl lukas,askö hörsching
suppan hubert,tc gleisdorf
heller peter,tc kirchdorf
eitzinger rainer,tc raiffeisen stans
linzer michael,sportunion klagenfurt
hernandez oscar,sportunion klagenfurt
bloomfield richard,tk gratkorn
suc dominik,utc pöttsching
aigner dominik,union stein co mauthausen
szathmary tibor,utc eisenstadt
svarc ladislav,utc sportstadt oberwart
lindinger georg,tc kirchdorf
michnev petr,tc vb wieselburg
skoloudik jiri,utc pöttsching
rath marc,atv re team future irdning
name,verein
