3,4
name,city state
michael hemme 1 cat1,chicago il
david reyes 2 cat1,chicago il
paul mumford 1 cat2,chicago il
scott mclaughlin 3 cat1,chicago il
kevin klug 4 cat1,evanston il
brian conant 5 cat1,dekalb il
louis kuhn 6 cat1,evanston il
john kurtz 2 cat2,lombard il
william pankonin 3 cat2,boulder co
anthony dust 7 cat1,edwardsville il
jason rassi 4 cat2,n pekin il
daniel eiten 8 cat1,peru il
walid abu ghazaleh 9 cat1,chicago il
jason knauff 5 cat2,chicago il
innokenty zavyalov 6 cat2,minneapolis mn
paul swinand 10 cat1,evanston il
howard smith 1 cat3,batavia il
dustin morici 2 cat3,saint charles il
nicholas ramirez 11 cat1,normal il
james nowak 3 cat3,bartlett il
alex nemeth 4 cat3,western springs il
robert schrank 5 cat3,gurnee il
kevin pietka 6 cat3,aurora il
brandon feehery 7 cat2,homewood il
kyle selph 7 cat3,aurora il
eric blankinship 8 cat3,chicago il
christopher curran 9 cat3,springfield il
sean metz 12 cat1,plainfield il
shawn delk 10 cat3,chicago il
anthony rienks 11 cat3,chicago il
robert murray 12 cat3,peotone il
stephen feehery 13 cat3,homewood il
adrian redd cat3,chicago il
eric christ cat2,arlington heights il
ryan gingerich cat2,chicago il
kevin clark cat3,chicago il
matthew kelley cat3,homewood il
robert kelley cat1,geneva il
john lionberger cat2,chicago il
name,city state
eric drummer 1 cat2,skokie il
john gatto 2 cat2,oak forest il
tim boundy 1 cat1,deer park il
matt silvia 2 cat1,chicago il
evan jahn 1 cat3,chicago il
john whipple 3 cat2,chicago il
sven stoltz 2 cat3,gothenburg sweden
tom driver 3 cat3,chicago il
ryan gingerich 4 cat2,chicago il
troy crady 4 cat3,chicago il
nathan gayeski 5 cat3,monee il
mark feary 6 cat3,riverside il
jan vanmieghem 7 cat3,evanston il
isaiah jay 8 cat3,chicago il
hayes sanborn 9 cat3,chicago il
kevin clark 10 cat3,chicago il
eric refvik 11 cat3,schaumburg il
peter cavoto 12 cat3,chicago il
michael newman 13 cat3,oak park il
james kime 14 cat3,wheaton il
andrew anderson,chicago il
brandon murphy 15 cat3,chicago il
richard potter 1 cat4,seattle wa
corwin spaetti 16 cat3,winthrop harbor il
michael jividen 2 cat4,chicago il
john boggs,chicago il
david capretto 17 cat3,chicago il
erik didriksen 3 cat4,chicago il
andrew zens 18 cat3,chicago il
regan thomson 4 cat4,evanston il
daniel ortiz 5 cat4,chicago il
alex koch 19 cat3,glen ellyn il
juan victoria 6 cat4,chicago il
eric shivvers 7 cat4,chicago il
steven swartz,mount prospect il
kenneth mitchell 20 cat3,chicago il
robert murray 21 cat3,peotone il
marc sorel,chicago il
anthony bustamante cat4,evanston il
edwin bagley cat3,chicago il
christopher berthold cat3,chicago il
michael keach cat3,chicago il
jeff provisor cat4,east dundee il
brad rainko cat4,chicago il
