0,1
babington alexander,28 may 1903
bable christopher,15 dec 1904
bacon samuel,01 dec 1910
bacon samuel g,23 n0v 1910
badders lucinda todd,02 nov 1905
badger anna baker,03 n0v 1910
badger mr,23 may 1907
bailey john rev,31 aug 1905
bailey ruth,21 feb 1907
bair william,24 aug 1905
baird estella,08 sep 1910
baker aaron c,28 mar 1901
baker anna badger,03 n0v 1910
baker amanda,24 may 1906
baker amanda,24 may 1906
baker amanda,24 may 1906
baker cecil,07 dec 1905
baker cecil,14 dec 1905
baker charles,19 sep 1907
baker charles,23 jne 1910
baker charles c,14 jly 1910
baker christiana,31 jan 1901
baker christina grant,18 mar 1909
baker frederick g,03 jne 1905
baker j c,28 jly 1910
baker john,29 dec 1910
baker lowry,21 mar 1907
baker mrs,17 jan 1901
baker r smedley,10 may 1906
baker rachel,05 jly 1906
baker stanton,05 oct 1905
baker smedley,10 may 1906
baker t j rev,24 jan 1907
baker t j rev,31 jan 1907
baker t j rev,16 dec 1909
baker thomas,09 n0v 1905
ball helen m,21 jan 1909
ballantyne quinten,24 oct 1907
balmat louis,28 apr 1904
bannon oliver,30 jly 1903
barcer james,08 jne 1905
barclay george,09 mar 1905
barclay j j dr,13 jan 1910
barcus frank mrs,06 feb 1902
bard ephraim,16 dec 1909
barker joseph,18 jan 1906
barlow edwin mrs,07 jan 1904
barnes alfred mrs,06 jan 1906
barnes john,13 n0v 1902
barnes margaret,25 mar 1909
barnes margaret,25 mar 1909
barnes margaret,18 mar 1909
barnes margaret,30 dec 1909
barnes martin,15 apr 1909
barnes louisa richards,04 jan 1906
barnett mary torrance,05 mar 1908
barnett william,23 apr 1903
barr john,18 n0v 1909
barrett peter,13 may 1909
barringer k e,23 n0v 1905
barringer k e,23 n0v 1905
bartholomew lena early,11 jan 1906
bartley w m s child,18 feb 1909
barton charles,15 oct 1908
barton george,10 apr 1902
barton james,30 jan 1902
barton mary paxson,20 sep 1906
bascom bella patterson,21 apr 1910
bates edward m,30 aug 1906
bates louisa shinn,09 jan 1908
battin lydia raley,26 jly 1906
baugher fran mrs,16 may 1901
baumgartner margaret,20 n0v 1902
baxter hazel,28 jan 1909
baxter richard,12 n0v 1903
bayless joseph t,24 jly 1902
bayliss frank,19 may 1904
beabout mrs,30 oct 1902
beale robert,13 aug 1903
bean lenora dickey,12 apr 1906
beans susan callahan,19 feb 1903
beard charles dr,26 mar 1908
beard jacob,12 feb 1903
beard samantha davis,24 aug 1905
beardmore joseph,17 oct 1907
beatty frank,04 jly 1901
beatty john g,31 jly 1902
beaver daniel,15 sep 1910
bechsteadt fred,14 jan 1904
beck albert,04 n0v 1909
beck c mrs,01 jne 1905
beck christian,26 mar 1903
beck lucinda,01 oct 1908
becket alfred dr,02 jly 1908
becksteadt ernestina,01 dec 1904
beeson isaac,31 oct 1901
beight albert,10 jan 1907
beight eli,25 n0v 1909
beight eli,30 dec 1909
beight frank,08 jly 1909
beight george,13 aug 1908
beight harry,21 sep 1905
beight herbert o,31 jan 1907
beight herbert d1907,02 jan 1908
beight herbert d1907,02 jan 1908
beight jacob,02 jan 1902
beight moses mrs,28 may 1903
beight paul,06 mar 1902
beight paul,27 feb 1902
beight vida,15 apr 1909
beight w c,31 dec 1908
beight william c,17 sep 1908
beilhart jacob,03 dec 1908
beilhartz m mrs edler,04 feb 1904
belat david,25 feb 1904
bell a.r capt,31 oct 1901
bell andrew,14 apr 1904
bell e o dr,19 jly 1906
bell robert dr,07 jly 1910
bell scott,11 may 1905
bell william,15 may 1902
bell frank,03 may 1906
bellingham stephen,22 sep 1904
benedict wm mrs mother,24 mar 1910
bennett edwin,25 jne 1908
bennett melissa robinson,12 may 1910
bennett robert,01 dec 1910
bennett robert,01 dec 1910
bensell john,20 jne 1901
bensil john,27 jne 1901
bensil mrs,17 oct 1907
benton anna,15 oct 1910
benton anna knaub,20 oct 1910
benzenhoefer edna,21 jan 1904
benzenhoefer edna b,21 jan 1904
benzenhoefer gertrude,09 aug 1906
berg conrad mrs,16 jan 1908
berge mrs,06 aug 1908
berry arthur,16 jne 1904
berry jane,15 oct 1908
berry john's infant,29 sep 1910
betts harry e,16 apr 1903
betz david mrs,16 jly 1903
betz jeremiah,02 oct 1901
betz mary frederick,06 aug 1908
betz sarah ann frederick,14 mar 1907
bibbee mame mead,11 sep 1902
bickel kate d1907,02 jan 1908
bickel kate d1907,02 jan 1908
bickel mrs,06 jne 1907
bierly henry mrs,14 jan 1904
bierman ed mrs,06 sep 1906
biggins g mrs,03 sep 1908
biggins charles,03 dec 1910
biggins charles,08 dec 1910
biggins hannah guy,08 oct 1908
biggins ida,10 sep 1908
biggins john mrs,09 jne 1904
biggins joseph child,31 dec 1903
biggins samuel,14 feb 1901
biggins wilma,03 dec 1908
biggins wilma,31 dec 1908
billick barb spaulding,04 may 1905
billingsley e h mrs,05 mar 1908
billingsley emily,05 mar 1908
billingsley emily,31 dec 1908
billingsley emily h,09 apr 1908
billingsley emily hamilton,05 mar 1908
billingsley jane d,14 may 1903
billingsley loraine,20 dec 1906
billingsley naomi,11 jan 1906
billingsley naomi,11 jan 1906
billingsley robert w,28 aug 1902
billingsley william,29 dec 1910
billingsley william,24 dec 1910
billingsly nancy randals,31 aug 1905
binder sam,19 mar 1908
binford alfred,12 n0v 1903
bingham william mrs,08 mar 1906
binsley j edgar,13 jan 1910
