0,1
benson hedges challenge 4th match 1986 87,3 january 1987
benson hedges world championship cricket 2nd match 1984 85,21 february 1985
benson hedges world championship cricket 2nd semi final 1984 85,6 march 1985
benson hedges world championship cricket 7th match 1984 85,27 february 1985
benson hedges world championship cricket only final 1984 85,9 march 1985
benson hedges world cup 11th match 1991 92,29 february 1992
benson hedges world cup 17th match 1991 92,5 march 1992
benson hedges world cup 21st match 1991 92,8 march 1992
benson hedges world cup 4th match 1991 92,23 february 1992
benson hedges world cup 8th match 1991 92,27 february 1992
benson hedges world series cup 10th match 1981 82,10 january 1982
benson hedges world series cup 11th match 1981 82,12 january 1982
benson hedges world series cup 11th match 1983 84,28 january 1984
benson hedges world series cup 11th match 1986 87,3 february 1987
benson hedges world series cup 12th match 1983 84,29 january 1984
benson hedges world series cup 12th match 1984 85,27 january 1985
benson hedges world series cup 14th match 1983 84,4 february 1984
benson hedges world series cup 14th match 1984 85,2 february 1985
benson hedges world series cup 15th match 1981 82,19 january 1982
benson hedges world series cup 15th match 1983 84,5 february 1984
benson hedges world series cup 1st final 1983 84,8 february 1984
benson hedges world series cup 1st final 1984 85,6 february 1985
benson hedges world series cup 1st match 1981 82,21 november 1981
benson hedges world series cup 1st match 1983 84,8 january 1984
benson hedges world series cup 1st match 1984 85,6 january 1985
benson hedges world series cup 1st match 1986 87,17 january 1987
benson hedges world series cup 2nd final 1983 84,11 february 1984
benson hedges world series cup 2nd final 1984 85,10 february 1985
benson hedges world series cup 3rd final 1983 84,12 february 1984
benson hedges world series cup 3rd final 1984 85,12 february 1985
benson hedges world series cup 3rd match 1981 82,24 november 1981
benson hedges world series cup 3rd match 1983 84,12 january 1984
benson hedges world series cup 3rd match 1984 85,10 january 1985
benson hedges world series cup 3rd match 1986 87,20 january 1987
benson hedges world series cup 4th match 1981 82,5 december 1981
benson hedges world series cup 4th match 1984 85,12 january 1985
benson hedges world series cup 5th match 1984 85,13 january 1985
benson hedges world series cup 5th match 1986 87,24 january 1987
benson hedges world series cup 6th match 1984 85,15 january 1985
benson hedges world series cup 6th match 1986 87,25 january 1987
benson hedges world series cup 7th match 1981 82,19 december 1981
benson hedges world series cup 7th match 1983 84,19 january 1984
benson hedges world series cup 7th match 1984 85,17 january 1985
benson hedges world series cup 8th match 1981 82,20 december 1981
benson hedges world series cup 8th match 1986 87,28 january 1987
benson hedges world series cup 9th match 1983 84,22 january 1984
benson hedges world series cup 9th match 1984 85,20 january 1985
benson hedges world series cup 9th match 1986 87,30 january 1987
benson hedges world series 10th match 1991 92,12 january 1992
benson hedges world series 12th match 1988 89,12 january 1989
benson hedges world series 12th match 1991 92,16 january 1992
benson hedges world series 1st final 1988 89,14 january 1989
benson hedges world series 1st match 1988 89,10 december 1988
benson hedges world series 1st match 1991 92,6 december 1991
benson hedges world series 2nd final 1988 89,16 january 1989
benson hedges world series 3rd final 1988 89,18 january 1989
benson hedges world series 3rd match 1988 89,13 december 1988
benson hedges world series 4th match 1988 89,15 december 1988
benson hedges world series 4th match 1991 92,12 december 1991
benson hedges world series 5th match 1988 89,17 december 1988
benson hedges world series 5th match 1991 92,14 december 1991
benson hedges world series 6th match 1988 89,1 january 1989
benson hedges world series 7th match 1991 92,18 december 1991
benson hedges world series 8th match 1991 92,9 january 1992
benson hedges world series 9th match 1988 89,7 january 1989
benson hedges world series 9th match 1991 92,11 january 1992
champions trophy 1st match 1989 90,13 october 1989
champions trophy 2nd match 1986 87,28 november 1986
champions trophy 2nd match 1989 90,14 october 1989
champions trophy 3rd match 1986 87,30 november 1986
champions trophy 4th match 1989 90,16 october 1989
champions trophy 5th match 1986 87,3 december 1986
india v west indies 1st odi 1983 84,13 october 1983
india v west indies 2nd odi 1983 84,9 november 1983
india v west indies 3rd odi 1983 84,1 december 1983
india v west indies 4th odi 1983 84,7 december 1983
india v west indies 5th odi 1983 84,17 december 1983
mrf world series nehru cup 10th match 1989 90,25 october 1989
mrf world series nehru cup 12th match 1989 90,27 october 1989
mrf world series nehru cup 2nd semi final 1989 90,30 october 1989
mrf world series nehru cup 4th match 1989 90,21 october 1989
mrf world series nehru cup 8th match 1989 90,23 october 1989
mrf world series nehru cup only final 1989 90,1 november 1989
match,date
pakistan v west indies 1st odi 1980 81,21 november 1980
pakistan v west indies 1st odi 1985 86,27 november 1985
pakistan v west indies 1st odi 1986 87,17 october 1986
pakistan v west indies 1st odi 1990 91,9 november 1990
pakistan v west indies 2nd odi 1980 81,5 december 1980
pakistan v west indies 2nd odi 1985 86,29 november 1985
pakistan v west indies 2nd odi 1986 87,4 november 1986
pakistan v west indies 2nd odi 1990 91,11 november 1990
pakistan v west indies 2nd odi 1991 92,22 november 1991
pakistan v west indies 3rd odi 1980 81,19 december 1980
pakistan v west indies 3rd odi 1985 86,2 december 1985
pakistan v west indies 3rd odi 1986 87,14 november 1986
pakistan v west indies 3rd odi 1991 92,24 november 1991
pakistan v west indies 4th odi 1985 86,4 december 1985
pakistan v west indies 4th odi 1986 87,17 november 1986
pakistan v west indies 5th odi 1985 86,6 december 1985
prudential trophy 1st odi 1980,29 may 1980
prudential trophy 2nd odi 1980,30 may 1980
prudential world cup 14th match 1983,15 june 1983
prudential world cup 19th match 1983,18 june 1983
prudential world cup 24th match 1983,20 june 1983
prudential world cup 2nd semi final 1983,22 june 1983
prudential world cup 4th match 1983,10 june 1983
prudential world cup only final 1983,25 june 1983
rothmans sharjah cup 1st match 1985 86,15 november 1985
rothmans sharjah cup 3rd match 1985 86,22 november 1985
texaco trophy 1st odi 1984,31 may 1984
texaco trophy 1st odi 1988,19 may 1988
texaco trophy 1st odi 1991,23 may 1991
texaco trophy 2nd odi 1984,2 june 1984
texaco trophy 2nd odi 1988,21 may 1988
texaco trophy 2nd odi 1991,25 may 1991
texaco trophy 3rd odi 1984,4 june 1984
texaco trophy 3rd odi 1988,24 may 1988
texaco trophy 3rd odi 1991,27 may 1991
west indies v australia 1st odi 1990 91,26 february 1991
west indies v australia 2nd odi 1983 84,14 march 1984
west indies v australia 2nd odi 1990 91,9 march 1991
west indies v australia 3rd odi 1983 84,19 april 1984
west indies v australia 4th odi 1983 84,26 april 1984
west indies v australia 4th odi 1990 91,13 march 1991
west indies v england 1st odi 1985 86,18 february 1986
west indies v england 1st odi 1989 90,14 february 1990
west indies v england 2nd odi 1985 86,4 march 1986
west indies v england 2nd odi 1989 90,17 february 1990
west indies v england 3rd odi 1985 86,19 march 1986
west indies v england 3rd odi 1989 90,3 march 1990
west indies v england 4th odi 1985 86,31 march 1986
west indies v england 5th odi 1989 90,3 april 1990
west indies v india 1st odi 1982 83,9 march 1983
west indies v india 2nd odi 1982 83,29 march 1983
west indies v india 3rd odi 1982 83,7 april 1983
west indies v pakistan 5th odi 1987 88,30 march 1988
