12,1
csium 134 cs 134,erdbeeren frisch
csium 137 cs 137,erdbeeren frisch
iod 131 i 131,erdbeeren frisch
kalium 40 k 40,erdbeeren frisch
beryllium 7 7,erdbeeren frisch
cobalt 60 co 60,erdbeeren frisch
radium 226 ra 226,erdbeeren frisch
radium 228 ra 228,erdbeeren frisch
thorium 228 th 228,erdbeeren frisch
uran 235 u 235,erdbeeren frisch
uran 238 u 238,erdbeeren frisch
natrium 22 na 22,erdbeeren frisch
chrom 51 cr 51,erdbeeren frisch
mangan 54 mn 54,erdbeeren frisch
cobalt 57 co 57,erdbeeren frisch
cobalt 58 co 58,erdbeeren frisch
eisen 59 fe 59,erdbeeren frisch
zink 65 zn 65,erdbeeren frisch
selen 75 se 75,erdbeeren frisch
strontium 85 sr 85,erdbeeren frisch
yttrium 88 y 88,erdbeeren frisch
zirkon 95 zr 95,erdbeeren frisch
niob 95 nb 95,erdbeeren frisch
ruthenium 103 ru 103,erdbeeren frisch
ruthenium 106 ru 106,erdbeeren frisch
silber 110m ag 110m,erdbeeren frisch
indium 111 111,erdbeeren frisch
antimon 124 sb 124,erdbeeren frisch
antimon 125 sb 125,erdbeeren frisch
tellur 123m te 123m,erdbeeren frisch
tellur 132 te 132,erdbeeren frisch
barium 140 ba 140,erdbeeren frisch
lanthan 140 la 140,erdbeeren frisch
cer 139 ce 139,erdbeeren frisch
cer 141 ce 141,erdbeeren frisch
cer 144 ce 144,erdbeeren frisch
thallium 201 tl 201,erdbeeren frisch
actinium 227 ac 227,erdbeeren frisch
americium 241 am 241,erdbeeren frisch
messzeit,erdbeeren frisch
strontium 90 sr 90,erdbeeren frisch
messzeit,erdbeeren frisch
