12,7
csium 134 cs 134,hofmilch kuh
csium 137 cs 137,hofmilch kuh
iod 131 i 131,hofmilch kuh
kalium 40 k 40,hofmilch kuh
beryllium 7 7,hofmilch kuh
cobalt 60 co 60,hofmilch kuh
radium 226 ra 226,hofmilch kuh
radium 228 ra 228,hofmilch kuh
thorium 228 th 228,hofmilch kuh
uran 235 u 235,hofmilch kuh
uran 238 u 238,hofmilch kuh
natrium 22 na 22,hofmilch kuh
chrom 51 cr 51,hofmilch kuh
mangan 54 mn 54,hofmilch kuh
cobalt 57 co 57,hofmilch kuh
cobalt 58 co 58,hofmilch kuh
eisen 59 fe 59,hofmilch kuh
zink 65 zn 65,hofmilch kuh
selen 75 se 75,hofmilch kuh
strontium 85 sr 85,hofmilch kuh
yttrium 88 y 88,hofmilch kuh
zirkon 95 zr 95,hofmilch kuh
niob 95 nb 95,hofmilch kuh
technetium 99m tc 99m,hofmilch kuh
ruthenium 103 ru 103,hofmilch kuh
ruthenium 106 ru 106,hofmilch kuh
silber 110m ag 110m,hofmilch kuh
indium 111 111,hofmilch kuh
antimon 124 sb 124,hofmilch kuh
antimon 125 sb 125,hofmilch kuh
tellur 123m te 123m,hofmilch kuh
tellur 132 te 132,hofmilch kuh
barium 140 ba 140,hofmilch kuh
lanthan 140 la 140,hofmilch kuh
cer 139 ce 139,hofmilch kuh
cer 141 ce 141,hofmilch kuh
cer 144 ce 144,hofmilch kuh
thallium 201 tl 201,hofmilch kuh
actinium 227 ac 227,hofmilch kuh
neptunium 239 np 239,hofmilch kuh
americium 241 am 241,hofmilch kuh
messzeit,hofmilch kuh
strontium 90 sr 90,hofmilch kuh
messzeit,hofmilch kuh
