1,0
https de ftp opendatasoft com potsdam stadtkarte stk baeume zip,shape bume
https de ftp opendatasoft com potsdam stadtkarte stk bruecke zip,shape brcke
https de ftp opendatasoft com potsdam stadtkarte stk topografie zip,shape topografie
https de ftp opendatasoft com potsdam stadtkarte stk verentsorgung zip,shape ver entsorgung
https de ftp opendatasoft com potsdam stadtkarte stadtkartegg zip,stadtkarte geograf v9 1bx
https de ftp opendatasoft com potsdam stadtkarte stadtkarteascii zip,stadtkarte ascii v9
https de ftp opendatasoft com potsdam stadtkarte stk baulanlage zip,shape bauliche anlage
https de ftp opendatasoft com potsdam stadtkarte stk beleuchtung zip,shape beleuchtung
https de ftp opendatasoft com potsdam stadtkarte stk bodenbedeckung zip,shape bodenbedeckung
https de ftp opendatasoft com potsdam stadtkarte stk einfriedung zip,shape einfriedung
https de ftp opendatasoft com potsdam stadtkarte stk gelaende zip,shape gelnde
https de ftp opendatasoft com potsdam stadtkarte stk gewaesser zip,shape gewsser
https de ftp opendatasoft com potsdam stadtkarte inhalt shape zip,inhalt shape
https de ftp opendatasoft com potsdam stadtkarte stk stadtmoebel zip,shape stadtmbel
https de ftp opendatasoft com potsdam stadtkarte stk verkehr zip,shape verkehr
