12,11
csium 134 cs 134,gammaspektrometrie fest fm
csium 137 cs 137,gammaspektrometrie fest fm
iod 131 i 131,gammaspektrometrie fest fm
kalium 40 k 40,gammaspektrometrie fest fm
beryllium 7 7,gammaspektrometrie fest fm
cobalt 60 co 60,gammaspektrometrie fest fm
radium 226 ra 226,gammaspektrometrie fest fm
radium 228 ra 228,gammaspektrometrie fest fm
thorium 228 th 228,gammaspektrometrie fest fm
uran 235 u 235,gammaspektrometrie fest fm
uran 238 u 238,gammaspektrometrie fest fm
natrium 22 na 22,gammaspektrometrie fest fm
chrom 51 cr 51,gammaspektrometrie fest fm
mangan 54 mn 54,gammaspektrometrie fest fm
cobalt 57 co 57,gammaspektrometrie fest fm
cobalt 58 co 58,gammaspektrometrie fest fm
eisen 59 fe 59,gammaspektrometrie fest fm
zink 65 zn 65,gammaspektrometrie fest fm
selen 75 se 75,gammaspektrometrie fest fm
strontium 85 sr 85,gammaspektrometrie fest fm
yttrium 88 y 88,gammaspektrometrie fest fm
zirkon 95 zr 95,gammaspektrometrie fest fm
niob 95 nb 95,gammaspektrometrie fest fm
ruthenium 103 ru 103,gammaspektrometrie fest fm
ruthenium 106 ru 106,gammaspektrometrie fest fm
silber 110m ag 110m,gammaspektrometrie fest fm
indium 111 111,gammaspektrometrie fest fm
antimon 124 sb 124,gammaspektrometrie fest fm
antimon 125 sb 125,gammaspektrometrie fest fm
tellur 123m te 123m,gammaspektrometrie fest fm
tellur 132 te 132,gammaspektrometrie fest fm
barium 140 ba 140,gammaspektrometrie fest fm
lanthan 140 la 140,gammaspektrometrie fest fm
cer 139 ce 139,gammaspektrometrie fest fm
cer 141 ce 141,gammaspektrometrie fest fm
cer 144 ce 144,gammaspektrometrie fest fm
thallium 201 tl 201,gammaspektrometrie fest fm
actinium 227 ac 227,gammaspektrometrie fest fm
americium 241 am 241,gammaspektrometrie fest fm
messzeit,gammaspektrometrie fest fm
