1,3
veranstaltung klner literaturinstitutionen stellen sich vor,projektfrderung einzellesungen
edition 12 farben,projektfrderung einzellesungen
festival der multikulturellen literatur nrw,projektfrderung festivals
klner literaturtage,projektfrderung festivals
veranstaltungsprogramm des jungen literaturhauses,projektfrderung lesefrderung
kinder u jugendbuchwochen dnemark inkl landesmittel 11000 und erzbistum kln 2600,projektfrderung lesefrderung
literarischer salon,projektfrderung lesereihen
lesereihe literatur zur zeit,projektfrderung lesereihen
lesereihe land sicht,projektfrderung lesereihen
veranstaltungsprogramm,projektfrderung lesereihen
lesungen iv quartal,projektfrderung lesereihen
komplettlesung fernando pessoa das buch der unruhe,projektfrderung lesereihen
veranstaltungsreihe literaturatelier,projektfrderung lesereihen
heinrich bll preis,heinrich bll preis
