0,1
fka nr 3001,hbf bussteig
fka nr 3002,hbf bussteig b
fka nr 3003,hbf bussteig
fka nr 3004,blt theater
fka nr 3005,blt dt bank
fka nr 3006,hbf bussteig c
fka nr 3007,klemensstrasse
fka nr 3008,domplatz markt
fka nr 3009,aegidimarkt
fka nr 3010,eisenbahnstr hbf
fka nr 3011,eisenbahnstr pg haus
fka nr 3012,meinertzstr
fka nr 3013,p r weseler str
fka nr 3014,hiltrup schulzentrum
fka nr 3015,ludgeriplatz c
fka nr 3016,stadtwerke
fka nr 3017,gremmendorfer weg einw
fka nr 3018,coesfelder kreuz einw
fka nr 3019,alter schtzenhof einw
fka nr 3020,inselbogen einw
fka nr 3021,danziger freiheit einw
fka nr 3022,marktallee einw
fka nr 3023,cityshop
