9,7
soziale sicherung,wissenschaft forschung und entwicklung auerhalb der hochschulen
mio euro,mio euro
127174,2989
173537,4963
217788,6303
226758,6432
237571,6078
250916,6125
256938,6148
275521,6448
mio euro,mio euro
351863,7660
402848,8453
429814,8784
453281,8499
480352,8616
492041,8958
492454,8605
495222,8769
505783,8805
513162,9114
522230,9596
555344,9441
566076,9445
562944,9305
570646,9331
570512,9692
572478,9919
586077,10819
615626,12189
626162,12913
624915,13427
mio euro,mio euro
29456,2243
38279,3920
42488,4880
43586,4941
45141,4702
46482,4696
49840,4690
52798,4926
mio euro,mio euro
69894,5769
75726,6191
88250,6347
87617,6030
88574,6018
86568,6279
86544,5974
93615,6109
101648,6147
102114,6360
100976,6695
113633,6766
118657,6679
120929,6630
127674,6666
131318,7003
137928,7145
134002,7708
140722,8903
156039,9144
148466,9561
