0,5
holzweg,ausgen teilstck von hauptstr bis kreuzung hackenbr herderstr
hauptstrae,grundstcke 115 125 und 108 112
bahnhofstrae,von haus nr 94 und hauptschule nord bis bahnschranken
auf dem sandberg,ab andreasstrae
bahnhofstrae,restlicher straenteil
auf dem sandberg,bis andreasstrae
boelckestrae,von hauptstr bis josef steins str und ab einm falkenstr bzw boelckestr 10
boelckestrae,von josef steins str bis einm falkenstr bzw boelckestr 8
am rbenweg,ohne verbindungsweg am rbenweg zur knechtstedener strae
am rbenweg,verbindungsweg zur knechtstedener strae
am rath,ausgenommen stichstraen
am rath,stichstraen
am krahnenort,stichwege grundstcke 29 57
am krahnenort,ausgenommen stichwege
walhovener strae,ab h nr 80 bzw 131 bis ende stichstr und stichwege h nr 50 62 u 91 111a
walhovener strae,ab b9 bis grienskamp ausgen stichstr und stichwege
walhovener strae,von klner str krefelder str b 9
nettergasse,von klner str bis einm frankenstr gesamter ffentl verkehrsraum
nettergasse,ab frankenstr
rntgenstrae,stichstrae grundstcke 20a 20c
rntgenstrae,ausgen stichstrae
unter den hecken,ohne stichstraen zu den parkpltzen
unter den hecken,stichstraen zu den parkpltzen
schumannstrae,stichwege grundstcke 2 16
schumannstrae,ausgen stichwege
dr geldmacher strae,westseite
dr geldmacher strae,ostseite
zonser strae,restl teilstck ausgen erschlieungsstr von h nr 63 bis von kettler str
zonser strae,ab h nr 9 bzw 4 bis ecke haberlandstrae
zonser strae,nur park ride parkplatz
bergheimer strae ostseite,von josef schwartz str bis friedhofsweg
bergheimer strae westseite,von haus nr 10 bis friedhof
josef schwartz strae,von haus nr 1 bis einschl haus nr 27 und 2 bis einschl 18
josef schwartz strae,von einmndung karl kffler str bis b 477
sappeurweg,ehemals vogtstrae
haberlandstrae,ausgen stichwege nur innerhalb der geschlossenen ortslage
haberlandstrae,stichwege grundstcke 20 36 b
grienskamp,von einm rheinfelder str bis walhovener str
goethestrae,grundstcke 1 3
grienskamp,restl straenteil
frankenstrae,von nettergasse bis einmndung europastrae
gneisenaustrae,ohne h nr 2 4 und gegenber
frankenstrae,von europastrae bis klner str
gneisenaustrae,h nr 2 4 und gegenber
goethestrae,ausgen grundstcke 1 3
klner strae,von europastrae bis einm nettergasse bzw h nr 71 gesamter ffentlicher verkehrsraum
klner strae,von b9 bis einmndung europastr
eichenweg,ausgen stichstrae zu hausnr 1 5
eichenweg,stichstrae zu haus nr 1 5
klner strae,ab h nr 73 bzw 62 bis florastr gesamter ffentl verkehrsraum
konrad adenauer strae,stichwege grundstcke 11 39
konrad adenauer strae,ausgen stichwege
mathias giesen strae,von l 280 k 18
mozartstrae,fuweg vor h nr 34 und 36
mozartstrae,ausgen fuweg
dorfstrae,ab einmndung holzheimer und stommelner str bis ende
dorfstrae,von anfang bis holzheimer bzw stommelner str
hauptstrae,ausgen grundstcke 115 125 und 108 112
hackenbroicher strae,bis einschl haus nr 4
holzweg,teilstck ab hauptstr bis kreuzung hackenbr herderstr
siegstrae,stichwege grundstcke 9 73
siegstrae,ausgen stichwege
moselstrae,ausgen stichstrae
moselstrae,stichstrae
edisonstrae,ohne stichstrae ecke reifen schemmel richtung deutsche pentosin
edisonstrae,stichstrae ecke reifen schemmel richtung deutsche pentosin
auf der hardt,ausgen stichstrae
auf der hardt,stichstrae
delrather strae,von feldstr bis h nr 18 bzw 13
deichstrae,bis einschl einmndung kurfrstenstr
delrather strae,restl straenstck
deichstrae,restlicher straenteil
eichendorffstrae,ausgen stichwege
eichendorffstrae,stichwege
dsseldorfer strae,landschaftsverband rheinland
aldenhovenstrae,ortsdurchfahrt bis haus nr 39
aldenhovenstrae,restl straenteil
feldstrae,bis ende der bebauung
mhlenbuschweg,ab haus nr 9
mhlenbuschweg,von haus nr 1 7
linden kirch platz,nordseite
linden kirch platz,sdseite
zinkhttenweg,restl teilstck
am elsterbusch,von kronenptzchen bis wirtschaftsweg
neusser strae,bebaute seite der anliegerstr von h nr 50 bis ende
neusser strae,unbebaute seite der anliegerstr von h nr 50 bis ende
neusser strae,ausgen anlieger str von h nr 50 bis ende
marie schlei strae,einschl bushalteplatz
pankratiusstrae,nordseite
sonnenstrae,bis einschl haus nr 10
zinkhttenweg,ab dsseldorfer str bis zur brcke ber die 57
pankratiusstrae,sdseite
johannesstrae,stichstrae h nr 39 41 e
johannesstrae,ohne stichstrae h nr 39 41 e
ckerath,ab abzweig der birk
ckerath,bis abzweig der birk
im scheidpatt,ohne h nr 64 66 und gegenber
im scheidpatt,h nr 64 66 und gegenber
herrenweg,bis deichstrae
mrickestrae,ausgen stichwege
mrickestrae,stichwege
nievenheimer strae,bis wilh busch str ausgenommen stichstr mit grundst nr 11 17
nievenheimer strae,grundstcke 11 17
oberstrae,bis einmndung jahnstrae
oberstrae,ab jahnstr restl straenstck richtung zons
stifterstrae,verbindungsweg zur lindenstr
wiesenstrae,bis haus nr 18 bzw 5
wiesenstrae,restl straenteil
stifterstrae,ausgen verbindungsweg
