18,12
lnder insgesamt,sachsen
insgesamt,insgesamt
anzahl,anzahl
9,9
29,29
50,50
64,64
56,56
58,58
298,298
305,305
279,279
384,174
370,155
300,129
219,117
173,102
135,83
133,84
165,99
129,129
137,137
135,135
155,155
179,179
13503,2039
13282,1989
13866,1997
12447,2046
12114,2058
12329,2056
12452,2083
13404,2147
5263,2194
5367,2187
3424,450
3283,339
3291,313
31,31
43,43
43,43
50,50
61,61
65,65
73,73
65,65
56,56
45,45
118,118
81,81
90,90
57,57
54,54
53,53
671,103
815,119
1227,197
876,114
839,122
887,115
966,127
1148,123
268,128
270,130
192,73
170,82
173,88
205,205
154,154
94,94
166,44
178,72
184,79
185,82
197,93
99,99
85,85
78,78
76,76
73,73
60,60
62,62
62,62
88,74
115,75
143,82
197,129
261,179
346,241
342,236
335,223
317,205
299,191
298,298
289,289
292,292
51,51
44,44
42,42
47,47
56,56
64,64
71,71
91,91
92,92
86,86
82,82
83,83
82,82
144,135
157,147
142,142
60,60
60,46
71,39
80,31
76,31
79,35
46,46
24,24
22,22
1,1
100,100
76,76
81,81
103,87
102,87
95,95
33,33
25,25
59,59
144,17
176,31
201,47
78,39
165,43
169,57
278,64
298,64
113,64
123,78
112,71
117,77
111,71
13,13
27,27
13,13
11,11
17,17
25,25
46,46
1649,189
1470,255
2178,287
2187,331
2131,295
2163,286
2201,249
2494,260
619,285
595,267
430,119
461,111
422,118
366,90
478,106
476,134
497,150
515,149
145,145
121,121
27,27
50,50
85,85
81,81
35,35
1,1
7,7
1747,248
1960,302
2007,306
1836,310
1465,300
1194,326
1055,317
1065,324
375,317
375,316
71,30
112,70
378,378
414,414
411,411
1547,293
1673,332
1750,330
1847,353
1820,305
1796,316
1794,329
1891,389
572,362
591,376
111,111
107,107
89,89
8,8
105,105
139,139
138,138
760,206
730,206
759,242
666,242
655,225
662,170
746,175
773,187
281,209
261,211
231,199
225,187
207,172
140,79
118,79
103,85
10,10
12,12
15,15
12,12
16,16
16,16
18,18
42,42
37,37
34,34
27,27
35,35
42,42
45,45
50,50
51,51
53,53
2334,180
109,109
113,113
111,111
179,179
167,167
175,175
168,168
185,171
219,189
228,176
222,161
274,202
193,124
226,157
268,197
37,37
78,78
105,105
3151,351
3757,372
3912,384
3401,347
2889,313
2654,299
2694,299
2836,312
972,291
990,292
839,284
787,283
760,288
266,82
338,70
445,75
474,68
583,76
697,72
948,114
1211,120
346,153
372,155
410,219
288,165
290,175
47,47
81,81
93,93
88,88
82,82
694,694
661,661
619,619
24883,4131
28461,4229
30272,4397
28809,4504
28074,4442
28524,4502
29369,4669
32038,4988
10316,5210
10519,5253
9961,5135
9636,4953
9520,4813
