1,18
10101,28 57
10102,30 86
10103,25 78
10104,28 04
10105,26 91
10106,26 02
10107,23 72
10108,23 09
10109,25 14
10110,21 77
10111,23 26
10112,20 86
10113,22 81
10114,28 63
10115,24 05
10116,25 19
10117,30 86
10118,28 14
10119,27 75
10120,30 77
10201,20 57
10202,27 70
10203,18 93
10204,20 95
10205,19 31
10206,16 84
10207,18 87
10208,17 63
10209,19 75
10210,18 39
10211,22 10
10212,24 94
10213,20 00
10214,21 65
10215,21 97
10216,25 40
10217,25 79
10218,28 35
10219,22 98
10220,26 30
10221,14 71
10222,24 51
10223,20 33
10224,21 45
10225,24 54
10226,20 17
10227,25 23
10228,19 27
10229,22 73
10230,22 91
10231,26 30
10232,23 82
10233,21 78
10234,24 08
10235,24 06
10301,32 32
10302,34 71
10303,29 75
10304,33 33
10305,34 07
10306,26 18
10307,31 79
10308,21 15
10309,34 76
10310,21 83
10311,21 71
10312,33 61
10313,42 44
10314,29 31
10401,24 81
10402,23 53
10403,24 74
10404,26 70
10405,22 73
10406,23 65
10407,25 46
10408,26 03
10409,25 00
10410,29 66
10411,23 32
10412,17 42
10413,19 88
10414,16 39
10415,26 39
10416,21 88
10417,26 51
10418,26 59
10419,23 77
10420,21 55
10421,27 14
10422,23 06
10423,29 64
10424,38 51
10425,24 04
10501,22 99
10502,26 55
10503,29 17
10504,33 22
10505,26 98
10506,23 80
10507,23 33
10508,28 88
10509,28 67
10510,27 53
10511,30 45
10512,28 67
10513,25 97
20101,27 87
20102,33 99
20103,24 44
20104,30 56
20105,40 68
20106,41 27
20107,44 77
20108,27 51
20201,55 77
20202,43 45
20203,63 29
20204,47 14
20301,22 83
20302,25 55
20303,29 03
20401,34 68
20402,35 23
20403,30 53
20404,30 87
20501,30 71
20502,25 00
20503,23 83
20504,22 58
20505,32 52
20506,23 32
20507,31 20
20508,25 71
20509,23 93
20510,26 97
20511,20 13
20512,19 81
20513,24 92
20514,26 81
20515,26 12
20516,19 79
20517,22 06
20518,26 13
20601,47 86
20602,41 20
20603,44 44
20604,49 61
20605,49 12
20606,47 98
20607,46 09
20608,41 82
20609,48 18
20610,46 79
20701,65 67
20702,57 36
20801,44 36
20802,44 83
20803,44 37
20804,45 00
20805,50 71
20806,58 20
20807,56 36
20808,45 81
20809,46 58
20810,45 34
20811,38 62
20812,53 68
20813,60 69
20814,50 65
20901,41 11
20902,50 97
20903,41 53
20904,36 71
20905,47 83
20906,48 62
21001,38 82
21002,40 20
21003,46 05
21004,33 67
21005,39 66
21006,31 77
21007,43 63
21008,42 81
21009,47 99
21101,35 74
21102,43 32
21201,37 00
21202,43 48
21301,36 86
21302,30 11
21303,36 57
21304,27 98
30101,36 07
30102,36 41
30103,29 91
30104,25 23
30105,28 21
30106,19 88
30107,20 75
30108,18 41
30109,27 79
30110,23 07
30201,28 13
30202,22 19
30203,22 65
30204,34 46
30205,29 01
30206,25 94
30207,25 05
30208,26 48
30209,25 18
30210,16 75
30211,25 88
30212,30 38
30213,24 80
30214,25 82
30215,37 43
30216,31 02
30217,25 07
30218,28 98
30219,23 06
30220,26 51
30221,30 77
30222,23 23
30223,23 88
30224,19 25
30225,25 58
30226,20 88
30227,24 71
30228,19 71
30229,30 79
30230,31 78
30231,30 42
30232,29 75
30233,34 50
30234,29 46
30301,33 97
30302,33 66
30303,26 70
30304,34 95
30305,24 26
30306,27 76
30307,35 63
30308,37 28
30309,35 19
30310,29 30
30311,35 75
30312,25 75
30313,35 86
30314,36 84
30315,40 13
30316,45 38
30317,34 91
30318,60 28
30319,51 00
30320,37 67
30321,47 32
30322,25 00
30323,33 64
30324,42 51
30325,34 54
30326,33 03
30401,27 44
30402,38 19
30403,30 84
30404,41 40
30405,35 78
30406,36 16
30407,41 77
30408,24 32
30409,37 17
30501,27 76
30502,40 77
30503,34 39
30504,46 61
30505,46 57
30506,62 13
30507,65 19
30601,49 08
30602,56 03
30603,43 65
30604,49 85
30605,59 66
30606,48 37
30607,34 29
30608,46 53
30609,32 09
30610,49 51
30701,45 84
30702,32 95
30703,41 47
30704,40 73
30705,39 74
30706,35 61
30707,38 16
30708,42 07
30709,39 50
30710,31 25
30711,31 47
30712,39 00
30713,30 38
30801,38 99
30802,35 96
30803,42 76
30804,28 84
30805,45 16
30806,44 72
30807,46 70
30808,50 87
30809,47 38
30901,51 13
30902,42 60
30903,47 15
30904,41 67
30905,43 62
30906,42 63
40101,21 51
40102,21 76
40103,20 46
40104,20 07
40105,15 92
40106,15 40
40107,15 51
40108,24 06
40109,22 66
40110,17 09
40111,17 68
40112,13 84
40113,15 90
40114,13 97
40115,12 50
40116,12 27
40117,16 79
40118,14 01
40119,12 88
40120,11 15
40121,13 96
40122,12 58
40123,14 59
40124,12 28
40201,22 45
40202,11 98
40203,21 29
40204,16 97
40205,19 20
40206,20 92
40207,12 55
40208,20 89
40209,17 40
40210,25 00
40211,16 22
40212,16 36
40213,18 39
40214,27 03
40215,25 75
40216,22 92
40217,26 77
40218,26 35
40219,33 42
40220,22 78
40301,14 80
40302,22 22
40303,19 57
40304,19 73
40305,21 14
40306,19 49
40307,18 32
40308,27 46
40309,20 52
40310,19 85
40311,22 38
40312,17 66
40401,32 74
40402,33 62
40403,26 75
40404,27 98
40405,21 49
40406,31 17
40501,38 92
40502,38 85
40503,38 02
40504,24 78
40505,28 51
40506,18 65
40507,19 22
40601,26 19
40602,27 59
40603,32 75
40604,19 62
40605,15 45
50101,17 78
50102,22 28
50103,18 50
50104,16 99
50105,19 83
50106,17 10
50107,17 95
50108,15 41
50109,15 48
50110,18 43
50111,17 16
50112,16 42
50113,17 32
50114,20 04
50115,22 40
50116,18 45
50117,17 01
50118,19 43
50119,18 29
50120,19 25
50121,17 48
50122,20 71
50123,23 79
50124,20 56
50125,14 13
50126,23 45
50201,21 58
50202,30 80
50203,22 38
50204,23 25
50301,30 23
50302,26 15
50303,40 05
50304,29 94
50305,29 24
50306,19 71
50307,22 87
50308,29 94
50309,34 67
50310,35 35
50311,25 26
50401,31 65
50402,30 58
50403,28 33
50404,40 46
50405,22 59
50406,19 24
50407,31 48
50408,34 67
50409,39 05
50410,16 91
50411,22 43
50412,27 88
50413,27 33
50414,31 72
50501,23 22
50502,30 35
50503,26 45
50504,25 38
50505,28 68
50506,31 23
50507,34 14
50508,29 81
50509,35 35
50601,40 23
50602,34 37
50603,41 04
50604,41 69
50605,35 68
50606,37 46
50607,44 44
50608,36 25
50609,43 77
50610,29 61
50611,30 33
50612,38 85
50613,41 87
50614,35 84
50701,24 00
50702,29 34
50703,30 43
50704,24 71
50705,24 94
50706,18 84
50707,21 97
50708,22 78
50709,22 81
60101,46 97
60102,47 37
60103,40 52
60104,36 44
60105,33 00
60201,41 77
60202,37 09
60301,43 48
60302,34 34
60303,28 69
60304,26 26
60305,28 87
60306,30 22
60401,48 53
60402,37 41
60403,33 55
60404,35 61
60405,36 49
60501,33 01
60502,35 56
60601,35 18
60602,46 42
60603,38 59
60604,48 36
60605,50 20
60606,38 30
60607,32 88
60608,43 37
60701,40 56
60702,47 35
60703,42 90
60704,41 30
60705,42 70
60706,35 93
60707,49 55
60801,40 33
60802,28 95
60803,33 39
60901,23 85
60902,21 83
60903,31 15
60904,24 33
60905,18 33
61001,21 19
61002,22 04
61003,28 14
61004,20 31
61101,29 90
61102,36 88
61201,34 19
61202,32 35
61203,33 24
61204,40 77
61205,37 27
61206,33 97
61207,33 07
70101,33 13
70102,33 58
70103,27 06
70104,30 09
70105,27 85
70106,35 57
70107,26 19
70108,38 91
70109,34 19
70110,35 62
70111,42 53
70201,34 20
70202,34 30
70203,35 22
70204,34 23
70205,35 27
70301,33 47
70302,38 76
70303,36 04
70304,31 33
70305,35 44
70306,33 63
70401,18 99
70402,27 59
70501,35 57
70502,27 78
70503,31 60
70504,45 54
70505,38 89
70506,46 35
70507,27 04
70508,29 67
70601,27 03
70602,43 06
70603,29 91
70604,30 54
70605,31 56
70606,29 64
70607,29 18
70608,27 45
70701,30 00
70702,22 63
70703,29 68
70704,32 52
70705,31 45
70706,28 92
70707,33 33
70708,36 36
70709,31 03
70801,37 50
70901,31 90
70902,27 93
70903,31 32
71001,23 37
71002,37 79
71003,29 84
71004,37 02
71005,39 53
71006,22 43
71007,37 69
71101,35 56
71102,28 52
71103,38 24
71104,33 93
71105,41 53
71106,32 93
71201,31 53
71202,35 06
71203,36 27
71204,29 46
71301,52 65
71401,36 05
71402,40 38
71403,38 85
71404,45 21
71405,45 78
71406,39 63
71407,49 09
71408,45 31
71409,45 14
71410,37 01
71411,39 58
71412,25 56
71501,37 77
71502,40 86
71503,44 13
71504,34 87
71601,40 08
71602,27 96
71603,28 19
80101,13 02
80102,17 41
80103,24 50
80104,21 41
80105,20 84
80106,24 93
80107,28 65
80201,20 30
80202,11 21
80203,13 24
80204,17 46
80205,14 74
80206,15 89
80207,15 29
80208,18 42
80209,18 28
80301,18 54
80302,20 55
80303,23 57
80304,18 55
80305,19 17
80401,14 13
80402,18 58
80403,24 04
80404,20 28
80405,17 84
80406,24 38
80501,18 27
80502,30 80
80503,33 07
80504,41 24
80505,28 15
80506,29 36
80507,27 75
80601,32 93
80602,25 78
80603,36 91
80604,40 90
80605,31 38
80606,32 81
80607,18 50
80701,38 89
80702,37 80
80703,35 73
80704,29 67
80705,42 64
80706,41 15
80707,44 78
80708,50 61
80709,38 40
80710,37 05
80801,53 90
80802,56 46
80803,39 88
80804,48 69
80805,43 64
80806,39 48
80807,41 59
80808,40 07
80809,37 50
80810,36 96
80811,42 98
80812,44 51
80901,39 21
80902,22 22
80903,25 90
80904,27 95
80905,31 05
80906,37 80
80907,50 96
90101,25 52
90102,15 28
90103,18 67
90104,16 55
90105,13 92
90106,17 05
