1,14
10101,26 45
10102,31 75
10103,24 93
10104,23 55
10105,27 54
10106,23 90
10107,20 72
10108,22 09
10109,23 85
10110,19 78
10111,20 90
10112,21 54
10113,23 57
10114,24 84
10115,25 17
10116,20 95
10117,25 22
10118,28 72
10119,27 74
10120,26 87
10201,18 23
10202,23 98
10203,16 18
10204,17 77
10205,19 30
10206,17 09
10207,18 49
10208,20 99
10209,18 42
10210,18 49
10211,21 45
10212,22 98
10213,12 43
10214,20 18
10215,18 42
10216,23 27
10217,24 78
10218,27 25
10219,22 49
10220,23 45
10221,17 05
10222,27 21
10223,22 82
10224,22 03
10225,24 94
10226,18 14
10227,22 36
10228,19 79
10229,23 29
10230,19 06
10231,28 88
10232,23 73
10233,21 50
10234,25 70
10235,25 00
10301,30 29
10302,28 52
10303,32 15
10304,37 02
10305,31 46
10306,26 27
10307,29 11
10308,20 33
10309,37 46
10310,19 12
10311,21 43
10312,26 25
10313,39 00
10314,28 64
10401,29 47
10402,26 22
10403,21 58
10404,27 12
10405,24 42
10406,22 65
10407,28 69
10408,30 34
10409,26 13
10410,25 50
10411,24 55
10412,16 55
10413,16 43
10414,18 81
10415,21 68
10416,19 54
10417,22 35
10418,27 94
10419,22 30
10420,19 07
10421,23 12
10422,21 85
10423,30 59
10424,36 63
10425,26 58
10501,22 02
10502,28 96
10503,25 71
10504,29 33
10505,28 90
10506,27 08
10507,25 68
10508,24 38
10509,29 69
10510,27 13
10511,28 02
10512,22 12
10513,27 27
20101,20 40
20102,31 33
20103,23 17
20104,32 46
20105,33 73
20106,33 81
20107,40 27
20108,30 52
20201,45 15
20202,33 14
20203,59 23
20204,38 03
20301,23 09
20302,23 01
20303,24 21
20401,38 61
20402,28 13
20403,28 64
20404,26 90
20501,28 35
20502,24 69
20503,21 29
20504,22 22
20505,21 22
20506,24 94
20507,35 37
20508,27 68
20509,24 04
20510,26 19
20511,25 57
20512,23 81
20513,26 12
20514,23 65
20515,15 82
20516,19 67
20517,26 30
20518,26 01
20601,34 73
20602,34 10
20603,36 49
20604,43 50
20605,41 36
20606,35 42
20607,37 20
20608,30 18
20609,42 86
20610,30 59
20701,63 29
20702,66 22
20801,36 00
20802,40 64
20803,37 67
20804,36 55
20805,42 26
20806,47 18
20807,48 68
20808,39 67
20809,38 29
20810,43 75
20811,29 06
20812,46 95
20813,50 36
20814,40 30
20901,37 18
20902,44 70
20903,29 19
20904,33 72
20905,37 10
20906,42 22
21001,30 69
21002,35 33
21003,38 46
21004,30 37
21005,32 82
21006,27 50
21007,39 60
21008,35 95
21009,43 26
21101,27 78
21102,36 21
21201,30 18
21202,35 96
21301,35 98
21302,27 56
21303,31 35
21304,24 44
30101,33 44
30102,35 47
30103,30 49
30104,24 59
30105,28 61
30106,22 70
30107,20 93
30108,20 34
30109,27 03
30110,26 52
30201,27 07
30202,23 26
30203,23 46
30204,28 35
30205,32 08
30206,19 57
30207,26 38
30208,27 56
30209,20 94
30210,23 42
30211,28 40
30212,28 83
30213,26 63
30214,26 30
30215,36 84
30216,30 58
30217,22 16
30218,26 10
30219,23 89
30220,21 40
30221,30 84
30222,24 09
30223,25 42
30224,18 00
30225,20 05
30226,20 91
30227,21 88
30228,23 26
30229,28 90
30230,29 97
30231,27 88
30232,22 71
30233,37 55
30234,28 42
30301,34 34
30302,30 82
30303,26 16
30304,36 83
30305,25 79
30306,30 45
30307,34 87
30308,36 59
30309,33 62
30310,34 84
30311,34 88
30312,26 91
30313,34 67
30314,34 80
30315,37 46
30316,44 51
30317,35 21
30318,58 46
30319,48 24
30320,35 21
30321,45 85
30322,31 96
30323,35 30
30324,38 71
30325,32 89
30326,33 47
30401,28 14
30402,34 44
30403,35 34
30404,40 22
30405,37 64
30406,38 06
30407,33 21
30408,30 18
30409,34 92
30501,25 20
30502,37 23
30503,30 75
30504,47 49
30505,48 42
30506,59 84
30507,59 20
30601,47 89
30602,54 15
30603,39 21
30604,46 00
30605,55 62
30606,47 83
30607,35 58
30608,43 84
30609,34 78
30610,50 33
30701,40 51
30702,34 81
30703,34 79
30704,36 75
30705,39 72
30706,40 82
30707,42 68
30708,36 06
30709,39 49
30710,30 10
30711,33 05
30712,40 00
30713,31 54
30801,37 46
30802,31 95
30803,42 91
30804,30 17
30805,39 75
30806,40 09
30807,46 05
30808,49 29
30809,47 20
30901,49 46
30902,40 49
30903,44 43
30904,41 93
30905,40 98
30906,46 04
40101,19 53
40102,23 72
40103,21 79
40104,20 35
40105,18 04
40106,15 74
40107,15 10
40108,23 67
40109,22 92
40110,18 20
40111,16 02
40112,17 30
40113,14 39
40114,17 28
40115,15 96
40116,13 79
40117,18 52
40118,14 66
40119,14 58
40120,13 51
40121,13 04
40122,14 32
40123,17 81
40124,15 29
40201,25 00
40202,16 91
40203,22 61
40204,18 25
40205,16 54
40206,20 81
40207,14 78
40208,20 94
40209,15 12
40210,22 79
40211,16 16
40212,17 08
40213,19 25
40214,25 41
40215,26 49
40216,22 78
40217,26 52
40218,24 00
40219,32 39
40220,25 70
40301,16 95
40302,18 16
40303,22 32
40304,21 12
40305,20 83
40306,20 00
40307,19 54
40308,23 94
40309,25 47
40310,20 86
40311,22 06
40312,16 88
40401,34 03
40402,31 94
40403,27 76
40404,29 05
40405,18 82
40406,28 45
40501,35 45
40502,36 58
40503,36 43
40504,21 05
40505,24 19
40506,20 00
40507,18 57
40601,23 43
40602,26 97
40603,31 16
40604,18 22
40605,18 04
50101,21 20
50102,20 39
50103,17 25
50104,18 38
50105,16 62
50106,16 99
50107,14 60
50108,17 36
50109,16 42
50110,17 94
50111,17 16
50112,19 60
50113,16 15
50114,22 97
50115,22 62
50116,17 20
50117,18 29
50118,19 91
50119,20 04
50120,18 91
50121,17 19
50122,20 56
50123,22 71
50124,21 87
50125,13 43
50126,19 58
50201,20 27
50202,23 87
50203,19 24
50204,23 57
50301,27 79
50302,24 23
50303,35 61
50304,34 13
50305,25 20
50306,23 50
50307,23 24
50308,35 22
50309,36 21
50310,31 99
50311,28 74
50401,28 40
50402,28 57
50403,28 81
50404,37 32
50405,19 17
50406,19 29
50407,19 86
50408,32 07
50409,26 05
50410,24 42
50411,19 31
50412,27 34
50413,26 01
50414,27 02
50501,18 13
50502,24 11
50503,21 13
50504,25 85
50505,28 00
50506,30 53
50507,29 80
50508,27 95
50509,33 45
50601,36 95
50602,28 82
50603,34 69
50604,40 69
50605,32 58
50606,33 54
50607,41 52
50608,36 20
50609,36 69
50610,28 74
50611,39 11
50612,33 45
50613,32 22
50614,32 52
50701,20 04
50702,25 49
50703,28 62
50704,23 57
50705,22 89
50706,26 07
50707,23 08
50708,23 61
50709,20 33
60101,37 19
60102,42 15
60103,36 84
60104,35 42
60105,30 40
60201,38 27
60202,38 40
60301,42 41
60302,35 42
60303,28 54
60304,25 45
60305,25 13
60306,27 02
60401,42 09
60402,35 17
60403,31 82
60404,26 54
60405,38 36
60501,33 41
60502,27 86
60601,33 03
60602,37 31
60603,33 71
60604,39 83
60605,41 67
60606,33 93
60607,32 20
60608,31 25
