1,6
goethe gemeinschaftsschule gemeinschaftsschule der landeshauptstadt kiel kiel,49 431 26042850
gemeinschaftsschule am hamberg gemeinschaftsschule des amtes burg st michaelisdonn burg,49 4825 2569
grundschule hennstedt des amtes klg eider hennstedt,49 4836 516
marschenschool grundschule des amtes marne nordsee kronprinzenkoog,49 4856 233
landerziehungsheim stiftung louisenlund internatsgymnasium staatliche anerkannt,49 4354 999300
grundschule schuby des amtes arensharde schuby,49 4621 4390
schule hohe geest gymnasium mit gemeinschaftsschulteil des schulverbandes hohenwestedt hohenwestedt,49 4871 8668
grundschule ltte school,49 4193 8825115
grundschule breklum bredstedt bordelum,49 4671 2410
auenwaldschule grundschule bklund,49 4623 180280
p mller skolen,49 4621 4820 0
leibniz privatschule kaltenkirchen,49 4191 9911573
schule auf der rude,49 461 852556
falkenbergschule,49 461 852548
hohlwegschule,49 461 852587
grundschule ramsharde flensburg,49 461 852541
waldschule,49 461 852545
grundschule engelsby,49 461 852597
grundschule flensburg weiche unesco schule,49 461 852553
grundschule friedheim,49 461 852529
grundschule fruerlund,49 461 852554
grundschule adelby,49 461 852598
paulus paulsen schule fz lernen und sprachheilgrundschule,49 461 852543
friholtschule fz geistige entw,49 461 852591
max von der grn schule frderzentrum mit dem schwerpunkt krperliche und motorische entwicklung,49 461 852068
kte lassen schule gemeinschaftsschule der stadt flensburg flensburg,49 461 852540
gemeinschaftsschule flensburg west gemeinschaftsschule der stadt flensburg flensburg,49 461 852538
altes gymnasium,49 461 852902
auguste viktoria schule,49 461 852048
frdegymnasium,49 461 852599
goethe schule,49 461 852536
regionales berufsbildungszentrum flensburg eckener schule rechtsfhige anstalt des ffentlichen rechts,49 461 852531
fachschule fr seefahrt flensburg,49 461 805 1900
rbz hla die flensburger wirtschaftsschule rechtsfhige anstalt des ffentlichen rechts,49 461 852530
rbz hla die flensburger wirtschaftsschule rechtsfhige anstalt des ffentlichen rechts auenstelle,49 461 852594
rbz hla die flensburger wirtschaftsschule rechtsfhige anstalt des ffentlichen rechts auenstelle,49 461 851911
regionales berufsbildungszentrum flensburg hannah arendt schule rechtsfhige anstalt des ffentlichen rechts,49 461 851600
kurt tucholsky schule gemeinschaftsschule mit oberstufe der stadt flensburg,49 461 851350
fridtjof nansen schule gemeinschaftsschule mit oberstufe der stadt flensburg flensburg,49 461 852009
comenius schule gemeinschaftsschule der stadt flensburg flensburg,49 461 852582
