11,7
rest hlsdonker kurve,110 hlsdonk
grundsch moers hlsdonk r 1,110 hlsdonk
bgsttte haus am schwanenring,110 hlsdonk
zentralbibliothek moers,110 hlsdonk
briefwahl hlsdonk,110 hlsdonk
gaststtte haus hellwig,111 stadtmitte nord
gymn adolfinum pausenhalle,111 stadtmitte nord
gebrder grimm schule forum,111 stadtmitte nord
sparkasse hlsdonk bereich 1,112 stadtmitte altstadt
sparkasse neumarkt,112 stadtmitte altstadt
gerhard tersteegen haus,112 stadtmitte altstadt
gymnasium den filder benden,112 stadtmitte altstadt
sparkasse moers,113 stadtmitte sd
enni gmbh kundencenter,113 stadtmitte sd
heinr pattberg realschule e02,113 stadtmitte sd
briefwahl stadtmitte sd,113 stadtmitte sd
katholisches jugendheim,114 stadtmitte meerbeck
justus von liebig schule n125,114 stadtmitte meerbeck
mercator berufskolleg foyer,114 stadtmitte meerbeck
justus von liebig schule n126,114 stadtmitte meerbeck
kath pfarrzentrum st marien,115 hochstra
justus von liebig schule,115 hochstra
schweitzer schule,115 hochstra
sparkasse westerbruch,116 westerbruch hochstra
eichendorffschule aula,116 westerbruch hochstra
kita eichenstrae turnhalle,116 westerbruch hochstra
neues rathaus zimmer 128,116 westerbruch hochstra
sparkasse scherpenberg,117 scherpenberg hochstra
gaststtte rheinpreuen,117 scherpenberg hochstra
evangelisches gemeindezentrum,117 scherpenberg hochstra
geschw scholl schule,117 scherpenberg hochstra
sparkasse vinn,118 vinn
adolf reichwein schule ogata 1,118 vinn
josefshaus,118 vinn
haus groterlinden schauen,118 vinn
sparkasse mattheck,119 mattheck
grundschule raum 3,119 mattheck
kita wilhelm mller strae,119 mattheck
neues rathaus zimmer 430,119 mattheck
geschw scholl schule foyer,120 hochstra asberg
gaststaette ratsstuben,120 hochstra asberg
justus von liebig schule n124,120 hochstra asberg
eschenburgschule kl 2c,121 asberg
sparkasse asberg,121 asberg
eschenburgschule raum a1,121 asberg
astrid lindgren schule r 010,122 scherpenberg asberg
astrid lindgren schule r 011,122 scherpenberg asberg
gaststtte zum reichsadler,122 scherpenberg asberg
neues rathaus zimmer 225,122 scherpenberg asberg
seniorenzentrum raum 2,123 schwafheim asberg sd
seniorenzentrum grafsch stube,123 schwafheim asberg sd
gaststtte asberger stuben,123 schwafheim asberg sd
gaststtte haus engeln,123 schwafheim asberg sd
gaststaette grafschafter hof,124 schwafheim
waldschule a1 raum 002,124 schwafheim
sparkasse schwafheim 01,124 schwafheim
sportheim sv schwafheim,124 schwafheim
waldschule a1 raum 001,124 schwafheim
kita holderberg,225 holderberg vennikel
dorsterfeldschule vennikel,225 holderberg vennikel
dorsterfeldschule raum 6,225 holderberg vennikel
briefwahl holderberg vennikel,225 holderberg vennikel
dorsterfeldschule,226 kapellen mitte
evangelischer gemeindesaal,226 kapellen mitte
postamt kapellen,226 kapellen mitte
sparkasse kapellen,226 kapellen mitte
gg achterathsfeld ogata 1,227 achterathsfeld
gg achterathsfeld spielhaus 1,227 achterathsfeld
ev gemeindehaus,227 achterathsfeld
gg achterathsfeld spielhaus 2,227 achterathsfeld
haus niederrhein,301 kohlenhuck repelen
gaststtte rheimer hof,301 kohlenhuck repelen
postamt repelen,301 kohlenhuck repelen
grundschule repelen raum 23,301 kohlenhuck repelen
neues rathaus zimmer 234 234a,301 kohlenhuck repelen
grundschule rheim klasse 5,302 repelen west genend
grundschule rheim bcherei,302 repelen west genend
kindertagessttte turnhalle,302 repelen west genend
emanuel felke schule ogata r1,302 repelen west genend
grundschule repelen raum 25,303 repelen mitte genend
hauptschule repelen e68,303 repelen mitte genend
hauptschule repelen e67,303 repelen mitte genend
anne frank gesamtschule nb 012,304 rheinkamper ring
sparkasse rheinkamper ring,304 rheinkamper ring
gymnasium rheinkamp raum 001,304 rheinkamper ring
neues rathaus zimmer 203,304 rheinkamper ring
sparkasse eick west,305 eick west
grundschule eick west ogata 1,305 eick west
grundschule eick west ogata 2,305 eick west
gymnasium rheinkamp raum c 002,305 eick west
robinson schule raum 4,306 eick ost
robinson schule raum 1,306 eick ost
