1,0
bereich,nr
011 jdefelderstrae,11
012 spiekerhof,12
013 sonnenstrae,13
014 prinzipalmarkt,14
015 aegidii,15
016 berwasser,16
b90101 brief altstadt 1,b90101
b90102 brief altstadt 2,b90102
b90103 brief altstadt 3,b90103
b90104 brief altstadt 4,b90104
021 kapuzinerstrae,21
022 marientalstrae,22
023 schulstrae,23
024 schloss,24
025 wilhelmstrae,25
b90201 brief schloss 1,b90201
b90202 brief schloss 2,b90202
b90203 brief schloss 3,b90203
b90204 brief schloss 4,b90204
031 finkenstrae,31
032 tannenbergstrae,32
033 siverdesstrae,33
034 coerdestrae,34
035 hoyastrae,35
036 gertrudenstrae,36
b90301 brief kreuz 1,b90301
b90302 brief kreuz 2,b90302
b90303 brief kreuz 3,b90303
041 holsteiner strae,41
042 mecklenburger strae,42
043 staufenstrae,43
044 overbergstrae,44
045 landeshaus,45
046 zeppelinstrae,46
047 gartenstrae,47
b90401 brief piusallee 1,b90401
b90402 brief piusallee 2,b90402
b90403 brief piusallee 3,b90403
b90404 brief piusallee 4,b90404
051 salzmannstrae,51
052 nevinghoff flandernstrae,52
053 rumphorstweg,53
054 uppenkampstiege,54
055 kinderhauser strae,55
056 dreizehnerstrae,56
b90501 brief uppenberg 1,b90501
b90502 brief uppenberg 2,b90502
b90503 brief uppenberg 3,b90503
b90504 brief uppenberg 4,b90504
061 hoppengarten,61
062 saarstrae,62
063 ostmarkstrae,63
064 ptterhoek,64
065 ksliner strae,65
b90601 brief rumphorst 1,b90601
b90602 brief rumphorst 2,b90602
b90603 brief rumphorst 3,b90603
071 kirchstrae,71
072 dechaneistrae,72
073 prozessionsweg,73
074 oststrae,74
075 zumsandestrae,75
b90701 brief mauritz mitte 1,b90701
b90702 brief mauritz mitte 2,b90702
b90703 brief mauritz mitte 3,b90703
081 mauritz lindenweg,81
082 mindener strae,82
083 lambertistrae,83
084 hansaplatz,84
085 sophienstrae,85
b90801 brief herz jesu 1,b90801
b90802 brief herz jesu 2,b90802
b90803 brief herz jesu 3,b90803
091 bahnhofstrae,91
092 bremer platz,92
093 bremer strae,93
094 josef,94
095 antoniuskirche,95
b90901 brief pluggendorf bahnhof 1,b90901
b90902 brief pluggendorf bahnhof 2,b90902
b90903 brief pluggendorf bahnhof 3,b90903
b90904 brief pluggendorf bahnhof 4,b90904
101 zumbroockstrae,101
102 hafen,102
103 alfred krupp weg,103
104 herdingstrae,104
105 dahlweg,105
106 scheibenstrae,106
107 kronprinzenstrae,107
b91001 brief schtzenhof hafen 1,b91001
b91002 brief schtzenhof hafen 2,b91002
b91003 brief schtzenhof hafen 3,b91003
111 goebenstrae,111
112 weienburgstrae,112
113 oberschlesier strae,113
114 grner grund,114
115 turmstrae,115
b91101 brief geist pluggendorf 1,b91101
b91102 brief geist pluggendorf 2,b91102
b91103 brief geist pluggendorf 3,b91103
121 scharnhorststrae,121
122 pluggendorf,122
123 goerdelerstrae,123
124 bonhoefferstrae,124
125 lange ossenbeck,125
b91201 brief aaseestadt 1,b91201
b91202 brief aaseestadt 2,b91202
b91203 brief aaseestadt 3,b91203
b91204 brief aaseestadt 4,b91204
131 elssser strae,131
132 spichernstrae,132
133 sternbusch,133
134 kriegerweg,134
135 clemenshospital,135
b91301 brief desberg 1,b91301
b91302 brief desberg 2,b91302
b91303 brief desberg 3,b91303
141 kinderhaus zentrum,141
142 neuer heidkamp,142
143 helmholtzweg,143
144 fernholzstrae,144
145 brningheide,145
146 killingstrae,146
b91401 brief kinderhaus west 1,b91401
b91402 brief kinderhaus west 2,b91402
