2,3
insgesamt,teilzeit berufsschule
anzahl,anzahl
185235,109376
176102,112141
171327,108379
165068,101246
163125,94165
162179,89115
160211,84545
159414,83613
161813,86609
167110,90838
171961,93204
173737,94198
172759,93200
170761,92749
172983,93175
175212,93094
183102,96378
181659,99366
173678,98030
165315,95235
159693,91170
44220,27494
43618,28795
42701,28143
40604,25963
39435,24072
46318,26592
44729,25373
43658,24668
45567,25907
46331,26822
47168,27020
47616,27336
48164,27339
49752,28079
58296,32757
63576,35688
69349,38598
74343,41452
76026,41586
77196,41493
78540,41451
332,223
315,222
320,229
325,202
304,198
293,178
302,180
292,164
253,144
295,163
298,178
323,191
298,172
322,183
348,198
384,215
387,235
422,270
406,249
423,273
441,279
m,m
m,m
m,m
m,m
m,m
m,m
m,m
m,m
337,185
385,194
477,230
555,269
735,320
971,422
1344,578
1819,819
2449,1081
3324,1402
4244,1621
4899,1857
5391,2010
166,92
168,105
168,110
141,97
142,84
152,94
128,74
169,99
181,115
197,113
187,110
222,131
238,142
185,109
223,131
200,106
188,95
197,102
199,92
207,114
198,111
m,m
m,m
m,m
m,m
m,m
120,81
99,57
103,54
99,61
88,50
90,57
107,63
100,68
112,68
104,57
117,62
141,80
149,81
150,81
153,93
153,105
81,42
71,38
91,45
83,42
66,34
75,29
83,38
87,43
69,31
84,32
53,24
61,32
63,35
62,38
69,39
72,43
55,27
72,43
75,38
81,42
81,39
1169,657
1160,684
1137,645
1088,588
1061,561
998,474
914,433
824,386
918,432
924,446
957,463
956,457
952,461
1012,475
1011,479
1121,527
1205,603
1238,670
1216,648
1191,627
1200,642
9674,5930
9680,6404
9269,6152
8780,5669
8379,5152
7956,4792
7500,4390
7128,4064
7085,3979
7282,4184
7416,4188
7510,4168
7743,4265
7955,4430
8335,4590
8671,4723
8969,4940
9034,5032
8730,4904
8250,4623
8079,4476
104,43
101,71
97,64
79,43
84,46
85,53
81,46
70,40
65,34
72,36
112,25
58,26
70,30
124,36
67,36
63,33
76,38
85,43
110,54
99,51
126,72
21182,13655
21152,14436
21103,14380
19914,13361
19530,12437
19339,11777
18999,11359
18858,11333
19008,11568
19093,11782
19271,11798
18797,11616
18345,11194
17785,10834
18022,10673
17850,10380
18271,10518
17969,10577
17251,10369
16566,9855
15627,9123
11232,7404
10347,7135
9653,6601
8582,5620
7931,4916
6675,4502
7004,4043
6633,3718
6076,3516
5851,3499
5610,3318
5287,2975
5082,2882
4817,2723
4943,2728
5183,2830
5529,3039
6016,3338
6243,3490
6615,3678
7050,3969
m,m
m,m
m,m
m,m
m,m
193,102
275,138
239,124
243,123
287,175
261,135
278,163
271,160
293,165
332,188
410,223
509,257
575,302
654,350
699,369
768,399
m,m
m,m
m,m
m,m
m,m
231,143
302,168
366,201
387,212
445,257
475,257
541,296
594,321
647,361
747,418
795,424
889,465
929,492
968,539
1038,612
1098,648
72,30
86,30
95,35
109,37
134,43
128,41
149,51
147,41
143,40
157,50
180,62
206,76
224,81
230,97
243,106
263,108
308,136
302,146
299,152
312,168
312,171
m,m
m,m
m,m
m,m
m,m
116,1
7,5
5,3
7,5
8,5
7,3
5,2
9,6
13,5
12,7
13,3
10,5
9,2
9,4
6,3
12,9
945,503
829,500
802,459
777,425
775,396
796,403
855,417
825,397
792,404
847,416
898,440
914,446
946,458
1024,502
1103,539
1199,533
1150,586
1406,633
1474,683
1443,717
1530,738
2411,1530
2298,1481
2272,1463
2247,1384
2156,1280
2144,1147
1746,1042
1638,942
1613,902
1597,892
1650,928
1631,928
1681,934
1728,993
1752,995
2630,1862
1806,1016
1771,999
1706,990
1713,975
1626,897
4658,2371
4966,2682
5138,2809
5205,2734
5368,2752
5225,2633
5114,2563
5000,2514
5061,2537
5130,2701
5268,2725
5641,2928
5901,3105
6575,3429
7159,3721
7641,3743
9374,4848
10802,5557
11682,5996
12264,6339
12759,6618
3327,1904
3305,2002
3310,1955
3283,1872
3285,1848
3210,1810
3299,1736
3254,1681
3295,1751
3427,1910
3544,1955
3646,2023
3648,2002
3794,2047
3844,2085
3580,1781
4158,2279
4184,2386
3974,2290
3849,2244
3642,2130
1316,736
1320,788
1384,809
1380,799
1508,866
1567,871
1529,865
1452,827
1402,805
1391,816
1473,863
1565,911
1679,924
1994,1132
2538,1414
3681,2146
4608,2336
5757,2844
7045,3386
8211,3756
9288,4155
124,75
116,80
118,74
110,61
92,53
177,47
98,53
103,51
115,63
108,54
125,66
137,72
129,70
134,72
145,69
170,87
180,103
205,108
196,102
183,90
189,99
280,186
273,185
239,163
253,167
244,125
251,133
263,152
266,160
290,182
294,173
313,177
296,176
341,207
418,206
410,250
430,241
513,291
553,320
603,315
609,324
624,318
703,451
662,448
658,408
536,315
529,314
580,334
544,314
490,287
534,325
444,213
314,193
352,217
324,204
299,172
287,171
284,142
276,149
329,169
348,171
345,198
366,219
3634,2294
3342,2177
2982,1987
2730,1665
2467,1458
2337,1335
2099,1172
2041,1156
1899,1046
1897,1091
1859,1049
1844,1063
1837,1056
1888,1080
2700,1791
3984,2891
4877,3531
5297,3820
4411,2909
3693,2166
3333,1743
576,347
567,359
588,369
587,338
591,338
532,289
541,301
479,280
545,336
595,385
603,390
621,397
626,393
604,361
659,394
717,414
734,425
726,410
760,400
798,426
840,450
m,m
m,m
m,m
m,m
m,m
465,266
425,233
399,223
399,216
416,236
439,243
452,259
533,294
655,392
961,587
1356,836
1764,1027
2090,1200
2437,1302
2766,1446
3057,1602
999,516
995,565
937,545
938,517
960,482
909,430
897,447
869,421
822,407
862,443
890,455
890,422
870,433
914,467
923,506
932,509
906,477
878,493
814,435
756,429
720,411
m,m
m,m
m,m
m,m
m,m
9,4
6,4
5,4
6,5
8,6
8,4
7,4
14,3
15,7
11,7
17,11
24,13
22,16
27,18
30,18
141015,81882
132484,83346
128626,80236
124464,75283
123690,70093
115861,62523
115482,59172
115756,58945
116246,60702
120779,64016
124793,66184
126121,66862
124595,65861
121009,64670
114687,60418
111636,57406
113753,57780
107316,57914
97652,56444
88119,53745
81153,49713
6303,3935
5476,3642
5539,3641
5686,3660
5732,3542
5700,3370
5984,3488
5613,3205
5575,3296
5252,3142
5017,2984
4607,2672
4483,2647
4341,2537
4374,2533
4479,2471
4982,2730
5210,2915
5504,3052
5427,2982
5508,3000
m,m
m,m
m,m
m,m
m,m
m,m
m,m
m,m
m,m
1167,489
2468,1204
4002,2177
5087,2975
5874,3592
6677,3900
7275,4183
8588,4550
8726,5067
9034,5412
9408,5862
9660,5934
m,m
m,m
m,m
m,m
m,m
m,m
m,m
296,120
737,381
598,326
711,358
731,378
749,385
650,355
620,373
546,310
847,316
668,377
646,368
621,363
639,372
2228,1375
2190,1530
2133,1463
1990,1358
1964,1267
1883,1205
1885,1070
1800,1038
1780,1041
1724,996
1796,1025
1925,1107
2018,1178
2183,1266
2358,1350
2616,1422
2945,1517
3108,1676
3154,1769
3282,1866
3354,1920
45,23
41,21
39,15
30,13
38,21
126,20
36,24
33,17
28,11
27,7
26,11
23,13
31,17
34,21
26,11
33,15
45,25
56,31
51,23
48,21
51,24
m,m
m,m
m,m
3407,1759
4010,2012
4249,2237
4589,2281
4600,2306
4750,2423
5066,2683
5550,2887
5621,2962
5565,2844
5482,2807
5781,3003
5457,2569
6305,3294
6612,3414
6661,3450
7101,3768
7362,3918
464,202
472,236
472,214
504,212
534,214
1259,259
557,248
570,267
560,260
509,226
551,263
577,262
589,266
575,291
596,296
632,294
613,293
653,336
653,316
609,306
612,312
m,m
m,m
m,m
m,m
m,m
m,m
m,m
7730,4120
6692,3784
7384,4332
7072,4182
6926,4256
6478,3892
6353,3723
6062,3424
5820,3062
6265,3075
6116,3290
5917,3280
5892,3357
5754,3243
90882,51944
84782,53333
81447,51077
78051,47536
77145,43835
77125,40924
77729,38999
78911,39442
81671,41809
84724,43903
87425,45375
88085,45659
86888,44774
83538,43582
81145,41831
77590,39315
74848,38221
67685,36524
56901,33472
46275,29505
38148,24930
8335,4334
8858,4837
9622,5157
7288,3962
7816,3946
7536,3705
7881,3803
8118,3885
8377,4181
8477,4413
8567,4577
8337,4401
7625,4001
7162,3773
7048,3697
7188,3765
8315,3759
8482,4284
9131,5302
9456,5715
10065,6060
9380,4665
8879,4844
8584,4615
8141,4317
7884,3905
7762,3645
7598,3452
7206,3326
7038,3308
7237,3468
7383,3553
7636,3562
7934,3474
8323,3498
9354,3786
12634,4102
20085,5078
28127,7786
35040,11760
35025,14754
33318,16539
2201,1189
2218,1180
2169,1126
2384,1203
2560,1244
2602,1240
2632,1247
2738,1296
2728,1341
3065,1508
3284,1612
3394,1741
3588,1861
3839,1960
4003,2096
4430,2296
4721,2517
4995,2761
5212,3001
5418,3102
5913,3246
15582,6057
15918,6376
16429,6673
17056,6947
17391,6807
17076,6619
16478,6219
16000,6148
16182,6631
17119,7240
18391,7709
19502,8020
20603,8235
21806,8711
23842,9360
26818,10536
40332,13417
90827,20653
108377,33960
116262,50907
124575,61173
127,68
105,59
107,61
110,65
120,62
129,56
106,59
135,69
116,64
123,73
138,77
175,96
125,61
144,76
172,102
159,101
