3,5
0,0
14 132 602,255 818
3 236,0
3 964 170,1 917 760
34 508 728,30 862 114
18 205 686,15 555 566
30 383 414,22 408 753
0,0
0,0
101 197 836,71 000 011
136 778 788,140 745 296
51 828 305,53 703 800
39 385 036,43 521 759
11 243 711,6 026 138
11 847 117,3 032 285
60 763 367,65 228 790
311 846 323,312 258 068
210 648 487,241 258 057
45 282 536,45 634 650
264 098,94 000
45 018 438,45 540 650
165 630 049,195 717 407
0,0
0,0
0,0
165 630 049,195 717 407
41 271 395,43 615 308
124 358 655,152 102 099
0,0
1 388 165,1 725 300
0,4 000
65 206 487,71 312 724
3 092 022,3 770 766
4 808 033,4 537 000
32 335 676,33 430 757
0,0
0,0
106 830 383,114 780 548
142 605 245,159 841 436
512,0
22 738 404,29 458 259
6 305 912,8 155 086
92 068,1 784 409
21 967 319,25 209 117
193 709 461,224 448 307
86 879 078,109 667 759
0,0
0,20 000
0,20 000
86 879 078,109 687 759
0,0
0,0
0,0
86 879 078,109 687 759
6 884 800,7 038 391
93 763 878,116 726 150
0,0
88 629 030,60 350 509
3 012,100
8 847 763,10 829 828
3 518 843,1 887 700
97 840,111 200
7 132 644,9 072 032
0,0
0,0
108 229 133,82 251 369
34 449 583,34 920 541
0,0
86 749 196,95 821 450
11 517 157,11 706 163
529 550,30 100
178 481 882,208 535 880
311 727 367,351 014 135
203 498 234,268 762 766
0,0
0,0
0,0
203 498 234,268 762 766
0,0
0,0
0,0
203 498 234,268 762 766
17 540 734,18 363 525
221 038 968,287 126 291
0,0
9 626 496,7 867 562
40 461,3 220
3 024 385,3 077 881
13 175 171,13 621 307
174 194,353 100
778 559,445 016
0,300 000
0,0
26 819 266,25 668 086
38 860 162,40 604 429
0,0
25 079 454,23 722 327
5 786 860,6 881 521
91 524 358,91 991 577
32 914 612,16 696 097
194 165 445,179 895 951
167 346 179,154 227 865
0,0
0,0
0,0
167 346 179,154 227 865
0,0
0,0
0,0
167 346 179,154 227 865
3 179 589,3 157 875
170 525 767,157 385 740
8 773 153,13 000 000
2 770 833,2 187 037
16 202 801,12 313 068
47 477,70 000
963 687,999 370
151 650 204,201 646 519
8 072 058,354 155
0,0
0,0
188 480 214,230 570 149
70 661 737,71 998 074
6 998,0
16 931 797,20 777 528
13 811 146,1 302 764
271 821 802,303 884 586
319 381 879,326 130 085
692 615 359,724 093 038
504 135 145,493 522 889
315 238,8 004
65 318,0
249 919,8 004
503 885 225,493 514 885
0,0
0,0
0,0
503 885 225,493 514 885
2 375 636,3 091 664
506 260 861,496 606 549
0,0
100 466 697,134 562 431
15 669 558,15 026 236
47 984 764,50 954 729
1 321 905,1 150 250
9 354 049,14 774 862
7 296 694,4 715 647
0,0
0,0
182 093 668,221 184 155
180 419 609,200 308 209
0,0
17 405 111,17 484 542
3 971 559,6 939 426
285 501 014,357 418 988
39 102 548,41 378 309
526 399 841,623 529 474
344 306 174,402 345 319
0,0
0,0
0,0
344 306 174,402 345 319
0,0
0,0
0,0
344 306 174,402 345 319
6 062 331,6 478 773
