3,21
land des erwerbs der hochschulzugangsberechtigung,land des erwerbs der hochschulzugangsberechtigung
insgesamt,ausland
anzahl,anzahl
39254,6827
20171,3196
19083,3631
47375,5950
23956,2596
23419,3354
16793,4284
8163,1823
8630,2461
6983,1215
3411,566
3572,649
4779,852
2454,447
2325,405
8602,1107
4787,527
3815,580
23698,2442
11712,1086
11986,1356
5945,647
2872,299
3073,348
21736,2733
10532,1282
11204,1451
63346,7147
32704,3396
30642,3751
12602,1655
5842,697
6760,958
3339,707
1543,312
1796,395
17343,2653
9476,1310
7867,1343
7824,812
3850,413
3974,399
6733,567
3392,264
3341,303
8594,924
4207,436
4387,488
294946,40522
149072,18650
145874,21872
39344,6393
20143,2963
19201,3430
48615,5649
24707,2473
23908,3176
18631,4734
8977,1961
9654,2773
8080,1222
3850,530
4230,692
5377,935
2789,477
2588,458
9874,1214
5348,574
4526,640
24386,2521
12126,1186
12260,1335
6370,636
3051,289
3319,347
23859,2759
11474,1272
12385,1487
66981,7343
34257,3395
32724,3948
13658,1644
6390,656
7268,988
3281,652
1552,307
1729,345
19687,2544
10259,1205
9428,1339
8757,755
4060,331
4697,424
7386,533
3729,245
3657,288
9254,947
4546,445
4708,502
313540,40481
157258,18309
156282,22172
51720,7529
26988,3550
24732,3979
50742,5815
25616,2612
25126,3203
19077,5192
9292,2174
9785,3018
9287,1188
4475,503
4812,685
5620,828
2930,419
2690,409
11170,1232
5766,574
5404,658
28518,3094
14450,1475
14068,1619
6691,605
3194,277
3497,328
24406,2818
12045,1341
12361,1477
73186,7853
37219,3623
35967,4230
14545,1826
6875,740
7670,1086
4174,736
1970,366
2204,370
19309,2652
10116,1317
9193,1335
9396,890
4603,418
4793,472
7870,580
4056,273
3814,307
9914,1031
4705,417
5209,614
345625,43869
174300,20079
171325,23790
55852,7779
28884,3697
26968,4082
54709,6178
27304,2735
27405,3443
20638,5587
9947,2386
10691,3201
9513,1252
4653,518
4860,734
5716,867
2930,427
2786,440
12171,1350
6050,614
6121,736
30232,3282
15135,1597
15097,1685
7248,626
3627,281
3621,345
26024,2915
12546,1370
13478,1545
77933,8203
39926,3844
38007,4359
15947,1770
7491,744
8456,1026
4700,742
2146,342
2554,400
20123,2795
10469,1346
9654,1449
9394,1052
4581,497
4813,555
8501,580
4409,271
4092,309
10572,1190
5099,540
5473,650
369273,46168
185197,21209
184076,24959
57872,8285
29911,3975
27961,4310
59812,6961
29960,3260
29852,3701
22381,6239
10572,2612
11809,3627
8925,1372
4257,551
4668,821
6114,837
3093,428
3021,409
12672,1365
6388,632
6284,733
31118,3680
15976,1802
15142,1878
6512,602
3290,280
3222,322
27748,2998
13872,1411
13876,1587
84761,9211
43279,4370
41482,4841
16667,1818
7882,771
8785,1047
5217,858
2609,395
2608,463
18849,3037
10326,1585
8523,1452
9241,1001
4554,468
4687,533
8612,604
4426,284
4186,320
