1560,925
4625,1819
1795,1043
4219,1672
1721,1022
4684,1788
1933,1108
5182,1930
2040,1132
5024,1781
1908,985
5193,2070
2029,1035
5684,2147
2202,1097
5088,1712
1917,936
5250,1770
2027,968
5557,1748
2135,973
6325,2389
2466,1222
6408,2394
2510,1238
6288,2465
2511,1290
6298,2475
2602,1334
