1,0
schulstr 3,grundschule ladelung achtrup
gartenweg 8,arnesboken schule
ahrensfelder weg 43,grundschule am aalfang
dnenweg 13,grundschule am hagen
fritz reuter strae 51 53,fritz reuter schule
hermann lns strae 38,berufliche schule des kreises stormarn ahrensburg
reesenbttler redder 4 10,eric kandel gymnasium
reesenbttler redder 4 10,gemeinschaftsschule am heimgarten
schimmelmannstrae 46,grundschule am reesenbttel
schulstrae 13,woldenhorn schule
schulstrae 4,grundschule am schlo
waldstrae 14,stormarnschule
wulfsdorfer weg 71,selma lagerlf gemeinschaftsschule
brutkamp 14,gemeinschaftsschule am brutkamp
wulf isebrand strae 2,wulf isebrand schule
wulf isebrand strae 2,frderzentrum sderdithmarschen
dorfstrae 13,grundschule alt duvenstedt
kiekut 11,pestalozzischule
danziger strae 18,claus rixen schule
danziger strae 18,gymnasium altenholz
danziger strae 18 c,gemeinschaftsschule altenholz
klausdorfer strae 72 74,claus rixen schule
klausdorfer strae 74,helene dieckmann schule
bahnhofstrae 4,grundschule alveslohe
steenhoop 32,grundschule bnningstedt
teichweg 27,grundschule hoisbttel
heideweg 1,heideweg schule
schulstrae 4,grundschule appen
vogelsang 12,schule vogelsang
schulberg,grundschule httener berge
ziegeleiweg 15,aukrugschule
ernst anton strae 27,frstin ann mari von bismarck schule
am bahnhof 16,grundschule am bahnhof
dsternhoop 48,jrgen fuhlendorf schule
hoffeldweg 1 b,grundschule am storchennest
maienbeeck 11,bramau schule
maienbeeck 11,grundschule maienbeeck
schferberg 28,gemeinschaftsschule auenland
am kurpark 16,schule am kurpark
am stadion 11,berufliche schule des kreises stormarn bad oldesloe
hamburger strae 42,theodor mommsen schule
helene stcker strae 2,grundschule west
knigsberger strae 1,klaus groth schule
masurenweg 22,schule am masurenweg
mommsenstrasse 13,schulamt kreis stormarn
olivet allee 15,theodor storm schule
olivet allee 4 6,ida ehre schule
salinenstrae 20,stadtschule
schanzenberg 2,berufliche schule des kreises stormarn bad oldesloe
am hochkamp,schule am hochkamp
am kirchhof 10,schule am papenmoor
cleverhofer weg 118,grundschule cleverbrck
lbecker strae 75,leibniz gymnasium
ludwig jahn str 15,berufliche schule
ludwig jahn strae 13,gymnasium am mhlenberg
mittelstrasse 16,grundschule bad schwartau
schulstrae 8,elisabeth selbert gemeinschaftsschule
am markt 4,dahlmannschule
burgfelderstr 41a,schulamt kreis segeberg
burgfeldstrae 104,trave schule
falkenburger str 94,schule am burgfeld
falkenburger strae 94,franz claudius schule
hamburger strae 109,berufsbildungszentrum bad segeberg
hamburger strae 115,berufsbildungszentrum bad segeberg
hamburger strae 29,stdtisches gymnasium segeberg
kastanienweg 2,schule am kastanienweg
schillerstrae 17,heinrich rantzau schule
seminarweg 5,gemeinschaftsschule am seminarweg
theodor storm strae 18,theodor storm schule
theodor storm strae 9 11,berufsbildungszentrum bad segeberg
klintweg 7,grundschule bargenstedt schafstedt
schulstrae 10,grundschule alte alster
dorfstr 23,grundschule nortorf
alte landstrae 55,albert schweitzer schule
alte landstrae 79,johannes gutenberg schule
am schulzentrum 1,kopernikus gymnasium
am schulzentrum 11,dietrich bonhoeffer schule
am schulzentrum 11,emil nolde schule
eckhorst,gymnasium eckhorst
emil nolde strae 9,anne frank schule bargteheide
segeberger strae 1,carl orff schule
dorfstrae 13,grundschule barkelsby
ede menzler weg 6,carl friedrich von weizscker gymnasium
heederbrook 10,albert schweitzer schule
heederbrook 10,james krss schule
schulstrae 5,gottfried semper schule
soltausredder 18,grundschule barsbttel
soltausredder 28,erich kstner gemeinschaftsschule barsbttel mit oberstufe
stemwarder landstrae 4,grundschule willinghusen
hersbarg 2,grundschule stapelholm
berliner strae 20,grund und gemeinschaftsschule stecknitz
futterkamp siedlung,regionales berufsbildungszentrum des kreises pln
radeberg 20,ostseeschule
hauptstrae 87,james krss schule
stolker strae 4,auenwaldschule grundschule
stolker strae 4,auenwaldschule
plner chaussee 103,grundschule bnebttel
ellerbeker strae 25,gemeinschaftschule rugenbergen
kieler strae 118,grundschule bnningstedt
twiete 46,grund und gemeinschaftsschule boostedt
der schule 2,grundschule bordelum
langenheisch 27 29,hans brueggemann schule
schulstrasse 4 6,lindenschule
rendsburger strae 51,grundschule borgstedt
jahnweg 6,sventana schule
hamfelderedder 17,dalbek schule
quickborner strae 99,grundschule borstel hohenraden
roggenkamp 1,heinrich harms schule
schulweg 3,grundschule hrnerkirchen
wakendorfer weg 2,grundschule bredenbek
gartenstrae 15,grundschule breklum bredstedt bordelum
sderstrae 79,gemeinschaftsschule mit frderzentrum
theodor storm strae 2,berufliche schule des kreises nordfriesland husum
schulstrae 17,grundschule breitenfelde
kirchenstrae 20,grundschule am osterbach
schulstrae 11,grundschule hennstedt und brokstedt
oberdorf 17,landschule der eider
kopernikusstrae 1,gymnasium brunsbttel
kopernikusstrae 5 7,frderzentrum dithmarschen sd
kopernikusstrae 5 7,gemeinschaftsschule der stadt brunsbttel
sackstrae 14,grundschule brunsbttel west
schulstrae 2 4,boy lornsen grundschule brunsbttel
schulweg 1,friedegart belusa gemeinschaftsschule
schulweg 1,schule am steinautal
hopfenhof 9,grundschule am klev
neue dorfstr 67,heinrich heine schule
neue dorfstrae 110,astrid lindgren schule
schulstrae 10,wulf isebrand schule
am sportplatz 21,gemeinschaftsschule am hamberg
bahnhofstrae 33,grundschule burg
schulstrae 19,grundschule haddeby
neuer weg 4,schule am meer bsum
otto johannsen strae 17,schule am meer bsum
passatring 4,helen keller schule
schulstrae 13,grundschule dnischenhagen
hauptstrae 7,grundschule des schulverbandes blekendorf blekendorf
bornweg 18,alfried otto schule
schulstrae 18,eiderschule
karkenweg 22,lttschool drelsdorf joldelund
bergstrae 26,richard vosgerau schule
breslauer strae 12 14,fritz reuter schule
fischerkoppel 8,berufsbildungszentrum rendsburg eckernfrde
pferdemarkt 66,gudewerdt gemeinschaftsschule
reeperbahn 50,pestalozzischule
sauerstrae 16,jungmannschule
sauerstrae 16,peter ustinov schule
stolbergring 20 22,schule am noor
wulfsteert 41 43,sprottenschule
schulstrae 20,grundschule am klev
hauptstrae 34,eichenbachschule
dorfstrae 51,grundschule ellerau
rugenbergener mhlenweg,hermann lns schule
dorfstrae 5,gottfried semper schule
thiensen 16,berufliche schule des kreises pinneberg elmshorn
amandastrae 42,grundschule kaltenweide
binsenweg 1,anne frank gemeinschaftsschule
bismarckstrae 2,bismarckschule elmshorn
dohrmannweg 4,paul dohrmann schule
hafenstrae 1 3,grundschule hafenstrae
hainholzer damm 15,erich kstner gemeinschaftsschule mit oberstufe
hainholzer schulstrae 41,grundschule hainholz
jahnstrae 14,friedrich ebert schule
kllner chaussee 10 b,astrid lindgren schule
koppeldamm 50,boje c steffen gemeinschaftsschule
langelohe 4,berufliche schule des kreises pinneberg elmshorn
mommsenstrae 27,timm krger schule elmshorn
raboisenstrae 43,raboisenschule
ramskamp,erich kstner gemeinschaftsschule mit oberstufe
ramskamp 8,berufliche schule des kreises pinneberg elmshorn
zum krckaupark 7,elsa brndstrm schule
donnstrae 1,grundschule elpersbttel barlt
emkendorfer strae 105,grundschule gro vollstedt
schulstrae,grundschule der linde leck enge sande
am sportplatz 4,geestlandschule
am sportplatz 4,grundschule stapelholm
am soll 1,grppental schule
auestrae 11,gustav peters schule fissau
bahnhofstrae 7,albert mahlstedt schule
bismarckstrae 14,johann heinrich voss schule
blaue lehmkuhle,gustav peters schule
elisabethstrae 59,wilhelm wisser schule
holstenweg 13,berufliche schule des kreises ostholstein eutin
lbecker strasse 41,schulamt kreis ostholstein
lbecker strasse 41,kreis ostholstein
lbsche koppel 5a,gustav peters schule
plner strae 15,carl maria von weber schule
wilhelmstrae 6,berufliche schule des kreises ostholstein eutin
dorfstrae 97,grundschule fahrdorf
segeberger strae 7,grundschule fahrenkrug
hauptstrae landkirchen 21,grundschule landkirchen auf fehmarn
kantstrae 1,inselschule fehmarn
mhlenstrae 2 4,grundschule fehmarn burg
dorfstrae 93,grundschule felde
dorfstrae 56,grundschule osdorf noer felm
am holm 2,grundschule fleckeby
am schlowall 3,rbz hla
apenrader str 164,regionales berufsbildungszentrum flensburg
apenrader str 164,rbz hla
bahnstrae 20,grundschule flensburg weiche
bauer landstrae 37 39,grundschule ramsharde
bismarckstrae 41,goethe schule
bohlberg 56 58,grundschule fruerlund
brahmsstrae 2 4,grundschule engelsby
drosselweg 12,comenius schule
elbestrae 10,frdegymnasium
elbestrae 10,max von der grn schule
elbestrae 20,fridtjof nansen schule
elbestrae 8,friholtschule
emil nolde strae 31,falkenbergschule
friesische lcke 15,regionales berufsbildungszentrum flensburg
friesische lcke 17,regionales berufsbildungszentrum flensburg
friesische lcke 7,gemeinschaftsschule flensburg west
glcksburger strae 38,hohlwegschule
lundweg 30,schule auf der rude
marienallee 5,rbz hla
marrenshof 1,grundschule friedheim
mommsenstrae 45,kte lassen schule
norderstr 58 60,schulpsychologischer dienst stadt flensburg
rathausplatz 1,schulamt stadt flensburg
richard wagner strae 41,kurt tucholsky schule
ringstrae 1 3,grundschule adelby
schulze delitzsch str 2,paulus paulsen schule
schtzenkuhle 20 24,regionales berufsbildungszentrum flensburg
selckstrae 1,altes gymnasium
sdergraben 34,auguste viktoria schule
waitzstr 16,paulus paulsen schule
waldstrae 44,waldschule
brckenstrae 24,schule am eiderwald
friedhofsweg 3,bergschule
altfelder weg 9,marschenschool
ostdeutsche strae 3,schule der treene
schleswiger strasse 29,eider treene schule
marienstrae 14,theodor mommsen schule garding
buntenskamp 22,buntenskampschule
dialogweg 2,hachede schule
dsselbuschberg 40,bertha von suttner schule
neuer krug 33 35,frderschule geesthacht
neuer krug 37 39,alfred nobel schule
neuer krug 5,otto hahn gymnasium
otto hahn strae 5,waldschule
schulweg 3,grundschule der oberstadt
silberberg 6,grundschule silberberg
norderholm 38,georg asmussen schule
sderstrae 74,isarnwohld schule gettorf
tttendorfer weg,parkschule gettorf
seekrug,grundschule ltjenburg
schulstrae 19,arnesboken schule
holstenkamp 29,gemeinschaftsschule mit oberstufe wiesenfeld
holstenkamp 29,grundschule wiesenfeld
holstenkamp 29,wilhelm busch schule
oher weg 24,gymnasium glinde
oher weg 24,snke nissen gemeinschaftsschule
tannenweg 10,grundschule tannenweg
schulweg 1,grundschule glcksburg
carl legien strae 1,brgerschule
dnenkamp 5,detlefsengymnasium
knigsbergerstrae 6,elbschule glckstadt
edisonstr 5,grundschule ghl
bankendorfer weg 10,grundschule oldenburg land
habertwedt 6,gorch fock schule
christian westphal strae,grundschule grmitz
gildestrae 12,gemeinschaftsschule grmitz
bahnhofstrae 3,grundschule grnwohld
tannenredder 2,waldschule gro grnau
schulstrae 2,grundschule gro kummerfeld
am sportplatz 3,grundschule gro vollstedt
dorfstrae 48,schule am see
heidmhler weg 14,grundschule groenaspe
am sderfeld 2,grundschule groenbrode
hauptstrae 23,grundschule groenwiehe
sieker landstrae 203,emil von behring gymnasium
sieker landstrae 203,friedrich junge schule
sieker landstrae 203 b,grundschule schmalenbeck
whrendamm 59,grundschule whrendamm
zur schule 3,schule im grnen
wenddorf 17,grundschule grube
schulwarft,grund und gemeinschaftsschule hallig hooge
kirchwarf 1,eugen trger schule
bickbargen 111,wolfgang borchert gymnasium
bickbargen 115,grundschule bickbargen
hartkirchener chaussee 8,grund und gemeinschaftsschule der bek
schulstrae 10,grundschule hamberge
dorfstrae 8,grundschule hamdorf
alter kirchenweg 38,siegfried lenz schule
jarplunder weg 14,siegfried lenz schule
schulstrae 16,siegfried lenz schule
hafenstrae 20,theodor storm drfergemeinschaftsschule
mannhardtstrae 3,berufsbildungszentrum am nord ostsee kanal
alt frsleer weg 39,zentralschule harrislee
moorweg 1,grundschule hartenholm
kamperrege 1,grundschule haseldorfer marsch
schulstr 28,grundschule haselund
schulstrae 21,peter lunding schule
raiffeisenstrae 14,grundschule kieholm
nordseestrae,jens iwersen schule
brgermeister vehrs strae 13 15,st georg schule
friedrich elvers strae,gymnasium heide ost
friedrich elvers strae 14,friedrich elvers schule
friedrich elvers strae 7,gemeinschaftsschule heide ost
klaus groth strae 18 20,klaus groth schule
loher weg,klaus groth schule
lttenheid 32,grundschule lttenheid
rosenstrae 41,werner heisenberg gymnasium
stettiner str 30,schulamt kreis dithmarschen
sderholmer strae 65,schulen am moor
waldschlchenstrae 48 52,regionales berufsbildungszentrum dithmarschen
schulstrae,grundschule heidgraben
neuheikendorfer weg 12,grund und gemeinschaftsschule heikendorf
schulredder 7 9,heinrich heine schule
friedrich ebert strae 37,theodor storm schule
sundweg 100,warderschule
julianka 14,julianka schule
hauptstrae 53,grundschule heist
schulstrae 649,james krss schule
steindamm 2,grundschule hemdingen
bahnhofstrae 47,grundschulen hemmingstedt
schulstrae 29 31,friedrich elvers schule
schulstrae 29 31,grundschule hennstedt
schulstrae 29 31,eider nordsee schule
schulstrae 17,grundschule hennstedt und brokstedt
abschiedskoppel 6,grundschule ltte school
beckersbergstrae 95,frderzentrum henstedt ulzburg
beckersbergstrasse 95,olzeborchschule
maurepasstrae 67,alstergymnasium
schferkampsweg 34,gemeinschaftsschule rhen
schulstrae 9,grundschule ulzburg
theodor storm strae 20,grundschule rhen
