2,0
bi salzproduktion,5n plus lbeck gmbh
zwischenlager fr abflle,afh abbruch und erdbau gmbh co kg neuburg
zwischenlagerung und behandlung von althlzern,afh abbruch und erdbau gmbh co kg neuburg
kraftfutterwerk u siloanlagen,atr futtermittel gmbh co kg
anlage zum mahlen,atr landhandel arp thordsen rautenberg gmbh co kg
mhlen fr nahrungs oder futtermittel,atr futtermittel gmbh co kg
deponie johannistal 09 dk i ied,avg johannistal abfallverwertungsgesellschaft mbh co kg
abfallzwischenlager 08 ied,avg johannistal abfallverwertungsgesellschaft mbh co kg
kompostierungsanlage mit erdenwerk,awt abfall wirtschaftszentrum trittau gmbh co kg
lager fr gefhrliche abflle ied,awz abfallwirtschaftszentrum rastorf gmbh co kg
wertstoffhof inkl schadstoffannahmestelle ied,awz abfallwirtschaftszentrum rastorf gmbh co kg
metallgalvanik,aalberts surface treatment gmbh
lagerung gefhrlicher abflle ied,abbruch carstensen gmbh co kg
holzschredder ied,abbruch carstensen gmbh co kg
zwischenlagerung und umschlag gef und nicht gef abflle ied,abbruchgesellschaft stahlkopf mbh recyclinganlage stecknitztal
mllheizkraftwerk,abfallverbrennungs und biokompost gesellschaft mbh avbkg
deponie alt duvenstedt dk ii ied,abfallwirtschaft rendsburg eckernfrde gmbh deponie alt duvenstedt
deponie schnwohld dk ii ied,abfallwirtschaftsbetrieb kiel
bioabfallbehandlungsanlage ied,abfallwirtschaftsgesellschaft rendsburg eckernfrde mbh awr bioenergie gmbh
ersatzbrennstoffaufbereitungsanlage,altera lgerdorf gmbh co kg
hhnchenmastanlage annenhof iv,annenhof annenhof iv
hhnchenmastanlage annenhof,annenhof annenhof iv
lagerung und behandlung von abfllen 1,anonym
lagerung von gefhrlichen abfllen 3 ied,anonym
zeitweilige lagerung u behandlung gefhrlichen abfllen ied,anonym
glasherstellung werk wahlstedt,ardagh glass gmbh
biogasanlage,begk bio energie gut kremsdorf gmbh co kg
lager fr gefhrliche abflle,brz baustoff und recycling zentrum grevenkrug gmbh
deponie grevenkrug dk i ied,brz baustoff und recycling zentrum grevenkrug gmbh
havarielager ied,balzersen gmbh co kg
lager fr gefhrliche althlzer ied,balzersen gmbh co kg
deponie harrislee dk i ied,balzersen gmbh co kg
behandlung von gefhrlichen abfllen elektro und elektronikschrott,behrendt recycling gmbh
lagerung von abfllen 2,behrendt recycling gmbh
lagerung von gefhrlichen abfllen 1 1 ied,behrendt recycling gmbh umwelttechnik
behandlung von gefhrlichen abfllen 1 3,behrendt recycling gmbh umwelttechnik
lagerung und behandlung von fe und ne metallen 3,behrendt recycling gmbh umwelttechnik
bioabfallkompostierungsanlage,bio abfall verwertungsgesellschaft mbh bav
biogasanlage,bioenergie hennstedt gmbh
biogasanlage,bioenergie loop gmbh co kg
biogasanlage,bioenergie marienthal gmbh co kg
biogasanlage,biogas schleswig gmbh
biogasanlage i,biokraft albersdorf gmbh co kg
biogasanlage,biokraft stenneshh gmbh co kg
biogasanlage,biokraft vil gmbh co kg
ltankprahm behandeln gef abflle vermengen vermischen,bitunamel feldmann gmbh
zeitweiliges lagern von gef abfllen,bitunamel feldmann gmbh
biologische bodenbehandlungsanlage,bodensanierungsanlage itzehoe gmbh co kg
