4,3
1532,1509
2336,2285
8521,8543
7244,7051
6084,5956
5344,5263
4620,4603
5385,5318
5661,5725
2278,2307
5833,5846
2859,2828
1195,1190
5733,5672
4691,4696
5585,5604
4459,4509
8337,8349
2018,2026
2889,2965
3773,3925
668,668
840,853
10586,10433
8045,8151
3040,3043
1901,1889
2495,2581
2963,3000
14185,14009
10385,10213
3419,3328
6582,6590
2077,2046
6493,6480
7375,7174
4914,4866
5012,4994
2516,2515
565,545
2576,2593
4541,4685
6757,6825
1758,1758
7007,7176
4647,4726
940,934
3650,3615
7720,7621
3195,3115
4910,4859
4922,4988
2214,2290
7483,7450
3244,3288
1857,1906
2925,2951
9031,8843
7738,7640
4562,4518
6335,6240
1004,1067
3744,3796
35681,35210
23211,23214
38993,39267
29030,29097
36648,36186
26875,26574
28226,28697
26611,26488
15509,15595
32414,32104
293260,292470
1209,1169
1558,1521
6279,6301
4534,4432
3854,3845
2934,2944
2734,2739
2759,2756
2780,2812
1191,1197
2800,2761
1270,1259
287,291
3452,3369
2730,2746
3070,3085
2171,2157
4430,4372
661,653
867,999
1172,1416
135,159
210,241
6082,6096
4031,4212
1260,1315
836,815
862,981
939,1049
8585,8471
6128,6041
1727,1662
3534,3514
947,914
3257,3380
4421,4351
2640,2637
2232,2269
760,769
141,134
1198,1206
2157,2237
3374,3395
450,435
3604,3677
2400,2474
316,314
2346,2325
4600,4471
1661,1614
2440,2439
1832,1960
647,746
4006,4038
1510,1555
511,573
1063,1124
4772,4746
3744,3731
2007,1982
3203,3178
337,387
1129,1262
23102,22951
11087,11076
18898,19197
14010,14468
20921,20602
13451,13540
13499,13738
13526,13555
7090,7290
15192,15286
150829,151738
249,259
579,574
1581,1588
1902,1850
1473,1412
1381,1345
1280,1280
1582,1544
2204,2177
708,715
2087,2115
1046,1034
475,469
1406,1405
1191,1163
1531,1582
1619,1681
2592,2596
849,833
1180,1156
1410,1382
242,237
307,280
2885,2764
2497,2497
1118,1077
645,661
909,905
1158,1106
3547,3658
2636,2686
1133,1129
2103,2108
664,682
1715,1723
1929,1864
1448,1441
1920,1877
938,927
230,214
827,820
1845,1867
2211,2233
795,806
2318,2352
1415,1392
310,296
828,819
1920,1936
1024,996
1567,1529
1835,1831
880,875
2325,2287
1130,1123
711,716
1073,1089
2523,2434
2343,2342
1869,1857
1959,1925
333,364
1323,1283
8445,8308
8102,8054
12327,12315
9212,9010
10083,10263
8180,8046
9721,9766
8054,7986
5239,5215
10350,10205
89721,89170
55,57
143,123
445,438
540,522
465,432
587,585
376,343
685,658
495,531
256,266
655,665
362,350
274,272
503,523
452,484
592,569
476,465
913,958
350,351
549,526
731,708
167,144
194,202
